Company Name,City,State,Plant Name,Plant City,Plant State >,Prime Mover,Unit Status Short Desc,Planned Online Year,Planned Online Month,Summer Capacity,Primary Fuel Type,Alternate Fuel Type
Shelby Dept. of Utilities,Shelby,OH,Shelby,Shelby,OH,INT COMB,ACTIVE,1998,1,3,OIL-L,GAS
Shelby Dept. of Utilities,Shelby,OH,Shelby,Shelby,OH,STEAM,ACTIVE,1998,1,24,COAL,OIL-L
Shelby Dept. of Utilities,Shelby,OH,Shelby,Shelby,OH,STEAM,ACTIVE,1998,1,7,COAL,OTHER
Shelby Dept. of Utilities,Shelby,OH,Shelby,Shelby,OH,STEAM,OUT OF SVC,1998,1,0,COAL,OTHER
St. Mary's Municipal Light & Power,Saint Marys,OH,St. Marys (SMMLP),Saint Marys,OH,GAS TURB,ACTIVE,1998,1,12.75,OIL-L,OTHER
St. Mary's Municipal Light & Power,Saint Marys,OH,St. Marys (SMMLP),Saint Marys,OH,STEAM,ACTIVE,1998,1,9,COAL,GAS
St. Mary's Municipal Light & Power,Saint Marys,OH,St. Marys (SMMLP),Saint Marys,OH,STEAM,ACTIVE,1998,1,7.7,COAL,OTHER
St. Mary's Municipal Light & Power,Saint Marys,OH,St. Marys (SMMLP),Saint Marys,OH,STEAM,RETIRED,1998,12,-1.9,COAL,OTHER
Stone Container Corp.,Chicago,IL,Stone Container Corp - Coshocton,Coshocton,OH,COG,ACTIVE,1998,1,16.5,OTHER,OTHER
"Summit Energy Storage, Inc.",Norton,OH,Summit Pumped Storage Hydroele,Not Given,OH,HYDRO,ACTIVE,2001,1,656.55,WATER,OTHER
"Summit Energy Storage, Inc.",Norton,OH,Summit Pumped Storage Hydroele,Not Given,OH,HYDRO,ACTIVE,2002,1,656.55,WATER,OTHER
"Sunoco, Inc. (R & M)",Philadelphia,PA,Toledo Prt,Toledo,OH,COG,ACTIVE,1998,1,6,OTHER,OTHER
Toledo Edison Co.,Toledo,OH,Bay Shore,Oregon,OH,GAS TURB,ACTIVE,1998,1,16,OIL-L,OTHER
Toledo Edison Co.,Toledo,OH,Bay Shore,Oregon,OH,STEAM,ACTIVE,1998,1,621,COAL,OTHER
Toledo Edison Co.,Toledo,OH,Davis-Besse,Oak Harbor,OH,NUCLEAR,ACTIVE,1998,1,424.45,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Davis-Besse,Oak Harbor,OH,NUCLEAR,OUT OF SVC,1998,4,-424.45,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Davis-Besse,Oak Harbor,OH,NUCLEAR,OUT OF SVC,1998,6,-424.45,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Davis-Besse,Oak Harbor,OH,NUCLEAR,OUT OF SVC,1998,7,-848.9,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Davis-Besse,Oak Harbor,OH,NUCLEAR,OUT OF SVC,1998,9,-424.45,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Davis-Besse,Oak Harbor,OH,NUCLEAR,OUT OF SVC,1998,10,-424.45,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Davis-Besse,Oak Harbor,OH,NUCLEAR,OUT OF SVC,1999,4,-424.45,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Davis-Besse,Oak Harbor,OH,NUCLEAR,SVC RETURN,1998,5,424.45,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Davis-Besse,Oak Harbor,OH,NUCLEAR,SVC RETURN,1998,7,1273.35,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Davis-Besse,Oak Harbor,OH,NUCLEAR,SVC RETURN,1998,9,424.45,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Davis-Besse,Oak Harbor,OH,NUCLEAR,SVC RETURN,1998,10,424.45,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Davis-Besse,Oak Harbor,OH,NUCLEAR,SVC RETURN,1999,5,424.45,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Perry (CEI),North Perry,OH,NUCLEAR,ACTIVE,1998,1,232.75,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Perry (CEI),North Perry,OH,NUCLEAR,OUT OF SVC,1998,7,-232.75,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Perry (CEI),North Perry,OH,NUCLEAR,OUT OF SVC,1999,3,-232.75,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Perry (CEI),North Perry,OH,NUCLEAR,RERATE,2000,6,6.97,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Perry (CEI),North Perry,OH,NUCLEAR,RERATE,2001,3,4.98,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Perry (CEI),North Perry,OH,NUCLEAR,SVC RETURN,1998,7,232.75,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Perry (CEI),North Perry,OH,NUCLEAR,SVC RETURN,1999,5,232.75,URAN,OTHER
Toledo Edison Co.,Toledo,OH,Richland,Defiance,OH,GAS TURB,ACTIVE,1998,1,22,GAS,OIL-L
Toledo Edison Co.,Toledo,OH,Richland,Defiance,OH,GAS TURB,ACTIVE,1998,1,11,OIL-L,GAS
Toledo Edison Co.,Toledo,OH,Richland Peaking,Defiance,OH,GAS TURB,ACTIVE,2000,6,260,GAS,OTHER
Toledo Edison Co.,Toledo,OH,Richland Peaking,Defiance,OH,GAS TURB,ACTIVE,2000,9,130,GAS,OTHER
Toledo Edison Co.,Toledo,OH,Stryker,Stryker,OH,GAS TURB,ACTIVE,1998,1,17,OIL-L,OTHER
Trigen Energy Solutions,White Plains,NY,Middletown Project (TRENSO),Middletown,OH,COMB CYC,ACTIVE,2050,1,230,GAS,OTHER
"WCI Steel, Inc.",Warren,OH,WCI Steel Inc.,Warren,OH,COG,ACTIVE,1998,1,20.5,OTHER,OTHER
Wadsworth Municipal Light & Water Dept.,Wadsworth,OH,Wadsworth,Wadsworth,OH,GAS TURB,ACTIVE,1998,1,5.4,OIL-L,OTHER
Woodsfield Board of Public Affairs,Woodsfield,OH,Anadarko (WOODS),Woodsfield,OH,INT COMB,ACTIVE,1998,1,8.02,OIL-L,GAS
American Resource Recovery of St. Croix,New Richmond,WI,St Croix Waste-To-Energy Fcty,New Richmond,WI,COG,ACTIVE,1998,1,1.28,OTHER,OTHER
Arcadia Electric Utility,Arcadia,WI,Arcadia,Arcadia,WI,INT COMB,ACTIVE,1998,1,9.29,OIL-L,OTHER
Archer Daniels Midland Co.,Decatur,IL,Milwaukee,Not Given,WI,COG,ACTIVE,1998,1,3,OTHER,OTHER
Argyle Municipal Electric & Water Dept.,Argyle,WI,Argyle - AMEWD,Argyle,WI,HYDRO,OUT OF SVC,1998,1,0,WATER,OTHER
Argyle Municipal Electric & Water Dept.,Argyle,WI,Argyle - AMEWD,Argyle,WI,INT COMB,ACTIVE,1998,1,2.28,OIL-L,OTHER
BIO-Energy Partners,Delavan,WI,Malard Ridge,Delavan,WI,UNKNOWN,ACTIVE,1998,1,1.6,OTHER,OTHER
BIO-Energy Partners,Oak Brook,IL,Metro Gas Recovery,Franklin,WI,COG,ACTIVE,1998,1,6,OTHER,OTHER
BIO-Energy Partners,Oak Brook,IL,Omega Hills Gas Recovery,Menomonee Falls,WI,COG,ACTIVE,1998,1,7.15,OTHER,OTHER
BIO-Energy Partners,Oak Brook,IL,Pheasant Run Landfill Gas Reco,Bristol,WI,COG,ACTIVE,1998,1,1.6,OTHER,OTHER
"Badger Paper Mills, Inc.",Peshtigo,WI,Badger Paper Mills Inc,Peshtigo,WI,COG,ACTIVE,1998,1,2,OTHER,OTHER
Barron Light & Water Dept.,Barron,WI,Barron,Barron,WI,HYDRO,ACTIVE,1998,1,0.07,WATER,OTHER
Barron Light & Water Dept.,Barron,WI,Barron,Barron,WI,INT COMB,ACTIVE,1998,1,4.1,OIL-L,OTHER
Black River Falls Municipal Utilities,Black River Falls,WI,Black River Falls,Black River Falls,WI,HYDRO,ACTIVE,1998,1,0.9,WATER,OTHER
Black River Falls Municipal Utilities,Black River Falls,WI,Black River Falls,Black River Falls,WI,INT COMB,ACTIVE,1998,1,3.1,OIL-L,OTHER
Cashton Municipal Light & Water Utility,Cashton,WI,Cashton,Cashton,WI,INT COMB,ACTIVE,1998,1,1.18,GAS,OIL-L
Cashton Municipal Light & Water Utility,Cashton,WI,Cashton,Cashton,WI,INT COMB,ACTIVE,1998,1,0.77,OIL-L,OTHER
"Consolidated Papers, Inc.",Wisconsin Rapids,WI,Biron Division,Wisconsin Rapids,WI,COG,ACTIVE,1998,1,65.01,OTHER,OTHER
"Consolidated Papers, Inc.",Wisconsin Rapids,WI,Kraft Division,Wisconsin Rapids,WI,COG,ACTIVE,1998,1,72.3,OTHER,OTHER
"Consolidated Papers, Inc.",Wisconsin Rapids,WI,Wisconsin River Division,Stevens Point,WI,COG,ACTIVE,1998,1,7.9,OTHER,OTHER
Consolidated Water Power Co.,Wisconsin Rapids,WI,Biron,Not Given,WI,HYDRO,ACTIVE,1998,1,6.03,WATER,OTHER
Consolidated Water Power Co.,Wisconsin Rapids,WI,Biron,Not Given,WI,HYDRO,RERATE,1998,3,-0.4,WATER,OTHER
Consolidated Water Power Co.,Wisconsin Rapids,WI,Du Bay,Not Given,WI,HYDRO,ACTIVE,1998,1,7.2,WATER,OTHER
Consolidated Water Power Co.,Wisconsin Rapids,WI,Stevens Point,Stevens Point,WI,HYDRO,ACTIVE,1998,1,4.8,WATER,OTHER
Consolidated Water Power Co.,Wisconsin Rapids,WI,Wisconsin Rapids Division,Not Given,WI,HYDRO,ACTIVE,1998,1,9.31,WATER,OTHER
Consolidated Water Power Co.,Wisconsin Rapids,WI,Wisconsin River Div,Not Given,WI,HYDRO,ACTIVE,1998,1,5.49,WATER,OTHER
Cooperative Power Association,Eden Prairie,MN,Genoa,Genoa,WI,STEAM,ACTIVE,1998,1,188.5,COAL,COAL
Cooperative Power Association,Eden Prairie,MN,Genoa,Genoa,WI,STEAM,OWNER CHG,1998,12,-188.5,COAL,COAL
Cumberland Municipal Utility,Cumberland,WI,Cumberland (WI),Cumberland,WI,INT COMB,ACTIVE,1998,1,2.1,GAS,OIL-L
Cumberland Municipal Utility,Cumberland,WI,Cumberland (WI),Cumberland,WI,INT COMB,ACTIVE,1998,1,9.79,OIL-L,OTHER
Dahlberg Light & Power Co.,Solon Springs,WI,Gordon (WI),Not Given,WI,HYDRO,ACTIVE,1998,1,0.18,WATER,OTHER
Dahlberg Light & Power Co.,Solon Springs,WI,Gordon (WI),Not Given,WI,INT COMB,ACTIVE,1998,1,1.4,OIL-L,OTHER
Dahlberg Light & Power Co.,Solon Springs,WI,Nancy,Not Given,WI,HYDRO,ACTIVE,1998,1,0.45,WATER,OTHER
Dahlberg Light & Power Co.,Solon Springs,WI,Solon Diesel,Solon Springs,WI,INT COMB,ACTIVE,1998,1,8,OIL-L,OTHER
Dairyland Power Coop,La Crosse,WI,Alma,Alma,WI,STEAM,ACTIVE,1998,1,207.23,COAL,COAL
Dairyland Power Coop,La Crosse,WI,Alma,Alma,WI,STEAM,RERATE,1998,4,-0.23,COAL,COAL
Dairyland Power Coop,La Crosse,WI,Flambeau,Ladysmith,WI,HYDRO,ACTIVE,1998,1,21,WATER,OTHER
Dairyland Power Coop,La Crosse,WI,Genoa,Genoa,WI,STEAM,ACTIVE,1998,1,188.5,COAL,COAL
Dairyland Power Coop,La Crosse,WI,J.P. Madgett,Alma,WI,STEAM,ACTIVE,1998,1,377,COAL,OIL-L
"Elroy Light, Gas & Water Utility",Elroy,WI,Elroy,Elroy,WI,INT COMB,ACTIVE,1998,1,2.55,OIL-L,GAS
FPL Energy Wisconsin Wind,Juno Beach,FL,West Bend Wind Project,West Bend,WI,WIND,ACTIVE,2000,12,29.7,OTHER,OTHER
Fennimore Municipal Utilities,Fennimore,WI,Fennimore,Fennimore,WI,INT COMB,ACTIVE,1998,1,2.47,OIL-L,OTHER
Fort Howard Corp.,Green Bay,WI,Green Bay Mill,Green Bay,WI,COG,ACTIVE,1998,1,135.85,OTHER,OTHER
Fox River Paper Corp.,Appleton,WI,Appleton Middle Dam,Not Given,WI,HYDRO,ACTIVE,1998,1,1.19,WATER,OTHER
"Fraser Paper, Ltd.",Park Falls,WI,Flambeau Mill,Park Falls,WI,COG,ACTIVE,1998,1,9.8,OTHER,OTHER
Georgia Pacific Corp.,Atlanta,GA,Nekoosa Mill,Port Edwards,WI,HYDRO,ACTIVE,1998,1,35.64,WATER,OTHER
Georgia Pacific Corp.,Atlanta,GA,Port Edwards Mill,Port Edwards,WI,HYDRO,ACTIVE,1998,1,13.79,WATER,OTHER
"Granite Power Partners, L.P.",Not Given,,Whitewater Cogeneration Facility,Whitewater,WI,COMB CYC,ACTIVE,1998,1,233.64,GAS,OTHER
"Granite Power Partners, L.P.",Not Given,,Whitewater Cogeneration Facility,Whitewater,WI,COMB CYC,OWNER CHG,1998,3,-233.64,GAS,OTHER
Great River Energy,Elk River,MN,Genoa,Genoa,WI,STEAM,OWNER CHG,1999,1,188.5,COAL,COAL
Gresham Municipal Light & Power Dept.,Gresham,WI,Lower Weed,Gresham,WI,HYDRO,ACTIVE,1998,1,0.42,WATER,OTHER
Gresham Municipal Light & Power Dept.,Gresham,WI,Upper Weed,Gresham,WI,HYDRO,ACTIVE,1998,1,0.3,WATER,OTHER
International Paper Co.,Purchase,NY,Thilmany Pulp & Paper,Kaukauna,WI,COG,ACTIVE,1998,1,40.1,OTHER,OTHER
James River Corp.,Richmond,VA,Green Bay Division,Green Bay,WI,COG,ACTIVE,1998,1,12,OTHER,OTHER
Kaukauna Electric & Water Dept.,Kaukauna,WI,Combined Locks,Kaukauna,WI,HYDRO,ACTIVE,1998,1,6.16,WATER,OTHER
Kaukauna Electric & Water Dept.,Kaukauna,WI,Kaukauna,Kaukauna,WI,GAS TURB,ACTIVE,1998,1,14.27,GAS,OIL-L
Kaukauna Electric & Water Dept.,Kaukauna,WI,Kaukauna,Kaukauna,WI,INT COMB,ACTIVE,1998,1,6,OIL-L,OTHER
Kaukauna Electric & Water Dept.,Kaukauna,WI,Kaukauna Hy,Kaukauna,WI,HYDRO,ACTIVE,1998,1,4.8,WATER,OTHER
Kaukauna Electric & Water Dept.,Kaukauna,WI,Little Chute,Kaukauna,WI,HYDRO,ACTIVE,1998,1,3.3,WATER,OTHER
Kaukauna Electric & Water Dept.,Kaukauna,WI,New Badger,Kaukauna,WI,HYDRO,ACTIVE,1998,1,3.6,WATER,OTHER
Kaukauna Electric & Water Dept.,Kaukauna,WI,Old Badger,Kaukauna,WI,HYDRO,ACTIVE,1998,1,2,WATER,OTHER
Kaukauna Electric & Water Dept.,Kaukauna,WI,Rapide Croche,Kaukauna,WI,HYDRO,ACTIVE,1998,1,2.4,WATER,OTHER
Kimberly Clark Corp.,Irving,TX,Scott Worldwide Oconto Falls,Oconto Falls,WI,COG,ACTIVE,1998,1,2,OTHER,OTHER
Kimberly Clark Tissue Co.,Philadelphia,PA,Scott Paper Co.,Marinette,WI,COG,ACTIVE,1998,1,2.16,OTHER,OTHER
LCO Hydro,Hayward,WI,LAC Courte Oreilles Hydroelect,Winter,WI,COG,ACTIVE,1998,1,3.5,OTHER,OTHER
"LSP-Whitewater I, Inc.",Not Given,,Whitewater Cogeneration Facility,Whitewater,WI,COMB CYC,OWNER CHG,1998,3,233.64,GAS,OTHER
La Farge Municipal Electric Co.,La Farge,WI,La Farge,La Farge,WI,INT COMB,ACTIVE,1998,1,1.6,OIL-L,OTHER
Madison Gas & Electric Co.,Madison,WI,Blount,Madison,WI,STEAM,ACTIVE,1998,1,188.96,COAL,GAS
Madison Gas & Electric Co.,Madison,WI,Blount,Madison,WI,STEAM,ACTIVE,1998,1,6.72,GAS,OIL-L
Madison Gas & Electric Co.,Madison,WI,Columbia (WI) - WPL,Portage,WI,STEAM,ACTIVE,1998,1,231,COAL,OTHER
Madison Gas & Electric Co.,Madison,WI,Fitchburg (WI),Not Given,WI,GAS TURB,ACTIVE,1998,1,40.65,GAS,OIL-L
Madison Gas & Electric Co.,Madison,WI,Kewaunee,Kewaunee,WI,NUCLEAR,ACTIVE,1998,1,91.67,URAN,OTHER
Madison Gas & Electric Co.,Madison,WI,Kewaunee,Kewaunee,WI,NUCLEAR,OUT OF SVC,1998,2,-91.67,URAN,OTHER
Madison Gas & Electric Co.,Madison,WI,Kewaunee,Kewaunee,WI,NUCLEAR,OUT OF SVC,1998,10,-89.57,URAN,OTHER
Madison Gas & Electric Co.,Madison,WI,Kewaunee,Kewaunee,WI,NUCLEAR,RERATE,1998,4,-2.1,URAN,OTHER
Madison Gas & Electric Co.,Madison,WI,Kewaunee,Kewaunee,WI,NUCLEAR,RERATE,2000,1,5.34,URAN,OTHER
Madison Gas & Electric Co.,Madison,WI,Kewaunee,Kewaunee,WI,NUCLEAR,SVC RETURN,1998,2,91.67,URAN,OTHER
Madison Gas & Electric Co.,Madison,WI,Kewaunee,Kewaunee,WI,NUCLEAR,SVC RETURN,1998,11,89.57,URAN,OTHER
Madison Gas & Electric Co.,Madison,WI,Madison Gas & Electric Wind Project,Not Given,WI,WIND,ACTIVE,1999,6,11.22,OTHER,OTHER
Madison Gas & Electric Co.,Madison,WI,Nine Springs,Not Given,WI,GAS TURB,ACTIVE,1998,1,13.2,GAS,OIL-L
Madison Gas & Electric Co.,Madison,WI,Sycamore (WI),Not Given,WI,GAS TURB,ACTIVE,1998,1,34.6,GAS,OIL-L
Manitowoc Public Utilities,Manitowoc,WI,Manitowoc,Manitowoc,WI,INT COMB,ACTIVE,1998,1,10.5,GAS,OIL-L
Manitowoc Public Utilities,Manitowoc,WI,Manitowoc,Manitowoc,WI,STEAM,ACTIVE,1998,1,25,COAL,OTHER
Manitowoc Public Utilities,Manitowoc,WI,Manitowoc,Manitowoc,WI,STEAM,ACTIVE,1998,1,54,COAL,PC
Manitowoc Public Utilities,Manitowoc,WI,Manitowoc,Manitowoc,WI,STEAM,ACTIVE,2004,12,60,COAL,OTHER
Marathon Electric Manufacturing Co.,Wausau,WI,Marathon Electric Corporation,Wausau,WI,COG,ACTIVE,1998,1,2.7,OTHER,OTHER
Marshfield Electric & Water Dept.,Marshfield,WI,West Marinette,Not Given,WI,GAS TURB,ACTIVE,1998,1,26.27,GAS,OIL-L
Menasha Electric & Water Utilities,Menasha,WI,Menasha,Menasha,WI,INT COMB,ACTIVE,1998,1,1,OIL-L,OTHER
Menasha Electric & Water Utilities,Menasha,WI,Menasha,Menasha,WI,STEAM,ACTIVE,1998,1,21.1,COAL,OTHER
Merrillan Electric Light & Water Dept.,Merrillan,WI,Merrillan,Merrillan,WI,HYDRO,ACTIVE,1998,1,0.13,WATER,OTHER
Merrillan Electric Light & Water Dept.,Merrillan,WI,Merrillan,Merrillan,WI,INT COMB,ACTIVE,1998,1,0.8,OIL-L,OTHER
"Mid-American Power, L.L.C.",Cassville,WI,Stoneman,Cassville,WI,COMB CYC,ACTIVE,2005,1,300,GAS,OTHER
Milwaukee Metropolitan Sewerage District,Milwaukee,WI,MMSD - Jones Island Wastewater,Not Given,WI,COG,ACTIVE,1998,1,35.11,OTHER,OTHER
"Milwaukee, County of",Milwaukee,WI,Milwaukee County Dept. PW&D -,Milwaukee,WI,COG,ACTIVE,1998,1,11,OTHER,OTHER
"Minnesota Power, Inc.",Duluth,MN,Superior (Douglas),Superior,WI,GAS TURB,ACTIVE,2002,1,90,GAS,OTHER
Mosinee Paper Corp.,Mosinee,WI,Mosinee Paper Corporation Pul,Mosinee,WI,HYDRO,ACTIVE,1998,1,23.5,WATER,OTHER
Muscoda Light & Water Commission,Muscoda,WI,Muscoda,Muscoda,WI,HYDRO,ACTIVE,1998,1,0.05,WATER,OTHER
Muscoda Light & Water Commission,Muscoda,WI,Muscoda,Muscoda,WI,INT COMB,ACTIVE,1998,1,0.09,OIL-L,OTHER
Muscoda Light & Water Commission,Muscoda,WI,Muscoda,Muscoda,WI,STEAM,OUT OF SVC,1998,1,0,TRASH,WOOD
New Lisbon Municipal Light & Water Dept.,New Lisbon,WI,New Lisbon,New Lisbon,WI,INT COMB,ACTIVE,1998,1,2.57,GAS,OIL-L
New Lisbon Municipal Light & Water Dept.,New Lisbon,WI,New Lisbon,New Lisbon,WI,INT COMB,ACTIVE,1998,1,1.33,GAS,OTHER
New Lisbon Municipal Light & Water Dept.,New Lisbon,WI,New Lisbon,New Lisbon,WI,INT COMB,ACTIVE,1998,1,0.73,OIL-L,OTHER
Nicolet Paper,De Pere,WI,Nicolet Paper De Pere Mill,De Pere,WI,HYDRO,ACTIVE,1998,1,1.08,WATER,OTHER
"North American Hydro, Inc.",Neshkoro,WI,Wautoma,Wautoma,WI,HYDRO,ACTIVE,1998,1,0.25,WATER,OTHER
"North Central Power Co., Inc.",Grantsburg,WI,Arpin Dam,Radisson,WI,HYDRO,ACTIVE,1998,1,1.45,WATER,OTHER
"North Central Power Co., Inc.",Grantsburg,WI,East Fork,Not Given,WI,HYDRO,ACTIVE,1998,1,0.6,WATER,OTHER
"North Central Power Co., Inc.",Grantsburg,WI,Grimh,Radisson,WI,HYDRO,ACTIVE,1998,1,0.4,WATER,OTHER
"North Central Power Co., Inc.",Grantsburg,WI,Grimh,Radisson,WI,INT COMB,ACTIVE,1998,1,0.69,OIL-L,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,Apple River,Somerset,WI,HYDRO,ACTIVE,1998,1,3.58,WATER,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,Bay Front,Ashland,WI,STEAM,ACTIVE,1998,1,75,WOOD,COAL
Northern States Power Co. Wisconsin,Eau Claire,WI,Big Falls (WI),Tony,WI,HYDRO,ACTIVE,1998,1,7.6,WATER,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,Cedar Falls (WI),Not Given,WI,HYDRO,ACTIVE,1998,1,7.2,WATER,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,Chippewa Falls,Chippewa Falls,WI,HYDRO,ACTIVE,1998,1,23.85,WATER,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,Cornell,Cornell,WI,HYDRO,ACTIVE,1998,1,30.3,WATER,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,Dells,Not Given,WI,HYDRO,ACTIVE,1998,1,8.5,WATER,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,Flambeau,Not Given,WI,GAS TURB,ACTIVE,1998,1,12,GAS,OIL-L
Northern States Power Co. Wisconsin,Eau Claire,WI,French Island,Lacrosse,WI,GAS TURB,ACTIVE,1998,1,142,OIL-L,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,French Island,Lacrosse,WI,STEAM,ACTIVE,1998,1,14,WOOD,GAS
Northern States Power Co. Wisconsin,Eau Claire,WI,French Island,Lacrosse,WI,STEAM,ACTIVE,1998,1,15,WOOD,TRASH
Northern States Power Co. Wisconsin,Eau Claire,WI,Hayward,Not Given,WI,HYDRO,ACTIVE,1998,1,0.2,WATER,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,Holcombe,Not Given,WI,HYDRO,ACTIVE,1998,1,35.5,WATER,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,Jim Falls,Jim Falls,WI,HYDRO,ACTIVE,1998,1,55.51,WATER,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,Ladysmith,Ladysmith,WI,HYDRO,ACTIVE,1998,1,2.7,WATER,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,Menomonie,Menomonie,WI,HYDRO,ACTIVE,1998,1,5.3,WATER,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,Riverdale (WI),Somerset,WI,HYDRO,ACTIVE,1998,1,0.6,WATER,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,Saxon Falls,Not Given,WI,HYDRO,ACTIVE,1998,1,1.4,WATER,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,St. Croix Falls,Saint Croix Falls,WI,HYDRO,ACTIVE,1998,1,23.9,WATER,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,Thornapple,Ladysmith,WI,HYDRO,ACTIVE,1998,1,1.6,WATER,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,Trego,Trego,WI,HYDRO,ACTIVE,1998,1,1.3,WATER,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,Wheaton,Not Given,WI,GAS TURB,ACTIVE,1998,1,332,OIL-L,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,White River (WI),Not Given,WI,HYDRO,ACTIVE,1998,1,0.8,WATER,OTHER
Northern States Power Co. Wisconsin,Eau Claire,WI,Wissota,Not Given,WI,HYDRO,ACTIVE,1998,1,37.18,WATER,OTHER
Northwestern Wisconsin Electric Co.,Grantsburg,WI,Black Brook Dam,Not Given,WI,HYDRO,ACTIVE,1998,1,0.61,WATER,OTHER
Northwestern Wisconsin Electric Co.,Grantsburg,WI,Clam Falls Dam,Not Given,WI,HYDRO,OUT OF SVC,1998,1,0,WATER,OTHER
Northwestern Wisconsin Electric Co.,Grantsburg,WI,Clam River Dam,Not Given,WI,HYDRO,ACTIVE,1998,1,1.15,WATER,OTHER
Northwestern Wisconsin Electric Co.,Grantsburg,WI,Danbury Dam,Not Given,WI,GAS TURB,ACTIVE,1998,1,7.25,OIL-L,OTHER
Northwestern Wisconsin Electric Co.,Grantsburg,WI,Danbury Dam,Not Given,WI,HYDRO,ACTIVE,1998,1,0.99,WATER,OTHER
Northwestern Wisconsin Electric Co.,Grantsburg,WI,Danbury Dam,Not Given,WI,INT COMB,ACTIVE,1998,1,1.09,OIL-L,OTHER
Northwestern Wisconsin Electric Co.,Grantsburg,WI,Frederic Diesel,Not Given,WI,INT COMB,ACTIVE,1998,1,6.24,OIL-L,OTHER
Northwestern Wisconsin Electric Co.,Grantsburg,WI,Grantsburg Diesel,Grantsburg,WI,INT COMB,ACTIVE,1998,1,4.5,OIL-L,OTHER
Oconto Electric Coop,Oconto Falls,WI,Stiles,Not Given,WI,HYDRO,ACTIVE,1998,1,1,WATER,OTHER
"Outagamie, County of",Appleton,WI,Outagamie County Landfill Cogen,Appleton,WI,COG,ACTIVE,1998,1,2.6,OTHER,OTHER
P.H. Glatfelter Co.,Spring Grove,PA,P H Glatfelter Co.,Neenah,WI,COG,ACTIVE,1998,1,4,OTHER,OTHER
PG&E Generating,Bethesda,MD,Badger Generating,Not Given,WI,COMB CYC,ACTIVE,2002,6,1000,GAS,OTHER
Pactiv Corp.,Lake Forest,IL,Packaging Corporation of Ameri (WI),Tomahawk,WI,COG,ACTIVE,1998,1,15.5,OTHER,OTHER
Pardeeville Public Utilities,Pardeeville,WI,Pardeeville,Pardeeville,WI,HYDRO,ACTIVE,1998,1,0.05,WATER,OTHER
"Pentair, Inc.",Saint Paul,MN,Niagara of Wisconsin Paper Cor,Niagara,WI,COG,ACTIVE,1998,1,24.7,OTHER,OTHER
"Repap Wisconsin, Inc.",Kimberly,WI,Main Street Plant,Kimberly,WI,HYDRO,ACTIVE,1998,1,13.64,WATER,OTHER
"Repap Wisconsin, Inc.",Kimberly,WI,Main Street Plant,Kimberly,WI,HYDRO,OUT OF SVC,1998,1,0,WATER,OTHER
"Repap Wisconsin, Inc.",Kimberly,WI,Main Street Plant,Kimberly,WI,STEAM,ACTIVE,1998,1,33.92,GAS,OTHER
"Rhinelander Paper Co., Inc.",Rhinelander,WI,Rhinelander Paper Co.,Not Given,WI,COG,ACTIVE,1998,1,25.5,OTHER,OTHER
River Falls Municipal Utilities,River Falls,WI,Powell Falls,River Falls,WI,HYDRO,ACTIVE,1998,1,0.12,WATER,OTHER
River Falls Municipal Utilities,River Falls,WI,River Falls (Junction),River Falls,WI,HYDRO,ACTIVE,1998,1,0.49,WATER,OTHER
