Date,Hour1,Hour2,Hour3,Hour4,Hour5,Hour6,Hour7,Hour8,Hour9,Hour10,Hour11,Hour12,Hour13,Hour14,Hour15,Hour16,Hour17,Hour18,Hour19,Hour20,Hour21,Hour22,Hour23,Hour24,,Peak,16 Hours,Off Peak,24x7
2001-11-07 00:00:00,53465.0158150617,52174.83141494747,51608.33828212487,51732.798108264615,53568.69284789524,57878.00133742751,64926.18566206812,67853.64355853209,67716.06168957568,67479.68073920654,67137.72596118104,66437.80482921013,66169.08287831332,65899.01253857039,65206.46468329632,64771.85608710811,65001.73663625869,67664.9491174167,69710.84308473248,69109.34075889595,67979.01247219952,65001.49190600532,60173.88369440331,55759.80369649587,,69710.84308473248,66457.0369146816,55139.20839553569,62684.42740829965
2001-11-08 00:00:00,52067.10397547244,50750.86732280107,50161.453912345765,50320.33188775638,52236.19323995005,56549.64623650372,63579.22783188254,66707.68421546367,66819.10469526258,66860.14398441548,66706.20478134339,66201.05633344148,66119.47336276273,66001.37769272481,65462.37740671204,65122.801795872045,65296.45498313419,67852.09868000964,69839.79872676346,69238.91026153769,68144.44642543283,65053.823478617356,60142.29124620286,55604.58966089609,,69839.79872676346,66348.003004356,53908.67675845101,62201.560922387675
2001-11-09 00:00:00,52569.00886983531,51180.80385597191,50551.54521311356,50710.26471195745,52438.03649591891,56492.90180100933,63605.6319218574,67237.51247721285,67703.49970550566,67945.44994142497,67876.62046518843,67282.85468095324,66830.99091736805,66402.10390369516,65479.573533456205,64740.634983536926,64804.84789500742,67297.95929573555,68925.26755424413,67866.20428360935,66523.79547891484,64225.28031887484,60287.4126313013,56101.23219004928,,68925.26755424413,66339.3755041268,54206.17813246415,62294.97638023924
2001-11-10 00:00:00,52811.22847131142,51137.08750980848,50269.34116079364,49964.584813469795,50529.2726722145,51804.06874225711,55291.91600373422,58273.01703088492,60113.17771805723,60926.655375721704,60621.04412861623,59478.4651899251,58221.57070891402,57055.12497515509,55985.56885520558,55479.77581395497,55969.296292829706,59251.489270603095,61371.54710513416,60767.29457028169,59670.049196050146,57687.79037097072,54587.38377701338,51161.842008014966,,61371.54710513416,58466.203148707355,51621.16767270052,56184.52465670506
2001-11-11 00:00:00,49469.4239071382,48004.839448456776,47169.12245476948,46948.03955477676,46913.97851830974,47546.78742030885,49532.6403269869,51866.19458901052,54335.6452750837,55766.384290156435,56297.36274891146,56287.85253788217,56102.11608158496,55585.797654751084,54865.4367780328,54884.59320461073,56470.52636164415,60714.17964353372,63577.458515256694,63610.20249637367,63125.15338586173,61355.43852751417,58811.796578212976,55705.582826350554,,63610.20249637367,57728.5086667763,48911.30180713716,54789.43971356325
2001-11-12 00:00:00,52029.253349041326,51355.39441114617,51348.218715334646,51857.60173065415,53923.38853830345,58275.34732523654,65571.98185492527,69386.40133778403,69777.92086860148,69792.89455138592,69583.48276123732,68902.57011159394,68418.09439183385,68034.38960204337,67250.98786306239,66814.55332850145,67368.71288192448,70789.61611192643,73103.50323733222,72787.44828063564,71651.3850952641,68738.84256238591,64056.751549496315,59624.8891595389,,73103.50323733222,69153.59715843805,55498.25938552256,64601.817900799564
2001-11-13 00:00:00,54546.04155129974,53286.51589269154,52799.58390290132,52962.63334746707,54760.62549397477,59010.42213319499,66148.54841379603,69460.37555136823,69252.47124644913,68899.31035632768,68502.17156328703,67759.9033883538,67392.03324320746,67105.5139448938,66397.40770558504,66019.56860761078,66445.21361968835,69749.90802893536,71816.47815124906,71504.9793007571,70398.018458762,67563.1357833215,62758.31415639163,58250.88853570351,,71816.47815124906,68189.05019413673,56470.65740887863,64282.91926571738
2001-11-14 00:00:00,53425.57221305817,51935.19924820662,51196.73887351795,51233.42532696664,52871.51094246759,57028.36681306623,64160.46147767196,67548.2011275834,67536.66707490072,67553.9985239607,67472.69601405963,66916.62217653649,66762.47041326182,66591.86484684682,65960.08426597065,65585.60183104793,66034.01025219394,69148.04540122127,70764.63369671174,69962.79169199677,68581.61805053244,65609.18352092418,60746.599696474805,56070.48225265677,,70764.63369671174,67048.44303651394,54740.2196434515,62945.70190549314
2001-11-15 00:00:00,51988.7735917307,50423.87084007569,49632.0349778884,49671.640564767484,51375.402112430515,55512.64984557973,62545.119960428565,66155.37365699612,66494.76009010233,66883.34600434807,67045.41983659606,66733.74198128452,66793.56764819278,66766.48308437272,66299.1983931746,66042.31199493971,66482.98141519396,69336.29182427481,70865.28084480256,69974.56303330026,68650.33696984603,65503.700604796846,60537.632242304826,55709.52623950876,,70865.28084480256,66910.31185153288,53357.37726655123,62392.66698987232
2001-11-16 00:00:00,51667.24104858224,50028.69061241645,49204.69107935817,49204.39694281679,50839.50894683955,54848.31263884932,61908.997239583296,65776.91504930065,66302.79502158255,66768.82517449145,66919.15174514372,66553.50545492339,66433.68845572315,66230.55502510624,65501.264074567836,64902.6165359634,65052.31524768183,67506.18966000756,68483.05858856217,67024.88797269901,65451.9796970423,62783.39422606303,58517.78345657627,53882.13639878985,,68483.05858856217,65638.05783658965,52697.99686340446,61324.704178861255
2001-11-17 00:00:00,51903.177437305145,50016.638576323494,49001.6072132211,48606.76965090758,49048.388056809796,50283.635504362916,53953.77234657184,57561.56866458861,59609.75723880746,60701.52167841159,60634.78554841676,59648.22897374477,58467.647869419125,57375.17289868966,56347.26519076494,55906.619881848455,56649.36457304128,60349.161272766105,62205.35768044983,61507.77316241369,60286.75974671767,58370.00443528575,55292.29524992797,51647.52324318575,,62205.35768044983,58807.08025408085,50557.68900358596,56057.28317058255
2001-11-18 00:00:00,49138.140382546815,47515.44618561243,46658.21199339782,46308.96806362257,46503.307952963325,47094.82006888944,49783.9517536004,52736.05914368879,54520.43214410691,55346.00518592738,55366.21722513341,55137.06333019525,54909.54717573447,54354.34385652807,53790.86909287451,53840.42195837451,55132.066217750245,59474.155795445105,61891.5809252807,61979.453323682304,61385.00582828341,59600.22980008887,56472.03734043897,53058.56796513806,,61979.453323682304,56620.9680214708,48257.67679572135,53833.20427955431
2001-11-19 00:00:00,50216.88251429902,49202.30946578608,48909.29064618208,49231.69670431624,51073.51605341056,55451.986152694044,62925.75305778292,67173.90114090167,67661.3234156575,67990.7826280121,68121.90303790037,67636.08069891244,67358.81898886789,67113.36359188285,66352.01411157756,65926.49266444004,66617.8805713624,70201.68664456301,71992.17758535144,71423.4048584827,70013.23183042197,67085.48369009409,62357.148274522115,57575.484407011136,,71992.17758535144,67814.10585830938,53073.36487518527,62900.52553060135
2001-11-20 00:00:00,55106.06685636258,53533.18154914206,52798.77595799164,52862.65772673386,54351.705583728784,58309.7901152335,65526.26250224637,69804.6583596929,70250.78545061899,70574.65768041639,70708.29335484974,70258.93903209927,69913.514296112,69634.44894266129,68931.16987444239,68637.78027837371,69585.43477476199,73429.7876653444,75308.61464547378,74791.11693741543,73510.91634068002,70884.91542128773,66262.50656258427,61572.60904521395,,75308.61464547378,70780.4712260509,56757.63116708159,66106.19120639446
2001-11-21 00:00:00,56962.362797611444,55450.685743313865,54737.04501047985,54788.536451316504,56047.45476487093,59954.602598899655,66282.29707496084,70336.72325068049,70840.83062045452,70816.1257958883,70643.23483799814,69595.40831359706,68746.88818433142,68087.75857154217,66910.0481015053,65993.90885746434,66717.51630868339,69860.55010507688,71086.64388682092,70041.64510862934,68534.44968592853,66094.56727628979,61502.607938123045,56200.088596983784,,71086.64388682092,68488.05667768835,57552.8841298046,64842.999161727086
2001-11-22 00:00:00,50289.82742508103,48355.475410855644,47299.74197323794,46853.261538993866,47160.395421151574,48609.27609828351,50543.9994697227,52286.345422842205,54555.23179659662,56403.31061520793,56916.781818259835,56035.06937825223,53430.98370575509,50534.424273086785,48595.579507619215,47557.43123291938,47625.58582286486,50329.083871099545,52153.84947849082,52739.46715467272,52840.5699850285,51924.43173273276,50046.324067728616,47543.37227592829,,56916.781818259835,52123.404366447314,48331.91870165681,50859.575811517156
2001-11-23 00:00:00,44820.7495216694,43706.149085125,43270.67201374629,43435.37250312219,44585.64824032748,47037.9817312224,50190.35273711296,52714.16065659004,54267.88221879743,55235.47537218984,55278.79874984574,54800.267981281184,54112.93709510504,53116.49741835153,52355.5474103194,52112.63741042515,52952.446768146045,56782.94648869087,58406.576697491844,57954.88095535701,56954.94839161123,55187.990090316656,52599.51207729553,49254.56521692754,,58406.576697491844,54677.09411136341,45787.68638115666,51713.958201294496
2001-11-24 00:00:00,46765.20223288345,45109.57876391504,44139.05778899194,43905.214965109226,44237.389341215036,45449.81264021802,47704.48345011137,50169.39171774167,52766.545935228554,54963.622069700825,55779.46365397006,55543.03581376977,54917.31668871865,54006.52634538917,53289.41434782688,53141.64196839016,54055.174322772866,57201.95244084223,58370.866429548754,57204.32748362815,56084.96742520409,53738.08653602549,50890.17135373325,47250.953476765186,,58370.866429548754,54507.656533280664,45570.211582401156,51528.50821632082
2001-11-25 00:00:00,48227.956689043946,46355.56289652831,45306.87453444995,44847.92938260538,44861.77615638709,45313.774021533136,48018.9587249166,51518.06381715867,53596.21045909623,54833.164262834165,55210.653737154986,55231.70537015505,55174.03623260424,54735.737696157,54276.402587228826,54450.141653004786,56055.99334023478,60545.442847417486,62585.69309008894,62427.45613276578,61678.51399517876,59838.76685708845,56667.23749313895,52962.09281459116,,62585.69309008894,56801.576223206685,46986.86565250695,53530.00603297345
2001-11-26 00:00:00,50469.71139301813,49277.780003379674,48895.50093638033,49127.10427136573,50823.13429227075,55097.83831032341,62623.69793278094,67472.25522014647,68154.09808461246,68666.78045897654,68938.75563520582,68500.3471998624,68164.94630747873,67883.0964772662,67104.2417107774,66730.19645074233,67774.38559649348,71755.1971807491,73435.86669479239,72845.72308600388,71418.58187304488,68636.6266662787,64023.94025972341,59079.31307671529,,73435.86669479239,68844.06493138464,53174.26002702928,63620.796629932855
2001-11-27 00:00:00,53630.616833101405,51842.2422887794,50964.06328549406,50846.50125185752,52238.951052919365,56313.36605740955,63546.62800782928,67859.42578276945,68022.55033079849,68247.64385233092,68382.49853557973,67915.66361836404,67707.77798635207,67506.3371426693,66821.29493533488,66529.3447569208,67489.48625128478,71228.31757211404,72626.15078441953,71936.92632247921,70528.6219642931,67753.23100117195,62991.267311580865,57959.68833805378,,72626.15078441953,68346.65863427895,54667.75713943054,63787.02480266283
,,,,,,,,,,,,,,,,,,,,,,,,,,67098.31964066498,63260.775710201546,52161.63105645782,59561.06082562031
