RC,Type,Driver,Name,Source_Reference_Number,Destination_Reference_Number,Destination_Name,Actual_Driver_Quantity,Destination_Module,Source_Module,Period
1742,basic,Hours,Manager,R413-1742-MGR,AGDCPXX.01-GD,SU New Cparties/Contracts,0,4,5,2000 Feb
1742,basic,Hours,Manager,R413-1742-MGR,AGDCPXX.02-GD,Vldt/UD Cparty & ContData,0,4,5,2000 Feb
1742,basic,Hours,Manager,R413-1742-MGR,AGDCPXX.04-GD,Global Cparty SysMaint.,0,4,5,2000 Feb
1742,basic,Hours,Manager,R413-1742-MGR,AGDCPXX.06-GD,Data Rsrch & Resolution,67,4,5,2000 Feb
1742,basic,Hours,Manager,R413-1742-MGR,ATR1742.01,Participate in Training,8,5,5,2000 Feb
1742,basic,Hours,Manager,R413-1742-MGR,ABP1742.02,Special Projects,40,5,5,2000 Feb
1742,basic,Hours,Manager,R413-1742-MGR,ABP1742.01,Bus plan/budg activities,8,5,5,2000 Feb
1742,basic,Hours,Manager,R413-1742-MGR,APE1742.01,Dvlp Employee Careers,5,5,5,2000 Feb
1742,basic,Hours,Manager,R413-1742-MGR,APE1742.02,Provide Mentoring,7,5,5,2000 Feb
1742,basic,Hours,Manager,R413-1742-MGR,APE1742.03,Feedback,10,5,5,2000 Feb
1742,basic,Hours,Manager,R413-1742-MGR,ATR1742.02,Assess Training Needs,6,5,5,2000 Feb
1742,basic,Hours,Manager,R413-1742-MGR,AHR1742.03,Personnel Planning,6,6,5,2000 Feb
1742,basic,Hours,Manager,R413-1742-MGR,AHR1742.06,Manage Analyst Program,8,6,5,2000 Feb
1742,basic,Hours,Analyst,R413-1742-ANA,AGDCPXX.01-GD,SU New Cparties/Contracts,5,4,5,2000 Feb
1742,basic,Hours,Analyst,R413-1742-ANA,AGDCPXX.02-GD,Vldt/UD Cparty & ContData,5,4,5,2000 Feb
1742,basic,Hours,Analyst,R413-1742-ANA,AGDCPXX.04-GD,Global Cparty SysMaint.,10,4,5,2000 Feb
1742,basic,Hours,Analyst,R413-1742-ANA,AGDCPXX.06-GD,Data Rsrch & Resolution,3,4,5,2000 Feb
1742,basic,Hours,Analyst,R413-1742-ANA,ATR1742.01,Participate in Training,50,5,5,2000 Feb
1742,basic,Hours,Analyst,R413-1742-ANA,ABP1742.02,Special Projects,4,5,5,2000 Feb
1742,basic,Hours,Analyst,R413-1742-ANA,APE1742.03,Feedback,3,5,5,2000 Feb
1742,basic,Hours,Staff,R413-1742-STAFF,AGDCPXX.01-GD,SU New Cparties/Contracts,70,4,5,2000 Feb
1742,basic,Hours,Staff,R413-1742-STAFF,AGDCPXX.02-GD,Vldt/UD Cparty & ContData,75,4,5,2000 Feb
1742,basic,Hours,Staff,R413-1742-STAFF,AGDCPXX.04-GD,Global Cparty SysMaint.,73,4,5,2000 Feb
1742,basic,Hours,Staff,R413-1742-STAFF,AGDCPXX.06-GD,Data Rsrch & Resolution,52,4,5,2000 Feb
1742,basic,Hours,Staff,R413-1742-STAFF,ATR1742.01,Participate in Training,21,5,5,2000 Feb
1742,basic,Hours,Staff,R413-1742-STAFF,ABP1742.02,Special Projects,41,5,5,2000 Feb
1742,basic,Hours,Staff,R413-1742-STAFF,APE1742.03,Feedback,22,5,5,2000 Feb
2659,basic,Hours,Senior Specialist,R413-2659-SNRSP,AGDSPXX.01-GD,Identify Discrepancies,10,4,5,2000 Feb
2659,basic,Hours,Senior Specialist,R413-2659-SNRSP,AGDSPXX.02-GD,Develop Processes,8,4,5,2000 Feb
2659,basic,Hours,Senior Specialist,R413-2659-SNRSP,AGDSPXX.03-GD,Modify Names and Mergers,38,4,5,2000 Feb
2659,basic,Hours,Senior Specialist,R413-2659-SNRSP,AGDSPXX.04-GD,Create New Legal Entities,20,4,5,2000 Feb
2659,basic,Hours,Senior Specialist,R413-2659-SNRSP,AGDSPXX.05-GD,Resolve Issues - London,6,4,5,2000 Feb
2659,basic,Hours,Senior Specialist,R413-2659-SNRSP,AGDSPXX.06-GD,Resolve Issues - Calgary,0,4,5,2000 Feb
2659,basic,Hours,Senior Specialist,R413-2659-SNRSP,AGDSPXX.07-GD,Resolve Issues - Global,35,4,5,2000 Feb
2659,basic,Hours,Senior Specialist,R413-2659-SNRSP,ABP2659.02,Special Projects,40,5,5,2000 Feb
2659,basic,Hours,Senior Specialist,R413-2659-SNRSP,APE2659.02,Provide Mentoring,0,5,5,2000 Feb
2659,basic,Hours,Senior Specialist,R413-2659-SNRSP,APE2659.03,Feedback,2,5,5,2000 Feb
2659,basic,Hours,Senior Specialist,R413-2659-SNRSP,ATR2659.01,Participate in Training,6,5,5,2000 Feb
2659,basic,Hours,Senior Specialist,R413-2659-SNRSP,ATR2659.02,Assess Training Needs,0,5,5,2000 Feb
2659,basic,Hours,Senior Specialist,R413-2659-SNRSP,ATR2659.03,Resrch Existing Training,0,5,5,2000 Feb
2659,basic,Hours,Senior Specialist,R413-2659-SNRSP,ATR2659.04,Design & Development,0,5,5,2000 Feb
2659,basic,Hours,Specialist,R413-2659-SP,AGDSPXX.01-GD,Identify Discrepancies,0,4,5,2000 Feb
2659,basic,Hours,Specialist,R413-2659-SP,AGDSPXX.02-GD,Develop Processes,0,4,5,2000 Feb
2659,basic,Hours,Specialist,R413-2659-SP,AGDSPXX.03-GD,Modify Names and Mergers,0,4,5,2000 Feb
2659,basic,Hours,Specialist,R413-2659-SP,AGDSPXX.04-GD,Create New Legal Entities,0,4,5,2000 Feb
2659,basic,Hours,Specialist,R413-2659-SP,AGDSPXX.05-GD,Resolve Issues - London,0,4,5,2000 Feb
2659,basic,Hours,Specialist,R413-2659-SP,AGDSPXX.06-GD,Resolve Issues - Calgary,0,4,5,2000 Feb
2659,basic,Hours,Specialist,R413-2659-SP,AGDSPXX.07-GD,Resolve Issues - Global,0,4,5,2000 Feb
2659,basic,Hours,Manager,R413-2659-MGR,AGDSPXX.01-GD,Identify Discrepancies,0,4,5,2000 Feb
2659,basic,Hours,Manager,R413-2659-MGR,AGDSPXX.02-GD,Develop Processes,16,4,5,2000 Feb
2659,basic,Hours,Manager,R413-2659-MGR,AGDSPXX.03-GD,Modify Names and Mergers,0,4,5,2000 Feb
2659,basic,Hours,Manager,R413-2659-MGR,AGDSPXX.04-GD,Create New Legal Entities,0,4,5,2000 Feb
2659,basic,Hours,Manager,R413-2659-MGR,AGDSPXX.05-GD,Resolve Issues - London,16,4,5,2000 Feb
2659,basic,Hours,Manager,R413-2659-MGR,AGDSPXX.06-GD,Resolve Issues - Calgary,0,4,5,2000 Feb
2659,basic,Hours,Manager,R413-2659-MGR,AGDSPXX.07-GD,Resolve Issues - Global,30,4,5,2000 Feb
2659,basic,Hours,Manager,R413-2659-MGR,ABP2659.01,Bus plan/budg activities,8,5,5,2000 Feb
2659,basic,Hours,Manager,R413-2659-MGR,ATR2659.04,Design & Development,22,5,5,2000 Feb
2659,basic,Hours,Manager,R413-2659-MGR,ATR2659.03,Resrch Existing Training,0,5,5,2000 Feb
2659,basic,Hours,Manager,R413-2659-MGR,ATR2659.02,Assess Training Needs,0,5,5,2000 Feb
2659,basic,Hours,Manager,R413-2659-MGR,APE2659.03,Feedback,0,5,5,2000 Feb
2659,basic,Hours,Manager,R413-2659-MGR,ATR2659.01,Participate in Training,0,5,5,2000 Feb
2659,basic,Hours,Manager,R413-2659-MGR,APE2659.02,Provide Mentoring,16,5,5,2000 Feb
2659,basic,Hours,Manager,R413-2659-MGR,ABP2659.02,Special Projects,60,5,5,2000 Feb
2659,basic,Hours,Analyst,R413-2659-ANA,AGDSPXX.01-GD,Identify Discrepancies,0,4,5,2000 Feb
2659,basic,Hours,Analyst,R413-2659-ANA,AGDSPXX.02-GD,Develop Processes,0,4,5,2000 Feb
2659,basic,Hours,Analyst,R413-2659-ANA,AGDSPXX.03-GD,Modify Names and Mergers,0,4,5,2000 Feb
2659,basic,Hours,Analyst,R413-2659-ANA,AGDSPXX.04-GD,Create New Legal Entities,0,4,5,2000 Feb
2659,basic,Hours,Analyst,R413-2659-ANA,AGDSPXX.05-GD,Resolve Issues - London,0,4,5,2000 Feb
2659,basic,Hours,Analyst,R413-2659-ANA,AGDSPXX.06-GD,Resolve Issues - Calgary,0,4,5,2000 Feb
2659,basic,Hours,Analyst,R413-2659-ANA,AGDSPXX.07-GD,Resolve Issues - Global,0,4,5,2000 Feb
2659,basic,Hours,Staff,R413-2659-STAFF,AGDSPXX.01-GD,Identify Discrepancies,37,4,5,2000 Feb
2659,basic,Hours,Staff,R413-2659-STAFF,AGDSPXX.02-GD,Develop Processes,10.5,4,5,2000 Feb
2659,basic,Hours,Staff,R413-2659-STAFF,AGDSPXX.03-GD,Modify Names and Mergers,3,4,5,2000 Feb
2659,basic,Hours,Staff,R413-2659-STAFF,AGDSPXX.04-GD,Create New Legal Entities,0,4,5,2000 Feb
2659,basic,Hours,Staff,R413-2659-STAFF,AGDSPXX.05-GD,Resolve Issues - London,81,4,5,2000 Feb
2659,basic,Hours,Staff,R413-2659-STAFF,AGDSPXX.06-GD,Resolve Issues - Calgary,0.5,4,5,2000 Feb
2659,basic,Hours,Staff,R413-2659-STAFF,AGDSPXX.07-GD,Resolve Issues - Global,15,4,5,2000 Feb
2723,basic,Hours,Senior Specialist,R413-2723-SNRSP,AGDRSXX.01-GD,Downloads,2,4,5,2000 Feb
2723,basic,Hours,Senior Specialist,R413-2723-SNRSP,AGDRSXX.02-GD,Locational Rates,0,4,5,2000 Feb
2723,basic,Hours,Senior Specialist,R413-2723-SNRSP,AGDRSXX.03-GD,Rate Corrections,1,4,5,2000 Feb
2723,basic,Hours,Senior Specialist,R413-2723-SNRSP,AGDRSXX.04-GD,Settle Prices,3,4,5,2000 Feb
2723,basic,Hours,Senior Specialist,R413-2723-SNRSP,AGDRSXX.05-GD,Update Pub Codes,0,4,5,2000 Feb
2723,basic,Hours,Senior Specialist,R413-2723-SNRSP,AGDRSXX.06-GD,Formulated Rates,30,4,5,2000 Feb
2723,basic,Hours,Senior Specialist,R413-2723-SNRSP,ABP2723.02,Special Projects,12,5,5,2000 Feb
2723,basic,Hours,Senior Specialist,R413-2723-SNRSP,APE2723.03,Feedback,80,5,5,2000 Feb
2723,basic,Hours,Senior Specialist,R413-2723-SNRSP,ATR2723.01,Participate in Training,20,5,5,2000 Feb
2723,basic,Hours,Manager,R413-2723-MGR,AGDRSXX.01-GD,Downloads,0,4,5,2000 Feb
2723,basic,Hours,Manager,R413-2723-MGR,AGDRSXX.02-GD,Locational Rates,0,4,5,2000 Feb
2723,basic,Hours,Manager,R413-2723-MGR,AGDRSXX.03-GD,Rate Corrections,0,4,5,2000 Feb
2723,basic,Hours,Manager,R413-2723-MGR,AGDRSXX.04-GD,Settle Prices,0,4,5,2000 Feb
2723,basic,Hours,Manager,R413-2723-MGR,AGDRSXX.05-GD,Update Pub Codes,0,4,5,2000 Feb
2723,basic,Hours,Manager,R413-2723-MGR,AGDRSXX.06-GD,Formulated Rates,0,4,5,2000 Feb
2723,basic,Hours,Analyst,R413-2723-ANA,AGDRSXX.01-GD,Downloads,2,4,5,2000 Feb
2723,basic,Hours,Analyst,R413-2723-ANA,AGDRSXX.02-GD,Locational Rates,17,4,5,2000 Feb
2723,basic,Hours,Analyst,R413-2723-ANA,AGDRSXX.03-GD,Rate Corrections,0,4,5,2000 Feb
2723,basic,Hours,Analyst,R413-2723-ANA,AGDRSXX.04-GD,Settle Prices,15,4,5,2000 Feb
2723,basic,Hours,Analyst,R413-2723-ANA,AGDRSXX.05-GD,Update Pub Codes,0,4,5,2000 Feb
2723,basic,Hours,Analyst,R413-2723-ANA,AGDRSXX.06-GD,Formulated Rates,10,4,5,2000 Feb
2723,basic,Hours,Analyst,R413-2723-ANA,ABP2723.02,Special Projects,0,5,5,2000 Feb
2723,basic,Hours,Analyst,R413-2723-ANA,APE2723.03,Feedback,0,5,5,2000 Feb
2723,basic,Hours,Analyst,R413-2723-ANA,ATR2723.01,Participate in Training,44,5,5,2000 Feb
2723,basic,Hours,Staff,R413-2723-STAFF,AGDRSXX.01-GD,Downloads,3,4,5,2000 Feb
2723,basic,Hours,Staff,R413-2723-STAFF,AGDRSXX.02-GD,Locational Rates,25,4,5,2000 Feb
2723,basic,Hours,Staff,R413-2723-STAFF,AGDRSXX.03-GD,Rate Corrections,0,4,5,2000 Feb
2723,basic,Hours,Staff,R413-2723-STAFF,AGDRSXX.04-GD,Settle Prices,40,4,5,2000 Feb
2723,basic,Hours,Staff,R413-2723-STAFF,AGDRSXX.05-GD,Update Pub Codes,2,4,5,2000 Feb
2723,basic,Hours,Staff,R413-2723-STAFF,AGDRSXX.06-GD,Formulated Rates,30,4,5,2000 Feb
2723,basic,Hours,Staff,R413-2723-STAFF,ABP2723.02,Special Projects,0,5,5,2000 Feb
2723,basic,Hours,Staff,R413-2723-STAFF,APE2723.03,Feedback,1,5,5,2000 Feb
2723,basic,Hours,Staff,R413-2723-STAFF,ATR2723.01,Participate in Training,47,5,5,2000 Feb
0094,basic,Hours,Third Party Contractor,R413-0094-TPC,ABP0094.02,Special Projects,1812.25,5,5,2000 Feb
0094,basic,Hours,Senior Specialist,R413-0094-SNRSP,ABP0094.01,Bus plan/budg activities,0,5,5,2000 Feb
0094,basic,Hours,Senior Specialist,R413-0094-SNRSP,ADCIRCR.01,Main Official Contract Records,0,4,5,2000 Feb
0094,basic,Hours,Senior Specialist,R413-0094-SNRSP,ADCIRCR.02,Main Official Confirm Records,0,4,5,2000 Feb
0094,basic,Hours,Senior Specialist,R413-0094-SNRSP,ADCIRCR.03,Process Information Requests,0,4,5,2000 Feb
0094,basic,Hours,Senior Specialist,R413-0094-SNRSP,APE0094.01,Dvlp Employee Careers,0,5,5,2000 Feb
0094,basic,Hours,Senior Specialist,R413-0094-SNRSP,APE0094.02,Provide Mentoring,0,5,5,2000 Feb
0094,basic,Hours,Senior Specialist,R413-0094-SNRSP,APE0094.03,Feedback,0,5,5,2000 Feb
0094,basic,Hours,Senior Specialist,R413-0094-SNRSP,ATR0094.01,Participate in Training,0,5,5,2000 Feb
0094,basic,Hours,Specialist,R413-0094-SP,ADCIRCR.01,Main Official Contract Records,50,4,5,2000 Feb
0094,basic,Hours,Specialist,R413-0094-SP,ADCIRCR.02,Main Official Confirm Records,80,4,5,2000 Feb
0094,basic,Hours,Specialist,R413-0094-SP,ADCIRCR.03,Process Information Requests,10,4,5,2000 Feb
0094,basic,Hours,Specialist,R413-0094-SP,ADCIRLS.01,Cord Prod Litg Docs/Reglt,0,4,5,2000 Feb
0094,basic,Hours,Specialist,R413-0094-SP,ADCIRLS.02,Discrepancy Research,0,4,5,2000 Feb
0094,basic,Hours,Specialist,R413-0094-SP,ADCIRLS.03,P-4 Project,0,4,5,2000 Feb
0094,basic,Hours,Specialist,R413-0094-SP,APE0094.02,Provide Mentoring,5,5,5,2000 Feb
0094,basic,Hours,Specialist,R413-0094-SP,APE0094.03,Feedback,0,5,5,2000 Feb
0094,basic,Hours,Specialist,R413-0094-SP,ADCIRCC.04,Workflow Management,89,4,5,2000 Feb
0094,basic,Hours,Manager,R413-0094-MGR,ABP0094.01,Bus plan/budg activities,3,5,5,2000 Feb
0094,basic,Hours,Manager,R413-0094-MGR,ADCIRCR.01,Main Official Contract Records,70,4,5,2000 Feb
0094,basic,Hours,Manager,R413-0094-MGR,ADCIRCR.02,Main Official Confirm Records,120,4,5,2000 Feb
0094,basic,Hours,Manager,R413-0094-MGR,ADCIRLS.01,Cord Prod Litg Docs/Reglt,0,4,5,2000 Feb
0094,basic,Hours,Manager,R413-0094-MGR,AHR0094.04,Systems Security Access,5,6,5,2000 Feb
0094,basic,Hours,Manager,R413-0094-MGR,APE0094.01,Dvlp Employee Careers,4,5,5,2000 Feb
0094,basic,Hours,Manager,R413-0094-MGR,APE0094.03,Feedback,3,5,5,2000 Feb
0094,basic,Hours,Clerk,R413-0094-CLERK,ADCIRCC.01,Faxing Confirmations,20,4,5,2000 Feb
0094,basic,Hours,Clerk,R413-0094-CLERK,ADCIRCC.02,Track/Logging Confirms,25,4,5,2000 Feb
0094,basic,Hours,Clerk,R413-0094-CLERK,ADCIRCC.03,Filing & Pulling Confirms,0,4,5,2000 Feb
0094,basic,Hours,Clerk,R413-0094-CLERK,ADCIRCR.02,Main Official Confirm Records,315,4,5,2000 Feb
0094,basic,Hours,Clerk,R413-0094-CLERK,ADCIRCR.01,Main Official Contract Records,25,4,5,2000 Feb
0094,basic,Hours,Clerk,R413-0094-CLERK,ADCIRCR.03,Process Information Requests,40,4,5,2000 Feb
0094,basic,Hours,Senior Clerk,R413-0094-SNRCK,ADCIRCC.01,Faxing Confirmations,0,4,5,2000 Feb
0094,basic,Hours,Senior Clerk,R413-0094-SNRCK,ADCIRCC.02,Track/Logging Confirms,89,4,5,2000 Feb
0094,basic,Hours,Senior Clerk,R413-0094-SNRCK,ADCIRCC.03,Filing & Pulling Confirms,0,4,5,2000 Feb
0094,basic,Hours,Senior Clerk,R413-0094-SNRCK,ADCIRCR.01,Main Official Contract Records,160,4,5,2000 Feb
0094,basic,Hours,Senior Clerk,R413-0094-SNRCK,ADCIRCR.02,Main Official Confirm Records,170,4,5,2000 Feb
0094,basic,Hours,Senior Clerk,R413-0094-SNRCK,ADCIRCR.03,Process Information Requests,43,4,5,2000 Feb
0094,basic,Hours,Senior Clerk,R413-0094-SNRCK,ADCIRLS.01,Cord Prod Litg Docs/Reglt,0,4,5,2000 Feb
0094,basic,Hours,Senior Clerk,R413-0094-SNRCK,ADCIRLS.02,Discrepancy Research,0,4,5,2000 Feb
0094,basic,Hours,Senior Clerk,R413-0094-SNRCK,ADCIRLS.03,P-4 Project,0,4,5,2000 Feb
0094,basic,Hours,Staff,R413-0094-STAFF,ADCIRCR.01,Main Official Contract Records,0,4,5,2000 Feb
0094,basic,Hours,Staff,R413-0094-STAFF,ADCIRCR.02,Main Official Confirm Records,0,4,5,2000 Feb
0094,basic,Hours,Staff,R413-0094-STAFF,ADCIRCR.03,Process Information Requests,0,4,5,2000 Feb
2724,basic,Hours,Third Party Contractor,R413-2724-TPC,APS2724XXX.01,Production Support,176,4,5,2000 Feb
2724,basic,Hours,Senior Specialist,R413-2724-SNRSP,APS2724XXX.01,Production Support,0,4,5,2000 Feb
2724,basic,Hours,Specialist,R413-2724-SP,APS2724XXX.01,Production Support,0,4,5,2000 Feb
2724,basic,Hours,Director,R413-2724-DIR,APS2724XXX.01,Production Support,0,4,5,2000 Feb
2724,basic,Hours,Manager,R413-2724-MGR,APS2724XXX.01,Production Support,0,4,5,2000 Feb
2724,basic,Hours,Administrative Assistant,R413-2724-AA,APS2724XXX.01,Production Support,0,4,5,2000 Feb
2724,basic,Hours,Clerk,R413-2724-CLERK,APS2724XXX.01,Production Support,0,4,5,2000 Feb
2724,basic,Hours,Senior Clerk,R413-2724-SNRCK,APS2724XXX.01,Production Support,0,4,5,2000 Feb
2724,basic,Hours,Analyst,R413-2724-ANA,APS2724XXX.01,Production Support,0,4,5,2000 Feb
2724,basic,Hours,Staff,R413-2724-STAFF,APS2724XXX.01,Production Support,0,4,5,2000 Feb
1728,basic,Hours,Specialist,R413-1728-SP,ARMCBXX.04-EM,Calc Books - M,85,4,5,2000 Feb
1728,basic,Hours,Specialist,R413-1728-SP,ARMCBXX.05-EM,Calc Sheets,0,4,5,2000 Feb
1728,basic,Hours,Specialist,R413-1728-SP,ARMDCXX.01-EM,Input/Preparation of Deals,45,4,5,2000 Feb
1728,basic,Hours,Specialist,R413-1728-SP,ARMDAXX.01-EM,Research Deals,14,4,5,2000 Feb
1728,basic,Hours,Specialist,R413-1728-SP,ARMTSXX.01-EM,Ad Hoc Reqs,245,4,5,2000 Feb
1728,basic,Hours,Specialist,R413-1728-SP,ARMMRXX.05-EM,Recon & Report for Bus Analysis and Report,35,4,5,2000 Feb
1728,basic,Hours,Specialist,R413-1728-SP,ARMMRXX.06-EM,Liquid Reporting/Recon,15,4,5,2000 Feb
1728,basic,Hours,Specialist,R413-1728-SP,ARMMRXX.07-EM,Max Exposure Report,6,4,5,2000 Feb
1728,basic,Hours,Specialist,R413-1728-SP,ARMRWXX.03-EM,Rework DPR,8,4,5,2000 Feb
1728,basic,Hours,Manager,R413-1728-MGR,ABP1728.01,Bus plan/budg activities,10,5,5,2000 Feb
1728,basic,Hours,Manager,R413-1728-MGR,AHR1728.03,Personnel Planning,5,6,5,2000 Feb
1728,basic,Hours,Manager,R413-1728-MGR,APE1728.02,Provide Mentoring,5,5,5,2000 Feb
1728,basic,Hours,Manager,R413-1728-MGR,APE1728.03,Feedback,5,5,5,2000 Feb
1728,basic,Hours,Manager,R413-1728-MGR,ATR1728.07,Bus Knowledge Development,5,5,5,2000 Feb
1728,basic,Hours,Manager,R413-1728-MGR,ARMGPXX.05-EM,Analyze Changes,5,4,5,2000 Feb
1728,basic,Hours,Manager,R413-1728-MGR,ARMTSXX.01-EM,Ad Hoc Reqs,30,4,5,2000 Feb
1728,basic,Hours,Manager,R413-1728-MGR,ARMDAXX.01-EM,Research Deals,5,4,5,2000 Feb
1728,basic,Hours,Manager,R413-1728-MGR,ABP1728.03,Review Monthly Management Reports,10,5,5,2000 Feb
1728,basic,Hours,Manager,R413-1728-MGR,ABP1728.02,Special Projects,30,5,5,2000 Feb
1728,basic,Hours,Manager,R413-1728-MGR,ARMMRXX.02-EM,Benchmark Reporting,5,4,5,2000 Feb
1728,basic,Hours,Manager,R413-1728-MGR,ARMBDXX.01-EM,Set Up New Option Val Mod,0,4,5,2000 Feb
1728,basic,Hours,Manager,R413-1728-MGR,ARMBDXX.02-EM,Set Up New Curves,0,4,5,2000 Feb
1728,basic,Hours,Analyst,R413-1728-ANA,ARMDCXX.01-EM,Input/Preparation of Deals,0,4,5,2000 Feb
1728,basic,Hours,Analyst,R413-1728-ANA,ARMMRXX.07-EM,Max Exposure Report,0,4,5,2000 Feb
1728,basic,Hours,Analyst,R413-1728-ANA,ARMCBXX.04-EM,Calc Books - M,0,4,5,2000 Feb
1728,basic,Hours,Analyst,R413-1728-ANA,ARMCBXX.05-EM,Calc Sheets,0,4,5,2000 Feb
1728,basic,Hours,Analyst,R413-1728-ANA,ARMDAXX.01-EM,Research Deals,0,4,5,2000 Feb
1728,basic,Hours,Analyst,R413-1728-ANA,ARMTSXX.01-EM,Ad Hoc Reqs,0,4,5,2000 Feb
1728,basic,Hours,Analyst,R413-1728-ANA,ARMMRXX.05-EM,Recon & Report for Bus Analysis and Report,0,4,5,2000 Feb
1728,basic,Hours,Analyst,R413-1728-ANA,ARMMRXX.06-EM,Liquid Reporting/Recon,0,4,5,2000 Feb
1728,basic,Hours,Analyst,R413-1728-ANA,ARMRWXX.03-EM,Rework DPR,0,4,5,2000 Feb
1728,basic,Hours,Staff,R413-1728-STAFF,ARMCBXX.04-EM,Calc Books - M,0,4,5,2000 Feb
1728,basic,Hours,Staff,R413-1728-STAFF,ARMCBXX.05-EM,Calc Sheets,0,4,5,2000 Feb
1728,basic,Hours,Staff,R413-1728-STAFF,ARMDCXX.01-EM,Input/Preparation of Deals,0,4,5,2000 Feb
1728,basic,Hours,Staff,R413-1728-STAFF,ARMDAXX.01-EM,Research Deals,0,4,5,2000 Feb
1728,basic,Hours,Staff,R413-1728-STAFF,ARMTSXX.01-EM,Ad Hoc Reqs,0,4,5,2000 Feb
1728,basic,Hours,Staff,R413-1728-STAFF,ARMMRXX.05-EM,Recon & Report for Bus Analysis and Report,0,4,5,2000 Feb
1728,basic,Hours,Staff,R413-1728-STAFF,ARMMRXX.06-EM,Liquid Reporting/Recon,0,4,5,2000 Feb
1728,basic,Hours,Staff,R413-1728-STAFF,ARMMRXX.07-EM,Max Exposure Report,0,4,5,2000 Feb
1728,basic,Hours,Staff,R413-1728-STAFF,ARMRWXX.03-EM,Rework DPR,0,4,5,2000 Feb
1994,basic,Hours,Senior Specialist,R413-1994-SNRSP,ABD1994.06,Customer Service,0,5,5,2000 Feb
1994,basic,Hours,Senior Specialist,R413-1994-SNRSP,ALOTRXX.01-PP,Maintain Tickets/ Rate Table,0,3,5,2000 Feb
1994,basic,Hours,Senior Specialist,R413-1994-SNRSP,ALOXXXX.27-PP,Optimize Tranport Costs,0,3,5,2000 Feb
1994,basic,Hours,Senior Specialist,R413-1994-SNRSP,ALOXXXX.02-PP,Daily Trader/Originator Support,0,3,5,2000 Feb
1994,basic,Hours,Senior Specialist,R413-1994-SNRSP,ALOXXXX.20-PP,Schedule Transportation,0,3,5,2000 Feb
1994,basic,Hours,Senior Specialist,R413-1994-SNRSP,ALOXXXX.28-PP,Agency Agreements,0,3,5,2000 Feb
1994,basic,Hours,Senior Specialist,R413-1994-SNRSP,ARMDCXX.01-PP,Input/Preparation of Deals,0,4,5,2000 Feb
1994,basic,Hours,Specialist,R413-1994-SP,ALOTRXX.01-PP,Maintain Tickets/ Rate Table,0,3,5,2000 Feb
1994,basic,Hours,Specialist,R413-1994-SP,ALOXXXX.27-PP,Optimize Tranport Costs,0,3,5,2000 Feb
1994,basic,Hours,Specialist,R413-1994-SP,ALOXXXX.02-PP,Daily Trader/Originator Support,0,3,5,2000 Feb
1994,basic,Hours,Specialist,R413-1994-SP,ALOXXXX.20-PP,Schedule Transportation,8,3,5,2000 Feb
1994,basic,Hours,Specialist,R413-1994-SP,ALOXXXX.28-PP,Agency Agreements,64,3,5,2000 Feb
1994,basic,Hours,Specialist,R413-1994-SP,ARMDCXX.01-PP,Input/Preparation of Deals,88,4,5,2000 Feb
1994,basic,Hours,Specialist,R413-1994-SP,ADCCFXX.06,Review Confirm,0,4,5,2000 Feb
1994,basic,Hours,Specialist,R413-1994-SP,ADCCFXX.13,Statistical Reports,0,4,5,2000 Feb
1994,basic,Hours,Specialist,R413-1994-SP,ABD1994.01,Due Diligence,0,5,5,2000 Feb
1994,basic,Hours,Specialist,R413-1994-SP,ABD1994.06,Customer Service,0,5,5,2000 Feb
1994,basic,Hours,Specialist,R413-1994-SP,ABD1994.05,Establishing New Products,0,5,5,2000 Feb
1994,basic,Hours,Specialist,R413-1994-SP,ABD1994.04,FAS133,0,5,5,2000 Feb
1994,basic,Hours,Specialist,R413-1994-SP,ABD1994.03,Contract Development,0,5,5,2000 Feb
1994,basic,Hours,Specialist,R413-1994-SP,ABD1994.02,Deal Review,0,5,5,2000 Feb
1994,basic,Hours,Director,R413-1994-DIR,ABD1994.01,Due Diligence,9.6,5,5,2000 Feb
1994,basic,Hours,Director,R413-1994-DIR,ABD1994.06,Customer Service,0,5,5,2000 Feb
1994,basic,Hours,Director,R413-1994-DIR,ABD1994.05,Establishing New Products,0,5,5,2000 Feb
1994,basic,Hours,Director,R413-1994-DIR,ABD1994.04,FAS133,4.8,5,5,2000 Feb
1994,basic,Hours,Director,R413-1994-DIR,ABD1994.03,Contract Development,16,5,5,2000 Feb
1994,basic,Hours,Director,R413-1994-DIR,ABD1994.02,Deal Review,32,5,5,2000 Feb
1994,basic,Hours,Director,R413-1994-DIR,ABP1994.04,System Coordination,4.8,5,5,2000 Feb
1994,basic,Hours,Director,R413-1994-DIR,ARMDCXX.01-PP,Input/Preparation of Deals,48,4,5,2000 Feb
1994,basic,Hours,Director,R413-1994-DIR,ALOXXXX.02-PP,Daily Trader/Originator Support,4.8,3,5,2000 Feb
1994,basic,Hours,Director,R413-1994-DIR,ADCCFXX.13,Statistical Reports,20.8,4,5,2000 Feb
1994,basic,Hours,Director,R413-1994-DIR,ADCCFXX.06,Review Confirm,16,4,5,2000 Feb
1994,basic,Hours,Manager,R413-1994-MGR,ALOTRXX.01-PP,Maintain Tickets/ Rate Table,16,3,5,2000 Feb
1994,basic,Hours,Manager,R413-1994-MGR,ALOXXXX.27-PP,Optimize Tranport Costs,16,3,5,2000 Feb
