,HSC,HSC,HSC,HSC,WAHA,WAHA,WAHA,PERMIAN,PERMIAN,PERMIAN,,,,,
,2089-09-01 00:00:00,,,,,,,,,,,,,,
,2089-10-01 00:00:00,,,,,,,,,,,,,,
,2089-11-01 00:00:00,,,,,,,,,,,,,,
,2089-12-01 00:00:00,,,,,,,,,,,,,,
,2090-01-01 00:00:00,,,,,,,,,,,,,,
,2090-02-01 00:00:00,,,,,,,,,,,,,,
,2090-03-01 00:00:00,,,,,,,,,,,,,,
,2090-04-01 00:00:00,,,,,,,,,,,,,,
,2090-05-01 00:00:00,,,,,,,,,,,,,,
,2090-06-01 00:00:00,,,,,,,,,,,,,,
,2090-07-01 00:00:00,,,,,,,,,,,,,,
,2090-08-01 00:00:00,,,,,,,,,,,,,,
,2090-09-01 00:00:00,,,,,,,,,,,,,,
,2090-10-01 00:00:00,,,,,,,,,,,,,,
,2090-11-01 00:00:00,,,,,,,,,,,,,,
,2090-12-01 00:00:00,,,,,,,,,,,,,,
,2091-01-01 00:00:00,,,,,,,,,,,,,,
,2091-02-01 00:00:00,,,,,,,,,,,,,,
,2091-03-01 00:00:00,,,,,,,,,,,,,,
,2091-04-01 00:00:00,,,,,,,,,,,,,,
,2091-05-01 00:00:00,,,,,,,,,,,,,,
,2091-06-01 00:00:00,,,,,,,,,,,,,,
,2091-07-01 00:00:00,,,,,,,,,,,,,,
,2091-08-01 00:00:00,,,,,,,,,,,,,,
,2091-09-01 00:00:00,,,,,,,,,,,,,,
,2091-10-01 00:00:00,,,,,,,,,,,,,,
,2091-11-01 00:00:00,,,,,,,,,,,,,,
,2091-12-01 00:00:00,,,,,,,,,,,,,,
,2092-01-01 00:00:00,,,,,,,,,,,,,,
,2092-02-01 00:00:00,,,,,,,,,,,,,,
,2092-03-01 00:00:00,,,,,,,,,,,,,,
,2092-04-01 00:00:00,,,,,,,,,,,,,,
,2092-05-01 00:00:00,,,,,,,,,,,,,,
,2092-06-01 00:00:00,,,,,,,,,,,,,,
,2092-07-01 00:00:00,,,,,,,,,,,,,,
,2092-08-01 00:00:00,,,,,,,,,,,,,,
,2092-09-01 00:00:00,,,,,,,,,,,,,,
,2092-10-01 00:00:00,,,,,,,,,,,,,,
,2092-11-01 00:00:00,,,,,,,,,,,,,,
,2092-12-01 00:00:00,,,,,,,,,,,,,,
,2093-01-01 00:00:00,,,,,,,,,,,,,,
,2093-02-01 00:00:00,,,,,,,,,,,,,,
,2093-03-01 00:00:00,,,,,,,,,,,,,,
,2093-04-01 00:00:00,,,,,,,,,,,,,,
,2093-05-01 00:00:00,,,,,,,,,,,,,,
,2093-06-01 00:00:00,,,,,,,,,,,,,,
,2093-07-01 00:00:00,,,,,,,,,,,,,,
,2093-08-01 00:00:00,,,,,,,,,,,,,,
,2093-09-01 00:00:00,,,,,,,,,,,,,,
,2093-10-01 00:00:00,,,,,,,,,,,,,,
,2093-11-01 00:00:00,,,,,,,,,,,,,,
,2093-12-01 00:00:00,,,,,,,,,,,,,,
,2094-01-01 00:00:00,,,,,,,,,,,,,,
,2094-02-01 00:00:00,,,,,,,,,,,,,,
,2094-03-01 00:00:00,,,,,,,,,,,,,,
,2094-04-01 00:00:00,,,,,,,,,,,,,,
,2094-05-01 00:00:00,,,,,,,,,,,,,,
,2094-06-01 00:00:00,,,,,,,,,,,,,,
,2094-07-01 00:00:00,,,,,,,,,,,,,,
,2094-08-01 00:00:00,,,,,,,,,,,,,,
,2094-09-01 00:00:00,,,,,,,,,,,,,,
,2094-10-01 00:00:00,,,,,,,,,,,,,,
,2094-11-01 00:00:00,,,,,,,,,,,,,,
,2094-12-01 00:00:00,,,,,,,,,,,,,,
,2095-01-01 00:00:00,,,,,,,,,,,,,,
,2095-02-01 00:00:00,,,,,,,,,,,,,,
,2095-03-01 00:00:00,,,,,,,,,,,,,,
,2095-04-01 00:00:00,,,,,,,,,,,,,,
,2095-05-01 00:00:00,,,,,,,,,,,,,,
,2095-06-01 00:00:00,,,,,,,,,,,,,,
,2095-07-01 00:00:00,,,,,,,,,,,,,,
,2095-08-01 00:00:00,,,,,,,,,,,,,,
,2095-09-01 00:00:00,,,,,,,,,,,,,,
,2095-10-01 00:00:00,,,,,,,,,,,,,,
,2095-11-01 00:00:00,,,,,,,,,,,,,,
,2095-12-01 00:00:00,,,,,,,,,,,,,,
,2096-01-01 00:00:00,,,,,,,,,,,,,,
,2096-02-01 00:00:00,,,,,,,,,,,,,,
,2096-03-01 00:00:00,,,,,,,,,,,,,,
,2096-04-01 00:00:00,,,,,,,,,,,,,,
,2096-05-01 00:00:00,,,,,,,,,,,,,,
,2096-06-01 00:00:00,,,,,,,,,,,,,,
,2096-07-01 00:00:00,,,,,,,,,,,,,,
,2096-08-01 00:00:00,,,,,,,,,,,,,,
,2096-09-01 00:00:00,,,,,,,,,,,,,,
,2096-10-01 00:00:00,,,,,,,,,,,,,,
,2096-11-01 00:00:00,,,,,,,,,,,,,,
,2096-12-01 00:00:00,,,,,,,,,,,,,,
,2097-01-01 00:00:00,,,,,,,,,,,,,,
,2097-02-01 00:00:00,,,,,,,,,,,,,,
,2097-03-01 00:00:00,,,,,,,,,,,,,,
,2097-04-01 00:00:00,,,,,,,,,,,,,,
,2097-05-01 00:00:00,,,,,,,,,,,,,,
,2097-06-01 00:00:00,,,,,,,,,,,,,,
,2097-07-01 00:00:00,,,,,,,,,,,,,,
,2097-08-01 00:00:00,,,,,,,,,,,,,,
,2097-09-01 00:00:00,,,,,,,,,,,,,,
,2097-10-01 00:00:00,,,,,,,,,,,,,,
,2097-11-01 00:00:00,,,,,,,,,,,,,,
,2097-12-01 00:00:00,,,,,,,,,,,,,,
,2098-01-01 00:00:00,,,,,,,,,,,,,,
,2098-02-01 00:00:00,,,,,,,,,,,,,,
,2098-03-01 00:00:00,,,,,,,,,,,,,,
,2098-04-01 00:00:00,,,,,,,,,,,,,,
,2098-05-01 00:00:00,,,,,,,,,,,,,,
,2098-06-01 00:00:00,,,,,,,,,,,,,,
,2098-07-01 00:00:00,,,,,,,,,,,,,,
,2098-08-01 00:00:00,,,,,,,,,,,,,,
,2098-09-01 00:00:00,,,,,,,,,,,,,,
,2098-10-01 00:00:00,,,,,,,,,,,,,,
,2098-11-01 00:00:00,,,,,,,,,,,,,,
,2098-12-01 00:00:00,,,,,,,,,,,,,,
,2099-01-01 00:00:00,,,,,,,,,,,,,,
,2099-02-01 00:00:00,,,,,,,,,,,,,,
,2099-03-01 00:00:00,,,,,,,,,,,,,,
,2099-04-01 00:00:00,,,,,,,,,,,,,,
,2099-05-01 00:00:00,,,,,,,,,,,,,,
,2099-06-01 00:00:00,,,,,,,,,,,,,,
,2099-07-01 00:00:00,,,,,,,,,,,,,,
,2099-08-01 00:00:00,,,,,,,,,,,,,,
,2099-09-01 00:00:00,,,,,,,,,,,,,,
,2099-10-01 00:00:00,,,,,,,,,,,,,,
,2099-11-01 00:00:00,,,,,,,,,,,,,,
,2099-12-01 00:00:00,,,,,,,,,,,,,,
,2100-01-01 00:00:00,,,,,,,,,,,,,,
,2100-02-01 00:00:00,,,,,,,,,,,,,,
,2100-03-01 00:00:00,,,,,,,,,,,,,,
,2100-04-01 00:00:00,,,,,,,,,,,,,,
,2100-05-01 00:00:00,,,,,,,,,,,,,,
,2100-06-01 00:00:00,,,,,,,,,,,,,,
,2100-07-01 00:00:00,,,,,,,,,,,,,,
,2100-08-01 00:00:00,,,,,,,,,,,,,,
,2100-09-01 00:00:00,,,,,,,,,,,,,,
,2100-10-01 00:00:00,,,,,,,,,,,,,,
,2100-11-01 00:00:00,,,,,,,,,,,,,,
,2100-12-01 00:00:00,,,,,,,,,,,,,,
,2101-01-01 00:00:00,,,,,,,,,,,,,,
,2101-02-01 00:00:00,,,,,,,,,,,,,,
,2101-03-01 00:00:00,,,,,,,,,,,,,,
,2101-04-01 00:00:00,,,,,,,,,,,,,,
,2101-05-01 00:00:00,,,,,,,,,,,,,,
,2101-06-01 00:00:00,,,,,,,,,,,,,,
,2101-07-01 00:00:00,,,,,,,,,,,,,,
,2101-08-01 00:00:00,,,,,,,,,,,,,,
,2101-09-01 00:00:00,,,,,,,,,,,,,,
,2101-10-01 00:00:00,,,,,,,,,,,,,,
,2101-11-01 00:00:00,,,,,,,,,,,,,,
,2101-12-01 00:00:00,,,,,,,,,,,,,,
,2102-01-01 00:00:00,,,,,,,,,,,,,,
,2102-02-01 00:00:00,,,,,,,,,,,,,,
,2102-03-01 00:00:00,,,,,,,,,,,,,,
,2102-04-01 00:00:00,,,,,,,,,,,,,,
,2102-05-01 00:00:00,,,,,,,,,,,,,,
,2102-06-01 00:00:00,,,,,,,,,,,,,,
,2102-07-01 00:00:00,,,,,,,,,,,,,,
,2102-08-01 00:00:00,,,,,,,,,,,,,,
,2102-09-01 00:00:00,,,,,,,,,,,,,,
,2102-10-01 00:00:00,,,,,,,,,,,,,,
,2102-11-01 00:00:00,,,,,,,,,,,,,,
,2102-12-01 00:00:00,,,,,,,,,,,,,,
,2103-01-01 00:00:00,,,,,,,,,,,,,,
,2103-02-01 00:00:00,,,,,,,,,,,,,,
,2103-03-01 00:00:00,,,,,,,,,,,,,,
,2103-04-01 00:00:00,,,,,,,,,,,,,,
,2103-05-01 00:00:00,,,,,,,,,,,,,,
,2103-06-01 00:00:00,,,,,,,,,,,,,,
,2103-07-01 00:00:00,,,,,,,,,,,,,,
,2103-08-01 00:00:00,,,,,,,,,,,,,,
,2103-09-01 00:00:00,,,,,,,,,,,,,,
,2103-10-01 00:00:00,,,,,,,,,,,,,,
,2103-11-01 00:00:00,,,,,,,,,,,,,,
,2103-12-01 00:00:00,,,,,,,,,,,,,,
,2104-01-01 00:00:00,,,,,,,,,,,,,,
,2104-02-01 00:00:00,,,,,,,,,,,,,,
,2104-03-01 00:00:00,,,,,,,,,,,,,,
,2104-04-01 00:00:00,,,,,,,,,,,,,,
,2104-05-01 00:00:00,,,,,,,,,,,,,,
,2104-06-01 00:00:00,,,,,,,,,,,,,,
,2104-07-01 00:00:00,,,,,,,,,,,,,,
,2104-08-01 00:00:00,,,,,,,,,,,,,,
,2104-09-01 00:00:00,,,,,,,,,,,,,,
,2104-10-01 00:00:00,,,,,,,,,,,,,,
,2104-11-01 00:00:00,,,,,,,,,,,,,,
,2104-12-01 00:00:00,,,,,,,,,,,,,,
,2105-01-01 00:00:00,,,,,,,,,,,,,,
,2105-02-01 00:00:00,,,,,,,,,,,,,,
,2105-03-01 00:00:00,,,,,,,,,,,,,,
,2105-04-01 00:00:00,,,,,,,,,,,,,,
,2105-05-01 00:00:00,,,,,,,,,,,,,,
,2105-06-01 00:00:00,,,,,,,,,,,,,,
,2105-07-01 00:00:00,,,,,,,,,,,,,,
,2105-08-01 00:00:00,,,,,,,,,,,,,,
,2105-09-01 00:00:00,,,,,,,,,,,,,,
,2105-10-01 00:00:00,,,,,,,,,,,,,,
,2105-11-01 00:00:00,,,,,,,,,,,,,,
,2105-12-01 00:00:00,,,,,,,,,,,,,,
,2106-01-01 00:00:00,,,,,,,,,,,,,,
,2106-02-01 00:00:00,,,,,,,,,,,,,,
,2106-03-01 00:00:00,,,,,,,,,,,,,,
,2106-04-01 00:00:00,,,,,,,,,,,,,,
,2106-05-01 00:00:00,,,,,,,,,,,,,,
,2106-06-01 00:00:00,,,,,,,,,,,,,,
,2106-07-01 00:00:00,,,,,,,,,,,,,,
,2106-08-01 00:00:00,,,,,,,,,,,,,,
,2106-09-01 00:00:00,,,,,,,,,,,,,,
,2106-10-01 00:00:00,,,,,,,,,,,,,,
,2106-11-01 00:00:00,,,,,,,,,,,,,,
,2106-12-01 00:00:00,,,,,,,,,,,,,,
,2107-01-01 00:00:00,,,,,,,,,,,,,,
,2107-02-01 00:00:00,,,,,,,,,,,,,,
,2107-03-01 00:00:00,,,,,,,,,,,,,,
,2107-04-01 00:00:00,,,,,,,,,,,,,,
,2107-05-01 00:00:00,,,,,,,,,,,,,,
,2107-06-01 00:00:00,,,,,,,,,,,,,,
,2107-07-01 00:00:00,,,,,,,,,,,,,,
,2107-08-01 00:00:00,,,,,,,,,,,,,,
,2107-09-01 00:00:00,,,,,,,,,,,,,,
,2107-10-01 00:00:00,,,,,,,,,,,,,,
,2107-11-01 00:00:00,,,,,,,,,,,,,,
,2107-12-01 00:00:00,,,,,,,,,,,,,,
,2108-01-01 00:00:00,,,,,,,,,,,,,,
,2108-02-01 00:00:00,,,,,,,,,,,,,,
,2108-03-01 00:00:00,,,,,,,,,,,,,,
,2108-04-01 00:00:00,,,,,,,,,,,,,,
,2108-05-01 00:00:00,,,,,,,,,,,,,,
,2108-06-01 00:00:00,,,,,,,,,,,,,,
,2108-07-01 00:00:00,,,,,,,,,,,,,,
,2108-08-01 00:00:00,,,,,,,,,,,,,,
,2108-09-01 00:00:00,,,,,,,,,,,,,,
,2108-10-01 00:00:00,,,,,,,,,,,,,,
,2108-11-01 00:00:00,,,,,,,,,,,,,,
,2108-12-01 00:00:00,,,,,,,,,,,,,,
,2109-01-01 00:00:00,,,,,,,,,,,,,,
,2109-02-01 00:00:00,,,,,,,,,,,,,,
,2109-03-01 00:00:00,,,,,,,,,,,,,,
,2109-04-01 00:00:00,,,,,,,,,,,,,,
,2109-05-01 00:00:00,,,,,,,,,,,,,,
,2109-06-01 00:00:00,,,,,,,,,,,,,,
,2109-07-01 00:00:00,,,,,,,,,,,,,,
,2109-08-01 00:00:00,,,,,,,,,,,,,,
,2109-09-01 00:00:00,,,,,,,,,,,,,,
,2109-10-01 00:00:00,,,,,,,,,,,,,,
,2109-11-01 00:00:00,,,,,,,,,,,,,,
,2109-12-01 00:00:00,,,,,,,,,,,,,,
,2110-01-01 00:00:00,,,,,,,,,,,,,,
,2110-02-01 00:00:00,,,,,,,,,,,,,,
,2110-03-01 00:00:00,,,,,,,,,,,,,,
,2110-04-01 00:00:00,,,,,,,,,,,,,,
,2110-05-01 00:00:00,,,,,,,,,,,,,,
,2110-06-01 00:00:00,,,,,,,,,,,,,,
,2110-07-01 00:00:00,,,,,,,,,,,,,,
,2110-08-01 00:00:00,,,,,,,,,,,,,,
,2110-09-01 00:00:00,,,,,,,,,,,,,,
,2110-10-01 00:00:00,,,,,,,,,,,,,,
,2110-11-01 00:00:00,,,,,,,,,,,,,,
,2110-12-01 00:00:00,,,,,,,,,,,,,,
,2111-01-01 00:00:00,,,,,,,,,,,,,,
,2111-02-01 00:00:00,,,,,,,,,,,,,,
,2111-03-01 00:00:00,,,,,,,,,,,,,,
,2111-04-01 00:00:00,,,,,,,,,,,,,,
,2111-05-01 00:00:00,,,,,,,,,,,,,,
,2111-06-01 00:00:00,,,,,,,,,,,,,,
,2111-07-01 00:00:00,,,,,,,,,,,,,,
,2111-08-01 00:00:00,,,,,,,,,,,,,,
,2111-09-01 00:00:00,,,,,,,,,,,,,,
,2111-10-01 00:00:00,,,,,,,,,,,,,,
,2111-11-01 00:00:00,,,,,,,,,,,,,,
,2111-12-01 00:00:00,,,,,,,,,,,,,,
,2112-01-01 00:00:00,,,,,,,,,,,,,,
,2112-02-01 00:00:00,,,,,,,,,,,,,,
,2112-03-01 00:00:00,,,,,,,,,,,,,,
,2112-04-01 00:00:00,,,,,,,,,,,,,,
,2112-05-01 00:00:00,,,,,,,,,,,,,,
,2112-06-01 00:00:00,,,,,,,,,,,,,,
,2112-07-01 00:00:00,,,,,,,,,,,,,,
,2112-08-01 00:00:00,,,,,,,,,,,,,,
,2112-09-01 00:00:00,,,,,,,,,,,,,,
,2112-10-01 00:00:00,,,,,,,,,,,,,,
,2112-11-01 00:00:00,,,,,,,,,,,,,,
,2112-12-01 00:00:00,,,,,,,,,,,,,,
,2113-01-01 00:00:00,,,,,,,,,,,,,,
,2113-02-01 00:00:00,,,,,,,,,,,,,,
,2113-03-01 00:00:00,,,,,,,,,,,,,,
,2113-04-01 00:00:00,,,,,,,,,,,,,,
,2113-05-01 00:00:00,,,,,,,,,,,,,,
,2113-06-01 00:00:00,,,,,,,,,,,,,,
,2113-07-01 00:00:00,,,,,,,,,,,,,,
,2113-08-01 00:00:00,,,,,,,,,,,,,,
,2113-09-01 00:00:00,,,,,,,,,,,,,,
,2113-10-01 00:00:00,,,,,,,,,,,,,,
,2113-11-01 00:00:00,,,,,,,,,,,,,,
,2113-12-01 00:00:00,,,,,,,,,,,,,,
,2114-01-01 00:00:00,,,,,,,,,,,,,,
,2114-02-01 00:00:00,,,,,,,,,,,,,,
,2114-03-01 00:00:00,,,,,,,,,,,,,,
,2114-04-01 00:00:00,,,,,,,,,,,,,,
,2114-05-01 00:00:00,,,,,,,,,,,,,,
,2114-06-01 00:00:00,,,,,,,,,,,,,,
,2114-07-01 00:00:00,,,,,,,,,,,,,,
,2114-08-01 00:00:00,,,,,,,,,,,,,,
,2114-09-01 00:00:00,,,,,,,,,,,,,,
,2114-10-01 00:00:00,,,,,,,,,,,,,,
,2114-11-01 00:00:00,,,,,,,,,,,,,,
,2114-12-01 00:00:00,,,,,,,,,,,,,,
,2115-01-01 00:00:00,,,,,,,,,,,,,,
,2115-02-01 00:00:00,,,,,,,,,,,,,,
,2115-03-01 00:00:00,,,,,,,,,,,,,,
,2115-04-01 00:00:00,,,,,,,,,,,,,,
,2115-05-01 00:00:00,,,,,,,,,,,,,,
,2115-06-01 00:00:00,,,,,,,,,,,,,,
,2115-07-01 00:00:00,,,,,,,,,,,,,,
,2115-08-01 00:00:00,,,,,,,,,,,,,,
,2115-09-01 00:00:00,,,,,,,,,,,,,,
,2115-10-01 00:00:00,,,,,,,,,,,,,,
,2115-11-01 00:00:00,,,,,,,,,,,,,,
,2115-12-01 00:00:00,,,,,,,,,,,,,,
,2116-01-01 00:00:00,,,,,,,,,,,,,,
,2116-02-01 00:00:00,,,,,,,,,,,,,,
,2116-03-01 00:00:00,,,,,,,,,,,,,,
,2116-04-01 00:00:00,,,,,,,,,,,,,,
,2116-05-01 00:00:00,,,,,,,,,,,,,,
,2116-06-01 00:00:00,,,,,,,,,,,,,,
,2116-07-01 00:00:00,,,,,,,,,,,,,,
,2116-08-01 00:00:00,,,,,,,,,,,,,,
,2116-09-01 00:00:00,,,,,,,,,,,,,,
,2116-10-01 00:00:00,,,,,,,,,,,,,,
,2116-11-01 00:00:00,,,,,,,,,,,,,,
,2116-12-01 00:00:00,,,,,,,,,,,,,,
,2117-01-01 00:00:00,,,,,,,,,,,,,,
,2117-02-01 00:00:00,,,,,,,,,,,,,,
,2117-03-01 00:00:00,,,,,,,,,,,,,,
,2117-04-01 00:00:00,,,,,,,,,,,,,,
,2117-05-01 00:00:00,,,,,,,,,,,,,,
,2117-06-01 00:00:00,,,,,,,,,,,,,,
,2117-07-01 00:00:00,,,,,,,,,,,,,,
,2117-08-01 00:00:00,,,,,,,,,,,,,,
,2117-09-01 00:00:00,,,,,,,,,,,,,,
,2117-10-01 00:00:00,,,,,,,,,,,,,,
,2117-11-01 00:00:00,,,,,,,,,,,,,,
,2117-12-01 00:00:00,,,,,,,,,,,,,,
,2118-01-01 00:00:00,,,,,,,,,,,,,,
,2118-02-01 00:00:00,,,,,,,,,,,,,,
,2118-03-01 00:00:00,,,,,,,,,,,,,,
,2118-04-01 00:00:00,,,,,,,,,,,,,,
,2118-05-01 00:00:00,,,,,,,,,,,,,,
,2118-06-01 00:00:00,,,,,,,,,,,,,,
,2118-07-01 00:00:00,,,,,,,,,,,,,,
,2118-08-01 00:00:00,,,,,,,,,,,,,,
,2118-09-01 00:00:00,,,,,,,,,,,,,,
,2118-10-01 00:00:00,,,,,,,,,,,,,,
,2118-11-01 00:00:00,,,,,,,,,,,,,,
,2118-12-01 00:00:00,,,,,,,,,,,,,,
,2119-01-01 00:00:00,,,,,,,,,,,,,,
,2119-02-01 00:00:00,,,,,,,,,,,,,,
,2119-03-01 00:00:00,,,,,,,,,,,,,,
,2119-04-01 00:00:00,,,,,,,,,,,,,,
,2119-05-01 00:00:00,,,,,,,,,,,,,,
,2119-06-01 00:00:00,,,,,,,,,,,,,,
,2119-07-01 00:00:00,,,,,,,,,,,,,,
,2119-08-01 00:00:00,,,,,,,,,,,,,,
,2119-09-01 00:00:00,,,,,,,,,,,,,,
,2119-10-01 00:00:00,,,,,,,,,,,,,,
,2119-11-01 00:00:00,,,,,,,,,,,,,,
,2119-12-01 00:00:00,,,,,,,,,,,,,,
,2120-01-01 00:00:00,,,,,,,,,,,,,,
,2120-02-01 00:00:00,,,,,,,,,,,,,,
,2120-03-01 00:00:00,,,,,,,,,,,,,,
,2120-04-01 00:00:00,,,,,,,,,,,,,,
,2120-05-01 00:00:00,,,,,,,,,,,,,,
,2120-06-01 00:00:00,,,,,,,,,,,,,,
,2120-07-01 00:00:00,,,,,,,,,,,,,,
,2120-08-01 00:00:00,,,,,,,,,,,,,,
,2120-09-01 00:00:00,,,,,,,,,,,,,,
,2120-10-01 00:00:00,,,,,,,,,,,,,,
,2120-11-01 00:00:00,,,,,,,,,,,,,,
,2120-12-01 00:00:00,,,,,,,,,,,,,,
,2121-01-01 00:00:00,,,,,,,,,,,,,,
,2121-02-01 00:00:00,,,,,,,,,,,,,,
,2121-03-01 00:00:00,,,,,,,,,,,,,,
,2121-04-01 00:00:00,,,,,,,,,,,,,,
,2121-05-01 00:00:00,,,,,,,,,,,,,,
,2121-06-01 00:00:00,,,,,,,,,,,,,,
,2121-07-01 00:00:00,,,,,,,,,,,,,,
,2121-08-01 00:00:00,,,,,,,,,,,,,,
,2121-09-01 00:00:00,,,,,,,,,,,,,,
,2121-10-01 00:00:00,,,,,,,,,,,,,,
,2121-11-01 00:00:00,,,,,,,,,,,,,,
,2121-12-01 00:00:00,,,,,,,,,,,,,,
,2122-01-01 00:00:00,,,,,,,,,,,,,,
,2122-02-01 00:00:00,,,,,,,,,,,,,,
,2122-03-01 00:00:00,,,,,,,,,,,,,,
,2122-04-01 00:00:00,,,,,,,,,,,,,,
,2122-05-01 00:00:00,,,,,,,,,,,,,,
,2122-06-01 00:00:00,,,,,,,,,,,,,,
,2122-07-01 00:00:00,,,,,,,,,,,,,,
,2122-08-01 00:00:00,,,,,,,,,,,,,,
,2122-09-01 00:00:00,,,,,,,,,,,,,,
,2122-10-01 00:00:00,,,,,,,,,,,,,,
,2122-11-01 00:00:00,,,,,,,,,,,,,,
,2122-12-01 00:00:00,,,,,,,,,,,,,,
,2123-01-01 00:00:00,,,,,,,,,,,,,,
,2123-02-01 00:00:00,,,,,,,,,,,,,,
,2123-03-01 00:00:00,,,,,,,,,,,,,,
,2123-04-01 00:00:00,,,,,,,,,,,,,,
,2123-05-01 00:00:00,,,,,,,,,,,,,,
,2123-06-01 00:00:00,,,,,,,,,,,,,,
,2123-07-01 00:00:00,,,,,,,,,,,,,,
,2123-08-01 00:00:00,,,,,,,,,,,,,,
,2123-09-01 00:00:00,,,,,,,,,,,,,,
,2123-10-01 00:00:00,,,,,,,,,,,,,,
,2123-11-01 00:00:00,,,,,,,,,,,,,,
,2123-12-01 00:00:00,,,,,,,,,,,,,,
,2124-01-01 00:00:00,,,,,,,,,,,,,,
,2124-02-01 00:00:00,,,,,,,,,,,,,,
,2124-03-01 00:00:00,,,,,,,,,,,,,,
,2124-04-01 00:00:00,,,,,,,,,,,,,,
,2124-05-01 00:00:00,,,,,,,,,,,,,,
,2124-06-01 00:00:00,,,,,,,,,,,,,,
,2124-07-01 00:00:00,,,,,,,,,,,,,,
,2124-08-01 00:00:00,,,,,,,,,,,,,,
,2124-09-01 00:00:00,,,,,,,,,,,,,,
,2124-10-01 00:00:00,,,,,,,,,,,,,,
,2124-11-01 00:00:00,,,,,,,,,,,,,,
,2124-12-01 00:00:00,,,,,,,,,,,,,,
,2125-01-01 00:00:00,,,,,,,,,,,,,,
,2125-02-01 00:00:00,,,,,,,,,,,,,,
,2125-03-01 00:00:00,,,,,,,,,,,,,,
,2125-04-01 00:00:00,,,,,,,,,,,,,,
,2125-05-01 00:00:00,,,,,,,,,,,,,,
,2125-06-01 00:00:00,,,,,,,,,,,,,,
,2125-07-01 00:00:00,,,,,,,,,,,,,,
,2125-08-01 00:00:00,,,,,,,,,,,,,,
,2125-09-01 00:00:00,,,,,,,,,,,,,,
,2125-10-01 00:00:00,,,,,,,,,,,,,,
,2125-11-01 00:00:00,,,,,,,,,,,,,,
,2125-12-01 00:00:00,,,,,,,,,,,,,,
,2126-01-01 00:00:00,,,,,,,,,,,,,,
,2126-02-01 00:00:00,,,,,,,,,,,,,,
,2126-03-01 00:00:00,,,,,,,,,,,,,,
,2126-04-01 00:00:00,,,,,,,,,,,,,,
,2126-05-01 00:00:00,,,,,,,,,,,,,,
,2126-06-01 00:00:00,,,,,,,,,,,,,,
,2126-07-01 00:00:00,,,,,,,,,,,,,,
,2126-08-01 00:00:00,,,,,,,,,,,,,,
,2126-09-01 00:00:00,,,,,,,,,,,,,,
,2126-10-01 00:00:00,,,,,,,,,,,,,,
,2126-11-01 00:00:00,,,,,,,,,,,,,,
,2126-12-01 00:00:00,,,,,,,,,,,,,,
,2127-01-01 00:00:00,,,,,,,,,,,,,,
,2127-02-01 00:00:00,,,,,,,,,,,,,,
,2127-03-01 00:00:00,,,,,,,,,,,,,,
,2127-04-01 00:00:00,,,,,,,,,,,,,,
,2127-05-01 00:00:00,,,,,,,,,,,,,,
,2127-06-01 00:00:00,,,,,,,,,,,,,,
,2127-07-01 00:00:00,,,,,,,,,,,,,,
,2127-08-01 00:00:00,,,,,,,,,,,,,,
,2127-09-01 00:00:00,,,,,,,,,,,,,,
,2127-10-01 00:00:00,,,,,,,,,,,,,,
,2127-11-01 00:00:00,,,,,,,,,,,,,,
,2127-12-01 00:00:00,,,,,,,,,,,,,,
,2128-01-01 00:00:00,,,,,,,,,,,,,,
,2128-02-01 00:00:00,,,,,,,,,,,,,,
,2128-03-01 00:00:00,,,,,,,,,,,,,,
,2128-04-01 00:00:00,,,,,,,,,,,,,,
,2128-05-01 00:00:00,,,,,,,,,,,,,,
,2128-06-01 00:00:00,,,,,,,,,,,,,,
,2128-07-01 00:00:00,,,,,,,,,,,,,,
,2128-08-01 00:00:00,,,,,,,,,,,,,,
,2128-09-01 00:00:00,,,,,,,,,,,,,,
,2128-10-01 00:00:00,,,,,,,,,,,,,,
,2128-11-01 00:00:00,,,,,,,,,,,,,,
,2128-12-01 00:00:00,,,,,,,,,,,,,,
,2129-01-01 00:00:00,,,,,,,,,,,,,,
,2129-02-01 00:00:00,,,,,,,,,,,,,,
,2129-03-01 00:00:00,,,,,,,,,,,,,,
,2129-04-01 00:00:00,,,,,,,,,,,,,,
,2129-05-01 00:00:00,,,,,,,,,,,,,,
,2129-06-01 00:00:00,,,,,,,,,,,,,,
,2129-07-01 00:00:00,,,,,,,,,,,,,,
,2129-08-01 00:00:00,,,,,,,,,,,,,,
,2129-09-01 00:00:00,,,,,,,,,,,,,,
,2129-10-01 00:00:00,,,,,,,,,,,,,,
,2129-11-01 00:00:00,,,,,,,,,,,,,,
,2129-12-01 00:00:00,,,,,,,,,,,,,,
,2130-01-01 00:00:00,,,,,,,,,,,,,,
,2130-02-01 00:00:00,,,,,,,,,,,,,,
,2130-03-01 00:00:00,,,,,,,,,,,,,,
,2130-04-01 00:00:00,,,,,,,,,,,,,,
,2130-05-01 00:00:00,,,,,,,,,,,,,,
,2130-06-01 00:00:00,,,,,,,,,,,,,,
,2130-07-01 00:00:00,,,,,,,,,,,,,,
,2130-08-01 00:00:00,,,,,,,,,,,,,,
,2130-09-01 00:00:00,,,,,,,,,,,,,,
,2130-10-01 00:00:00,,,,,,,,,,,,,,
,2130-11-01 00:00:00,,,,,,,,,,,,,,
,2130-12-01 00:00:00,,,,,,,,,,,,,,
,2131-01-01 00:00:00,,,,,,,,,,,,,,
