,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Predicted Actual,Predicted Actual,Predicted Actual,Predicted Actual,Predicted Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2000-12-19 00:00:00,12.2515,0,7.332511849278429,0,-63.840514415742646,,,,,,,,,1999-12-20 00:00:00,3.0505,0,283.407831314956,0,-1.5587430722322753,,,,,,,,,,1998-12-20 00:00:00,2.5594,0,9.966947244228503,0,-0.14352404031689234,,,,,,,,,,1997-12-20 00:00:00,1.4055,0,226.26084813219057,0,144.69381238053586,,,,,,,,,,1996-12-19 00:00:00,2.1455,514.8936429804647,0,74.91702505365771,0,,,,,,,,,,2000-12-19 00:00:00,12.2515,98.9230490803801,0,865.7250640269464,0,,,,,,,,,2000-12-19 00:00:00,12.2515,0,15.506016536174865,0,-135.00313297220646,,,,,,,,,2000-12-19 00:00:00,12.2515,0,203.15887620724243,0,-1768.8027556983561,,,,,,,,,2000-12-19 00:00:00,12.2515,0,47.3218901521114,0,-412.00803660935793,,,,,,,,,2000-12-19 00:00:00,12.2515,4.758871117288558,0,41.647260582950814,0,,,,,,,,,2000-12-19 00:00:00,12.2515,170.05280474403506,0,1488.2171207174229,0,,,,,,,,,2000-12-19 00:00:00,12.2515,514.8936429804647,0,4506.091716543538,0,,,,,,,,,2000-12-19 00:00:00,12.2515,0,226.26084813219057,0,-1969.9400742629173,,,,,,,,,2000-12-19 00:00:00,12.2515,0,9.966947244228503,0,-86.77722618187546,,,,,,,,,2000-12-19 00:00:00,12.2515,0,283.407831314956,0,-2467.4902833436645,,,,,,,,,2000-12-19 00:00:00,12.2515,0,7.332511849278429,0,-63.840514415742646,,,,,,
,2000-12-20 00:00:00,13.5631,0,7.332511849278429,0,-73.45783695725623,,,,,,,,,1999-12-21 00:00:00,2.8903,0,283.407831314956,0,43.843191504423714,,,,,,,,,,1998-12-21 00:00:00,2.6056,0,9.966947244228503,0,-0.6039970030002472,,,,,,,,,,1997-12-21 00:00:00,1.4087,0,226.26084813219057,0,143.96977766651284,,,,,,,,,,1996-12-20 00:00:00,2.2891,514.8936429804647,0,148.8557521856523,0,,,,,,,,,,2000-12-20 00:00:00,13.5631,98.9230490803801,0,995.472535200773,0,,,,,,,,,2000-12-20 00:00:00,13.5631,0,15.506016536174865,0,-155.34082426105343,,,,,,,,,2000-12-20 00:00:00,13.5631,0,203.15887620724243,0,-2035.2659377317755,,,,,,,,,2000-12-20 00:00:00,13.5631,0,47.3218901521114,0,-474.07542773286724,,,,,,,,,2000-12-20 00:00:00,13.5631,4.758871117288558,0,47.888995940386486,0,,,,,,,,,2000-12-20 00:00:00,13.5631,170.05280474403506,0,1711.2583794196992,0,,,,,,,,,2000-12-20 00:00:00,13.5631,514.8936429804647,0,5181.426218676715,0,,,,,,,,,2000-12-20 00:00:00,13.5631,0,226.26084813219057,0,-2266.7038026730984,,,,,,,,,2000-12-20 00:00:00,13.5631,0,9.966947244228503,0,-99.84987418740558,,,,,,,,,2000-12-20 00:00:00,13.5631,0,283.407831314956,0,-2839.207994896361,,,,,,,,,2000-12-20 00:00:00,13.5631,0,7.332511849278429,0,-73.45783695725623,,,,,,
,2000-12-21 00:00:00,13.3473,0,7.332511849278429,0,-71.87548090018196,,,,,,,,,1999-12-22 00:00:00,2.7537,0,283.407831314956,0,82.55670126204672,,,,,,,,,,1998-12-22 00:00:00,2.6371,0,9.966947244228503,0,-0.9179558411934481,,,,,,,,,,1997-12-22 00:00:00,1.3918,0,226.26084813219057,0,147.79358599994688,,,,,,,,,,1996-12-21 00:00:00,2.255,514.8936429804647,0,131.29787896001847,0,,,,,,,,,,2000-12-21 00:00:00,13.3473,98.9230490803801,0,974.124941209227,0,,,,,,,,,2000-12-21 00:00:00,13.3473,0,15.506016536174865,0,-151.99462589254688,,,,,,,,,2000-12-21 00:00:00,13.3473,0,203.15887620724243,0,-1991.4242522462525,,,,,,,,,2000-12-21 00:00:00,13.3473,0,47.3218901521114,0,-463.8633638380416,,,,,,,,,2000-12-21 00:00:00,13.3473,4.758871117288558,0,46.862031553275614,0,,,,,,,,,2000-12-21 00:00:00,13.3473,170.05280474403506,0,1674.5609841559365,0,,,,,,,,,2000-12-21 00:00:00,13.3473,514.8936429804647,0,5070.312170521531,0,,,,,,,,,2000-12-21 00:00:00,13.3473,0,226.26084813219057,0,-2217.8767116461718,,,,,,,,,2000-12-21 00:00:00,13.3473,0,9.966947244228503,0,-97.69900697210106,,,,,,,,,2000-12-21 00:00:00,13.3473,0,283.407831314956,0,-2778.0485848985936,,,,,,,,,2000-12-21 00:00:00,13.3473,0,7.332511849278429,0,-71.87548090018196,,,,,,
,2000-12-22 00:00:00,12.8353,0,7.332511849278429,0,-68.1212348333514,,,,,,,,,1999-12-23 00:00:00,2.7264,0,283.407831314956,0,90.29373505694498,,,,,,,,,,1998-12-23 00:00:00,2.499,0,9.966947244228503,0,0.45847957323450933,,,,,,,,,,1997-12-23 00:00:00,1.3081,0,226.26084813219057,0,166.73161898861122,,,,,,,,,,1996-12-22 00:00:00,2.2908,514.8936429804647,0,149.73107137871912,0,,,,,,,,,,2000-12-22 00:00:00,12.8353,98.9230490803801,0,923.4763400800723,0,,,,,,,,,2000-12-22 00:00:00,12.8353,0,15.506016536174865,0,-144.05554542602536,,,,,,,,,2000-12-22 00:00:00,12.8353,0,203.15887620724243,0,-1887.4069076281444,,,,,,,,,2000-12-22 00:00:00,12.8353,0,47.3218901521114,0,-439.63455608016056,,,,,,,,,2000-12-22 00:00:00,12.8353,4.758871117288558,0,44.425489541223875,0,,,,,,,,,2000-12-22 00:00:00,12.8353,170.05280474403506,0,1587.4939481269905,0,,,,,,,,,2000-12-22 00:00:00,12.8353,514.8936429804647,0,4806.686625315532,0,,,,,,,,,2000-12-22 00:00:00,12.8353,0,226.26084813219057,0,-2102.03115740249,,,,,,,,,2000-12-22 00:00:00,12.8353,0,9.966947244228503,0,-92.59592998305607,,,,,,,,,2000-12-22 00:00:00,12.8353,0,283.407831314956,0,-2632.9437752653357,,,,,,,,,2000-12-22 00:00:00,12.8353,0,7.332511849278429,0,-68.1212348333514,,,,,,
,2000-12-23 00:00:00,13.075,0,7.332511849278429,0,-69.87883792362342,,,,,,,,,1999-12-24 00:00:00,2.5839,0,283.407831314956,0,130.67935101932625,,,,,,,,,,1998-12-24 00:00:00,2.4979,0,9.966947244228503,0,0.46944321520316173,,,,,,,,,,1997-12-24 00:00:00,1.1693,0,226.26084813219057,0,198.13662470935927,,,,,,,,,,1996-12-23 00:00:00,2.8821,514.8936429804647,0,454.18768247306787,0,,,,,,,,,,2000-12-23 00:00:00,13.075,98.9230490803801,0,947.1881949446393,0,,,,,,,,,2000-12-23 00:00:00,13.075,0,15.506016536174865,0,-147.77233758974646,,,,,,,,,2000-12-23 00:00:00,13.075,0,203.15887620724243,0,-1936.1040902550203,,,,,,,,,2000-12-23 00:00:00,13.075,0,47.3218901521114,0,-450.9776131496216,,,,,,,,,2000-12-23 00:00:00,13.075,4.758871117288558,0,45.566190948037935,0,,,,,,,,,2000-12-23 00:00:00,13.075,170.05280474403506,0,1628.2556054241356,0,,,,,,,,,2000-12-23 00:00:00,13.075,514.8936429804647,0,4930.106631537949,0,,,,,,,,,2000-12-23 00:00:00,13.075,0,226.26084813219057,0,-2156.265882699776,,,,,,,,,2000-12-23 00:00:00,13.075,0,9.966947244228503,0,-94.98500723749763,,,,,,,,,2000-12-23 00:00:00,13.075,0,283.407831314956,0,-2700.8766324315307,,,,,,,,,2000-12-23 00:00:00,13.075,0,7.332511849278429,0,-69.87883792362342,,,,,,
,2000-12-24 00:00:00,13.0127,0,7.332511849278429,0,-69.42202243541338,,,,,,,,,1999-12-25 00:00:00,2.5839,0,283.407831314956,0,130.67935101932625,,,,,,,,,,1998-12-25 00:00:00,2.553,0,9.966947244228503,0,-0.0797355779538281,,,,,,,,,,1997-12-25 00:00:00,1.2018,0,226.26084813219057,0,190.78314714506308,,,,,,,,,,1996-12-24 00:00:00,4.0775,514.8936429804647,0,1069.6915432919154,0,,,,,,,,,,2000-12-24 00:00:00,13.0127,98.9230490803801,0,941.0252889869319,0,,,,,,,,,2000-12-24 00:00:00,13.0127,0,15.506016536174865,0,-146.80631275954278,,,,,,,,,2000-12-24 00:00:00,13.0127,0,203.15887620724243,0,-1923.4472922673092,,,,,,,,,2000-12-24 00:00:00,13.0127,0,47.3218901521114,0,-448.02945939314515,,,,,,,,,2000-12-24 00:00:00,13.0127,4.758871117288558,0,45.26971327743087,0,,,,,,,,,2000-12-24 00:00:00,13.0127,170.05280474403506,0,1617.6613156885824,0,,,,,,,,,2000-12-24 00:00:00,13.0127,514.8936429804647,0,4898.028757580267,0,,,,,,,,,2000-12-24 00:00:00,13.0127,0,226.26084813219057,0,-2142.1698318611407,,,,,,,,,2000-12-24 00:00:00,13.0127,0,9.966947244228503,0,-94.36406642418221,,,,,,,,,2000-12-24 00:00:00,13.0127,0,283.407831314956,0,-2683.2203245406095,,,,,,,,,2000-12-24 00:00:00,13.0127,0,7.332511849278429,0,-69.42202243541338,,,,,,
,2000-12-25 00:00:00,13.0127,0,7.332511849278429,0,-69.42202243541338,,,,,,,,,1999-12-26 00:00:00,2.5645,0,283.407831314956,0,136.1774629468364,,,,,,,,,,1998-12-26 00:00:00,2.4606,0,9.966947244228503,0,0.841210347412886,,,,,,,,,,1997-12-26 00:00:00,1.2149,0,226.26084813219057,0,187.81913003453136,,,,,,,,,,1996-12-25 00:00:00,4.0727,514.8936429804647,0,1067.2200538056093,0,,,,,,,,,,2000-12-25 00:00:00,13.0127,98.9230490803801,0,941.0252889869319,0,,,,,,,,,2000-12-25 00:00:00,13.0127,0,15.506016536174865,0,-146.80631275954278,,,,,,,,,2000-12-25 00:00:00,13.0127,0,203.15887620724243,0,-1923.4472922673092,,,,,,,,,2000-12-25 00:00:00,13.0127,0,47.3218901521114,0,-448.02945939314515,,,,,,,,,2000-12-25 00:00:00,13.0127,4.758871117288558,0,45.26971327743087,0,,,,,,,,,2000-12-25 00:00:00,13.0127,170.05280474403506,0,1617.6613156885824,0,,,,,,,,,2000-12-25 00:00:00,13.0127,514.8936429804647,0,4898.028757580267,0,,,,,,,,,2000-12-25 00:00:00,13.0127,0,226.26084813219057,0,-2142.1698318611407,,,,,,,,,2000-12-25 00:00:00,13.0127,0,9.966947244228503,0,-94.36406642418221,,,,,,,,,2000-12-25 00:00:00,13.0127,0,283.407831314956,0,-2683.2203245406095,,,,,,,,,2000-12-25 00:00:00,13.0127,0,7.332511849278429,0,-69.42202243541338,,,,,,
,2000-12-26 00:00:00,13.172,0,7.332511849278429,0,-70.59009157300345,,,,,,,,,1999-12-27 00:00:00,2.6244,0,283.407831314956,0,119.20133385107046,,,,,,,,,,1998-12-27 00:00:00,2.3949,0,9.966947244228503,0,1.4960387813586995,,,,,,,,,,1997-12-27 00:00:00,1.282,0,226.26084813219057,0,172.6370271248614,,,,,,,,,,1996-12-26 00:00:00,2.6333,514.8936429804647,0,326.0821440995284,0,,,,,,,,,,2000-12-26 00:00:00,13.172,98.9230490803801,0,956.7837307054364,0,,,,,,,,,2000-12-26 00:00:00,13.172,0,15.506016536174865,0,-149.27642119375543,,,,,,,,,2000-12-26 00:00:00,13.172,0,203.15887620724243,0,-1955.810501247123,,,,,,,,,2000-12-26 00:00:00,13.172,0,47.3218901521114,0,-455.5678364943765,,,,,,,,,2000-12-26 00:00:00,13.172,4.758871117288558,0,46.027801446414934,0,,,,,,,,,2000-12-26 00:00:00,13.172,170.05280474403506,0,1644.7507274843072,0,,,,,,,,,2000-12-26 00:00:00,13.172,514.8936429804647,0,4980.051314907055,0,,,,,,,,,2000-12-26 00:00:00,13.172,0,226.26084813219057,0,-2178.213184968599,,,,,,,,,2000-12-26 00:00:00,13.172,0,9.966947244228503,0,-95.95180112018781,,,,,,,,,2000-12-26 00:00:00,13.172,0,283.407831314956,0,-2728.3671920690817,,,,,,,,,2000-12-26 00:00:00,13.172,0,7.332511849278429,0,-70.59009157300345,,,,,,
,2000-12-27 00:00:00,13.0062,0,7.332511849278429,0,-69.37436110839307,,,,,,,,,1999-12-28 00:00:00,2.6181,0,283.407831314956,0,120.98680318835467,,,,,,,,,,1998-12-28 00:00:00,2.4485,0,9.966947244228503,0,0.9618104090680487,,,,,,,,,,1997-12-28 00:00:00,1.3294,0,226.26084813219057,0,161.9122629233956,,,,,,,,,,1996-12-27 00:00:00,2.2628,514.8936429804647,0,135.31404937526608,0,,,,,,,,,,2000-12-27 00:00:00,13.0062,98.9230490803801,0,940.3822891679092,0,,,,,,,,,2000-12-27 00:00:00,13.0062,0,15.506016536174865,0,-146.70552365205762,,,,,,,,,2000-12-27 00:00:00,13.0062,0,203.15887620724243,0,-1922.126759571962,,,,,,,,,2000-12-27 00:00:00,13.0062,0,47.3218901521114,0,-447.72186710715636,,,,,,,,,2000-12-27 00:00:00,13.0062,4.758871117288558,0,45.23878061516849,0,,,,,,,,,2000-12-27 00:00:00,13.0062,170.05280474403506,0,1616.555972457746,0,,,,,,,,,2000-12-27 00:00:00,13.0062,514.8936429804647,0,4894.681948900894,0,,,,,,,,,2000-12-27 00:00:00,13.0062,0,226.26084813219057,0,-2140.6991363482816,,,,,,,,,2000-12-27 00:00:00,13.0062,0,9.966947244228503,0,-94.29928126709471,,,,,,,,,2000-12-27 00:00:00,13.0062,0,283.407831314956,0,-2681.378173637062,,,,,,,,,2000-12-27 00:00:00,13.0062,0,7.332511849278429,0,-69.37436110839307,,,,,,
,2000-12-28 00:00:00,12.6699,0,7.332511849278429,0,-66.90843737348074,,,,,,,,,1999-12-29 00:00:00,2.6743,0,283.407831314956,0,105.05928306845414,,,,,,,,,,1998-12-29 00:00:00,2.4703,0,9.966947244228503,0,0.7445309591438691,,,,,,,,,,1997-12-29 00:00:00,1.2409,0,226.26084813219057,0,181.93634798309444,,,,,,,,,,1996-12-28 00:00:00,2.6964,514.8936429804647,0,358.5719329715957,0,,,,,,,,,,2000-12-28 00:00:00,12.6699,98.9230490803801,0,907.1144677621775,0,,,,,,,,,2000-12-28 00:00:00,12.6699,0,15.506016536174865,0,-141.49085029094203,,,,,,,,,2000-12-28 00:00:00,12.6699,0,203.15887620724243,0,-1853.8044295034665,,,,,,,,,2000-12-28 00:00:00,12.6699,0,47.3218901521114,0,-431.80751544900136,,,,,,,,,2000-12-28 00:00:00,12.6699,4.758871117288558,0,43.63837225842435,0,,,,,,,,,2000-12-28 00:00:00,12.6699,170.05280474403506,0,1559.367214222327,0,,,,,,,,,2000-12-28 00:00:00,12.6699,514.8936429804647,0,4721.523216766564,0,,,,,,,,,2000-12-28 00:00:00,12.6699,0,226.26084813219057,0,-2064.607613121426,,,,,,,,,2000-12-28 00:00:00,12.6699,0,9.966947244228503,0,-90.94739690886067,,,,,,,,,2000-12-28 00:00:00,12.6699,0,283.407831314956,0,-2586.068119965842,,,,,,,,,2000-12-28 00:00:00,12.6699,0,7.332511849278429,0,-66.90843737348074,,,,,,
,2000-12-29 00:00:00,12.9101,0,7.332511849278429,0,-68.66970671967742,,,,,,,,,1999-12-30 00:00:00,2.6905,0,283.407831314956,0,100.46807620115186,,,,,,,,,,1998-12-30 00:00:00,2.5207,0,9.966947244228503,0,0.2421968180347503,,,,,,,,,,1997-12-30 00:00:00,1.2813,0,226.26084813219057,0,172.7954097185539,,,,,,,,,,1996-12-29 00:00:00,2.8007,514.8936429804647,0,412.2753399344581,0,,,,,,,,,,2000-12-29 00:00:00,12.9101,98.9230490803801,0,930.8757841512847,0,,,,,,,,,2000-12-29 00:00:00,12.9101,0,15.506016536174865,0,-145.21539546293124,,,,,,,,,2000-12-29 00:00:00,12.9101,0,203.15887620724243,0,-1902.6031915684462,,,,,,,,,2000-12-29 00:00:00,12.9101,0,47.3218901521114,0,-443.1742334635385,,,,,,,,,2000-12-29 00:00:00,12.9101,4.758871117288558,0,44.78145310079706,0,,,,,,,,,2000-12-29 00:00:00,12.9101,170.05280474403506,0,1600.2138979218444,0,,,,,,,,,2000-12-29 00:00:00,12.9101,514.8936429804647,0,4845.2006698104715,0,,,,,,,,,2000-12-29 00:00:00,12.9101,0,226.26084813219057,0,-2118.955468842778,,,,,,,,,2000-12-29 00:00:00,12.9101,0,9.966947244228503,0,-93.34145763692436,,,,,,,,,2000-12-29 00:00:00,12.9101,0,283.407831314956,0,-2654.1426810476946,,,,,,,,,2000-12-29 00:00:00,12.9101,0,7.332511849278429,0,-68.66970671967742,,,,,,
,2000-12-30 00:00:00,12.6504,0,7.332511849278429,0,-66.7654533924198,,,,,,,,,1999-12-31 00:00:00,2.6698,0,0,0,0,,,,,,,,,,1998-12-31 00:00:00,2.421,0,0,0,0,,,,,,,,,,1997-12-31 00:00:00,1.3238,0,0,0,0,,,,,,,,,,1996-12-30 00:00:00,2.4192,514.8936429804647,0,215.84341513741083,0,,,,,,,,,,2000-12-30 00:00:00,12.6504,98.9230490803801,0,905.18546830511,0,,,,,,,,,2000-12-30 00:00:00,12.6504,0,15.506016536174865,0,-141.1884829684866,,,,,,,,,2000-12-30 00:00:00,12.6504,0,203.15887620724243,0,-1849.842831417425,,,,,,,,,2000-12-30 00:00:00,12.6504,0,47.3218901521114,0,-430.8847385910351,,,,,,,,,2000-12-30 00:00:00,12.6504,4.758871117288558,0,43.545574271637214,0,,,,,,,,,2000-12-30 00:00:00,12.6504,170.05280474403506,0,1556.0511845298183,0,,,,,,,,,2000-12-30 00:00:00,12.6504,514.8936429804647,0,4711.482790728444,0,,,,,,,,,2000-12-30 00:00:00,12.6504,0,226.26084813219057,0,-2060.195526582848,,,,,,,,,2000-12-30 00:00:00,12.6504,0,9.966947244228503,0,-90.75304143759821,,,,,,,,,2000-12-30 00:00:00,12.6504,0,283.407831314956,0,-2580.5416672552005,,,,,,,,,2000-12-30 00:00:00,12.6504,0,7.332511849278429,0,-66.7654533924198,,,,,,
,2000-12-31 00:00:00,12.7328,0,0,0,0,,,,,,,,,2000-01-01 00:00:00,2.635,0,527.6368798332177,0,216.33112073161934,,,,,,,,,,1999-01-01 00:00:00,2.374,138.60507658713564,0,-17.464239649979074,0,,,,,,,,,,1998-01-01 00:00:00,1.321,0,463.66738447378594,0,335.695186359021,,,,,,,,,,1996-12-31 00:00:00,2.3699,0,0,0,0,,,,,,,,,,2000-12-31 00:00:00,12.7328,0,0,0,0,,,,,,,,,2000-12-31 00:00:00,12.7328,0,0,0,0,,,,,,,,,2000-12-31 00:00:00,12.7328,0,0,0,0,,,,,,,,,2000-12-31 00:00:00,12.7328,0,0,0,0,,,,,,,,,2000-12-31 00:00:00,12.7328,0,0,0,0,,,,,,,,,2000-12-31 00:00:00,12.7328,0,0,0,0,,,,,,,,,2000-12-31 00:00:00,12.7328,0,0,0,0,,,,,,,,,2000-12-31 00:00:00,12.7328,0,0,0,0,,,,,,,,,2000-12-31 00:00:00,12.7328,0,0,0,0,,,,,,,,,2000-12-31 00:00:00,12.7328,0,0,0,0,,,,,,,,,2000-12-31 00:00:00,12.7328,0,0,0,0,,,,,,
,2001-01-01 00:00:00,12.0105,263.09903640491103,0,2239.1043493239954,0,,,,,,,,,2000-01-02 00:00:00,2.7225,0,527.6368798332177,0,170.16289374621257,,,,,,,,,,1999-01-02 00:00:00,2.2635,138.60507658713564,0,-32.78010061285757,0,,,,,,,,,,1998-01-02 00:00:00,1.4127,0,463.66738447378594,0,293.17688720277476,,,,,,,,,,1997-01-01 00:00:00,2.329,593.8895525349392,0,195.3896627839951,0,,,,,,,,,,2001-01-01 00:00:00,12.0105,317.6115841927264,0,2703.033387272198,0,,,,,,,,,2001-01-01 00:00:00,12.0105,0,302.6290772542663,0,-2561.9064534959916,,,,,,,,,2001-01-01 00:00:00,12.0105,410.019471892518,0,3489.470715541275,0,,,,,,,,,2001-01-01 00:00:00,12.0105,0,392.5376288101305,0,-3323.0272966921602,,,,,,,,,2001-01-01 00:00:00,12.0105,0,1.3577474727819208,0,-11.494011230835351,,,,,,,,,2001-01-01 00:00:00,12.0105,361.586390400741,0,3077.2809755055064,0,,,,,,,,,2001-01-01 00:00:00,12.0105,593.8895525349392,0,5054.2970368486,0,,,,,,,,,2001-01-01 00:00:00,12.0105,0,463.66738447378594,0,-3925.176243262835,,,,,,,,,2001-01-01 00:00:00,12.0105,138.60507658713564,0,1179.598504294818,0,,,,,,,,,2001-01-01 00:00:00,12.0105,0,527.6368798332177,0,-4466.710006228104,,,,,,,,,2001-01-01 00:00:00,12.0105,263.09903640491103,0,2239.1043493239954,0,,,,,,
,2001-01-02 00:00:00,11.9214,263.09903640491103,0,2215.662225180318,0,,,,,,,,,2000-01-03 00:00:00,2.6826,0,527.6368798332177,0,191.21560525155812,,,,,,,,,,1999-01-03 00:00:00,2.2925,138.60507658713564,0,-28.760553391830648,0,,,,,,,,,,1998-01-03 00:00:00,1.9308,0,463.66738447378594,0,52.950815306906286,,,,,,,,,,1997-01-02 00:00:00,2.0512,593.8895525349392,0,30.407145089788965,0,,,,,,,,,,2001-01-02 00:00:00,11.9214,317.6115841927264,0,2674.7341951206263,0,,,,,,,,,2001-01-02 00:00:00,11.9214,0,302.6290772542663,0,-2534.942202712636,,,,,,,,,2001-01-02 00:00:00,11.9214,410.019471892518,0,3452.9379805956514,0,,,,,,,,,2001-01-02 00:00:00,11.9214,0,392.5376288101305,0,-3288.052193965177,,,,,,,,,2001-01-02 00:00:00,11.9214,0,1.3577474727819208,0,-11.373035931010481,,,,,,,,,2001-01-02 00:00:00,11.9214,361.586390400741,0,3045.0636281208003,0,,,,,,,,,2001-01-02 00:00:00,11.9214,593.8895525349392,0,5001.381477717737,0,,,,,,,,,2001-01-02 00:00:00,11.9214,0,463.66738447378594,0,-3883.8634793062206,,,,,,,,,2001-01-02 00:00:00,11.9214,138.60507658713564,0,1167.2487919709042,0,,,,,,,,,2001-01-02 00:00:00,11.9214,0,527.6368798332177,0,-4419.697560234965,,,,,,,,,2001-01-02 00:00:00,11.9214,263.09903640491103,0,2215.662225180318,0,,,,,,
,2001-01-03 00:00:00,11.0006,263.09903640491103,0,1973.4006324586758,0,,,,,,,,,2000-01-04 00:00:00,2.6045,0,527.6368798332177,0,232.42404556653244,,,,,,,,,,1999-01-04 00:00:00,2.5082,138.60507658713564,0,1.13656162801451,0,,,,,,,,,,1998-01-04 00:00:00,1.6388,0,463.66738447378594,0,188.3416915732518,,,,,,,,,,1997-01-03 00:00:00,2.0381,593.8895525349392,0,22.627191951581196,0,,,,,,,,,,2001-01-03 00:00:00,11.0006,317.6115841927264,0,2382.277448395964,0,,,,,,,,,2001-01-03 00:00:00,11.0006,0,302.6290772542663,0,-2256.2813483769078,,,,,,,,,2001-01-03 00:00:00,11.0006,410.019471892518,0,3075.3920508770207,0,,,,,,,,,2001-01-03 00:00:00,11.0006,0,392.5376288101305,0,-2926.6035453568093,,,,,,,,,2001-01-03 00:00:00,11.0006,0,1.3577474727819208,0,-10.12282205807289,,,,,,,,,2001-01-03 00:00:00,11.0006,361.586390400741,0,2712.114879839798,0,,,,,,,,,2001-01-03 00:00:00,11.0006,593.8895525349392,0,4454.527977743565,0,,,,,,,,,2001-01-03 00:00:00,11.0006,0,463.66738447378594,0,-3456.918551682759,,,,,,,,,2001-01-03 00:00:00,11.0006,138.60507658713564,0,1039.6212374494696,0,,,,,,,,,2001-01-03 00:00:00,11.0006,0,527.6368798332177,0,-3933.849521284538,,,,,,,,,2001-01-03 00:00:00,11.0006,263.09903640491103,0,1973.4006324586758,0,,,,,,
,2001-01-04 00:00:00,11.1616,263.09903640491103,0,2015.7595773198664,0,,,,,,,,,2000-01-05 00:00:00,2.6044,0,527.6368798332177,0,232.47680925451564,,,,,,,,,,1999-01-05 00:00:00,2.478,138.60507658713564,0,-3.049311684916956,0,,,,,,,,,,1998-01-05 00:00:00,1.5707,0,463.66738447378594,0,219.91744045591665,,,,,,,,,,1997-01-04 00:00:00,2.212,593.8895525349392,0,125.90458513740722,0,,,,,,,,,,2001-01-04 00:00:00,11.1616,317.6115841927264,0,2433.4129134509926,0,,,,,,,,,2001-01-04 00:00:00,11.1616,0,302.6290772542663,0,-2305.0046298148445,,,,,,,,,2001-01-04 00:00:00,11.1616,410.019471892518,0,3141.405185851716,0,,,,,,,,,2001-01-04 00:00:00,11.1616,0,392.5376288101305,0,-2989.80210359524,,,,,,,,,2001-01-04 00:00:00,11.1616,0,1.3577474727819208,0,-10.341419401190779,,,,,,,,,2001-01-04 00:00:00,11.1616,361.586390400741,0,2770.330288694317,0,,,,,,,,,2001-01-04 00:00:00,11.1616,593.8895525349392,0,4550.1441957016905,0,,,,,,,,,2001-01-04 00:00:00,11.1616,0,463.66738447378594,0,-3531.569000583038,,,,,,,,,2001-01-04 00:00:00,11.1616,138.60507658713564,0,1061.9366547799984,0,,,,,,,,,2001-01-04 00:00:00,11.1616,0,527.6368798332177,0,-4018.799058937686,,,,,,,,,2001-01-04 00:00:00,11.1616,263.09903640491103,0,2015.7595773198664,0,,,,,,
,2001-01-05 00:00:00,12.094,263.09903640491103,0,2261.073118863805,0,,,,,,,,,2000-01-06 00:00:00,2.6161,0,527.6368798332177,0,226.3034577604671,,,,,,,,,,1999-01-06 00:00:00,2.4377,138.60507658713564,0,-8.635096271378554,0,,,,,,,,,,1998-01-06 00:00:00,1.5855,0,463.66738447378594,0,213.05516316570464,,,,,,,,,,1997-01-05 00:00:00,2.0517,593.8895525349392,0,30.70408986605627,0,,,,,,,,,,2001-01-05 00:00:00,12.094,317.6115841927264,0,2729.5539545522906,0,,,,,,,,,2001-01-05 00:00:00,12.094,0,302.6290772542663,0,-2587.1759814467223,,,,,,,,,2001-01-05 00:00:00,12.094,410.019471892518,0,3523.7073414443,0,,,,,,,,,2001-01-05 00:00:00,12.094,0,392.5376288101305,0,-3355.804188697806,,,,,,,,,2001-01-05 00:00:00,12.094,0,1.3577474727819208,0,-11.60738314481264,,,,,,,,,2001-01-05 00:00:00,12.094,361.586390400741,0,3107.473439103968,0,,,,,,,,,2001-01-05 00:00:00,12.094,593.8895525349392,0,5103.886814485267,0,,,,,,,,,2001-01-05 00:00:00,12.094,0,463.66738447378594,0,-3963.892469866396,,,,,,,,,2001-01-05 00:00:00,12.094,138.60507658713564,0,1191.1720281898436,0,,,,,,,,,2001-01-05 00:00:00,12.094,0,527.6368798332177,0,-4510.767685694178,,,,,,,,,2001-01-05 00:00:00,12.094,263.09903640491103,0,2261.073118863805,0,,,,,,
