ENRON DEAL #,EOL #,DEAL DATE,FLOW START,FLOW END,VOLUME,DELIVERY POINT,DEAL TYPE,ENRON'S BUY/SALE,FIRMNESS
465561.1,,2000-11-22 00:00:00,2001-04-01 00:00:00,2001-06-30 00:00:00,30800,SP-15,FORWARD,B,CAISO Energy
465681.1,,2000-11-22 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
465714.1,,2000-11-22 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
465715.1,,2000-11-22 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
465716.1,,2000-11-22 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
466565.1,620464,2000-11-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,NEPOOL PTF,FORWARD,B,Firm
466703.1,620748,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
466720.1,620794,2000-11-27 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,NEPOOL PTF,FORWARD,S,Firm
466735.1,620840,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,PALO VERDE,FORWARD,B,Firm
466750.1,620924,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,PALO VERDE,FORWARD,S,Firm
466752.1,620966,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
466780.1,621277,2000-11-27 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,30800,NP-15,FORWARD,S,CAISO Energy
466800.1,621751,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
466846.1,,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
466911.1,623059,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
466927.1,,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
466931.1,,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
466966.1,623733,2000-11-27 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,Entergy (Into) System Border,FORWARD,S,Firm
466993.1,,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,PALO VERDE,FORWARD,B,Firm
467049.1,624331,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
467052.1,624353,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
467061.1,624367,2000-11-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,S,Firm
467062.1,624369,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
467063.1,624370,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
467078.1,624406,2000-11-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,336000,CINERGY (Into) System,FORWARD,S,Firm
467079.1,624408,2000-11-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,S,Firm
467080.1,624409,2000-11-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,S,Firm
467081.1,624410,2000-11-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,S,Firm
467093.1,624440,2000-11-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,S,Firm
467109.1,,2000-11-27 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,S,Firm
467110.1,,2000-11-27 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,SP-15,FORWARD,B,CAISO Energy
467114.1,624466,2000-11-27 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,70400,Entergy (Into) System Border,FORWARD,S,Firm
467116.1,,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
467166.1,624517,2000-11-27 00:00:00,2001-03-01 00:00:00,2001-03-31 00:00:00,17600,NEPOOL PTF,FORWARD,S,Firm
467177.1,,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,48000,CINERGY (Into) System,FORWARD,S,Firm
467195.1,,2000-11-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,B,Firm
467196.1,,2000-11-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,B,Firm
467223.1,624839,2000-11-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,S,Firm
467224.1,624840,2000-11-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,S,Firm
467250.1,,2000-11-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,B,Firm
467258.1,,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,32000,CINERGY (Into) System,FORWARD,S,Firm
467313.1,,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,B,Firm
467321.1,,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,32000,Entergy (Into) System Border,FORWARD,S,Firm
467329.1,,2000-11-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
467332.1,,2000-11-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
467333.1,,2000-11-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,168000,Entergy (Into) System Border,FORWARD,S,Firm
467334.1,625201,2000-11-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,168000,CINERGY (Into) System,FORWARD,S,Firm
467363.1,,2000-11-27 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,15200,PJM-Western Hub,FORWARD,S,Firm
467376.1,625278,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
467380.1,,2000-11-27 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,64000,CINERGY (Into) System,FORWARD,S,Firm
467665.1,625872,2000-11-28 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,NEPOOL PTF,FORWARD,B,Firm
467757.1,626146,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,B,Firm
467770.1,626243,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
467814.1,626381,2000-11-28 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,NEPOOL PTF,FORWARD,S,Firm
467837.1,626559,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,B,Firm
467877.1,627117,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,B,Firm
467903.1,627398,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
467923.1,627539,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
467932.1,627716,2000-11-28 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,S,Firm
468002.1,628652,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,B,Firm
468050.1,629030,2000-11-28 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,S,Firm
468066.1,,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
468115.1,629736,2000-11-28 00:00:00,2002-01-01 00:00:00,2002-02-28 00:00:00,33600,NEPOOL PTF,FORWARD,B,Firm
468130.1,629892,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,B,Firm
468163.1,630078,2000-11-28 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,15200,PJM-Western Hub,FORWARD,B,Firm
468164.1,630080,2000-11-28 00:00:00,2001-04-01 00:00:00,2001-04-30 00:00:00,16800,PJM-Western Hub,FORWARD,B,Firm
468202.1,,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
468203.1,,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
468204.1,,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
468205.1,,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
468254.1,,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,Entergy (Into) System Border,FORWARD,B,Firm
468255.1,,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,Entergy (Into) System Border,FORWARD,B,Firm
468256.1,,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,32000,Entergy (Into) System Border,FORWARD,S,Firm
468257.1,,2000-11-28 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
468258.1,,2000-11-28 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
468259.1,,2000-11-28 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
468260.1,,2000-11-28 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
468261.1,,2000-11-28 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
468262.1,,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,Entergy (Into) System Border,FORWARD,B,Firm
468263.1,,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,Entergy (Into) System Border,FORWARD,B,Firm
468283.1,,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
468328.1,,2000-11-28 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,B,Firm
468329.1,,2000-11-28 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,B,Firm
468334.1,,2000-11-28 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,S,Firm
468337.1,,2000-11-28 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,134400,PJM-Western Hub,FORWARD,B,Firm
468360.1,631212,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,B,Firm
468372.1,631269,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,B,Firm
468413.1,,2000-11-28 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,30800,NP-15,FORWARD,B,CAISO Energy
468419.1,,2000-11-28 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,S,Firm
468432.1,,2000-11-28 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,CINERGY (Into) System,FORWARD,B,Firm
468445.1,,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,32000,PJM-Western Hub,FORWARD,B,Firm
468447.1,,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,S,Firm
468449.1,,2000-11-28 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,48000,PJM-Western Hub,FORWARD,S,Firm
468617.1,632058,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
468618.1,632059,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
468682.1,632165,2000-11-29 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,NEPOOL PTF,FORWARD,S,Firm
468713.1,632210,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,B,Firm
468752.1,632281,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
468795.1,632441,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,S,Firm
468808.1,632502,2000-11-29 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,S,Firm
468851.1,632733,2000-11-29 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,B,Firm
468860.1,632772,2000-11-29 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,B,Firm
468872.1,632820,2000-11-29 00:00:00,2001-01-01 00:00:00,2001-12-31 00:00:00,204000,PJM-Western Hub,FORWARD,S,Firm
468876.1,632839,2000-11-29 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,B,Firm
468877.1,632842,2000-11-29 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,B,Firm
468890.1,632887,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,B,Firm
468905.1,632952,2000-11-29 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,134400,CINERGY (Into) System,FORWARD,B,Firm
468959.1,633445,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
468988.1,634259,2000-11-29 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,S,Firm
469100.1,635310,2000-11-29 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,NEPOOL PTF,FORWARD,B,Firm
469184.1,,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,TVA  (Into) System Border,FORWARD,B,Firm
469185.1,,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,TVA  (Into) System Border,FORWARD,B,Firm
469220.1,,2000-11-29 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,PJM-Western Hub,FORWARD,B,Firm
469225.1,,2000-11-29 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,B,Firm
469232.1,,2000-11-29 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,B,Firm
469247.1,,2000-11-29 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,B,Firm
469250.1,,2000-11-29 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,B,Firm
469263.1,,2000-11-29 00:00:00,2003-01-01 00:00:00,2003-12-31 00:00:00,816000,CINERGY (Into) System,FORWARD,B,Firm
469293.1,635938,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,PALO VERDE,FORWARD,S,Firm
469308.1,636045,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
469312.1,,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
469314.1,636065,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,NP-15,FORWARD,B,CAISO Energy
469329.1,,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,S,Firm
469330.1,,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,S,Firm
469340.1,,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,B,Firm
469373.1,636302,2000-11-29 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,B,Firm
469375.1,636310,2000-11-29 00:00:00,2001-04-01 00:00:00,2001-04-30 00:00:00,16800,PJM-Western Hub,FORWARD,B,Firm
469379.1,636335,2000-11-29 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,B,Firm
469407.1,636445,2000-11-29 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,Entergy (Into) System Border,FORWARD,S,Firm
469423.1,636685,2000-11-29 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,S,Firm
469424.1,636688,2000-11-29 00:00:00,2001-04-01 00:00:00,2001-04-30 00:00:00,16800,PJM-Western Hub,FORWARD,S,Firm
469439.1,636884,2000-11-29 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,S,Firm
469453.1,636947,2000-11-29 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,B,Firm
469460.1,637007,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,PALO VERDE,FORWARD,S,Firm
469462.1,,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,32000,CINERGY (Into) System,FORWARD,S,Firm
469463.1,,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
469470.1,,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
469502.1,637207,2000-11-29 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,S,Firm
469507.1,,2000-11-29 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,30800,SP-15,FORWARD,S,CAISO Energy
469508.1,,2000-11-29 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,30800,PALO VERDE,FORWARD,B,Firm
469522.1,,2000-11-29 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,S,Firm
469553.1,,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,10000,PALO VERDE,FORWARD,S,Firm
469578.1,,2000-11-29 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,409600,Entergy (Into) System Border,FORWARD,B,Firm
469582.1,,2000-11-29 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,TVA  (Into) System Border,FORWARD,B,Firm
469596.1,637330,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,S,Firm
469626.1,,2000-11-29 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,TVA  (Into) System Border,FORWARD,S,Firm
469651.1,,2000-11-29 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,134400,PJM-Western Hub,FORWARD,B,Firm
469847.1,637823,2000-11-30 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,B,Firm
469857.1,637839,2000-11-30 00:00:00,2001-03-01 00:00:00,2001-03-31 00:00:00,17600,PJM-Western Hub,FORWARD,S,Firm
469867.1,637852,2000-11-30 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,NEPOOL PTF,FORWARD,S,Firm
469896.1,637904,2000-11-30 00:00:00,2001-03-01 00:00:00,2001-03-31 00:00:00,17600,NEPOOL PTF,FORWARD,S,Firm
469965.1,638019,2000-11-30 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,NEPOOL PTF,FORWARD,S,Firm
470042.1,638419,2000-11-30 00:00:00,2001-01-01 00:00:00,2001-12-31 00:00:00,204000,PJM-Western Hub,FORWARD,S,Firm
470055.1,638490,2000-11-30 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,S,Firm
470116.1,639316,2000-11-30 00:00:00,2001-01-01 00:00:00,2001-12-31 00:00:00,204000,PJM-Western Hub,FORWARD,S,Firm
470124.1,,2000-11-30 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,PJM-Western Hub,FORWARD,B,Firm
470138.1,639942,2000-11-30 00:00:00,2001-01-01 00:00:00,2001-01-31 00:00:00,10400,PALO VERDE,FORWARD,S,Firm
470140.1,640008,2000-11-30 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,S,Firm
470154.1,640323,2000-11-30 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,15200,PJM-Western Hub,FORWARD,S,Firm
470204.1,,2000-11-30 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,B,Firm
470215.1,,2000-11-30 00:00:00,2000-12-01 00:00:00,2000-12-31 00:00:00,16000,CINERGY (Into) System,FORWARD,S,Firm
470236.1,640723,2000-11-30 00:00:00,2002-07-01 00:00:00,2002-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,B,Firm
470254.1,,2000-11-30 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,NEPOOL PTF,FORWARD,S,Firm
470259.1,640861,2000-11-30 00:00:00,2001-01-01 00:00:00,2001-01-31 00:00:00,10400,PALO VERDE,FORWARD,B,Firm
470260.1,640863,2000-11-30 00:00:00,2000-12-04 00:00:00,2000-12-31 00:00:00,9200,PALO VERDE,FORWARD,S,Firm
470270.1,640932,2000-11-30 00:00:00,2002-06-01 00:00:00,2002-06-30 00:00:00,16000,CINERGY (Into) System,FORWARD,B,Firm
470299.1,641060,2000-11-30 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,S,Firm
470302.1,641074,2000-11-30 00:00:00,2000-12-04 00:00:00,2000-12-31 00:00:00,15200,CINERGY (Into) System,FORWARD,S,Firm
470326.1,641183,2000-11-30 00:00:00,2000-12-04 00:00:00,2000-12-31 00:00:00,15200,PJM-Western Hub,FORWARD,B,Firm
470347.1,641323,2000-11-30 00:00:00,2002-01-01 00:00:00,2002-12-31 00:00:00,204000,PJM-Western Hub,FORWARD,S,Firm
470421.1,641774,2000-11-30 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,153600,PJM-Western Hub,FORWARD,B,Firm
470423.1,641776,2000-11-30 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,45600,PJM-Western Hub,FORWARD,B,Firm
470424.1,641777,2000-11-30 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,B,Firm
470427.1,641782,2000-11-30 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,NEPOOL PTF,FORWARD,B,Firm
470431.1,641798,2000-11-30 00:00:00,2002-01-01 00:00:00,2002-02-28 00:00:00,33600,NEPOOL PTF,FORWARD,B,Firm
470434.1,641801,2000-11-30 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,B,Firm
470475.1,,2000-11-30 00:00:00,2001-01-01 00:00:00,2001-01-31 00:00:00,10400,PALO VERDE,FORWARD,B,Firm
470488.1,,2000-11-30 00:00:00,2000-12-04 00:00:00,2000-12-31 00:00:00,45600,PJM-Western Hub,FORWARD,B,Firm
470500.1,641917,2000-11-30 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,S,Firm
470519.1,642029,2000-11-30 00:00:00,2000-12-04 00:00:00,2000-12-31 00:00:00,9200,COB N/S,FORWARD,S,Firm
470537.1,,2000-11-30 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,TVA  (Into) System Border,FORWARD,S,Firm
470540.1,,2000-11-30 00:00:00,2002-01-01 00:00:00,2002-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
470602.1,,2000-11-30 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,B,Firm
470611.1,,2000-11-30 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,PJM-Western Hub,FORWARD,B,Firm
470625.1,,2000-11-30 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,B,Firm
470647.1,642576,2000-11-30 00:00:00,2002-07-01 00:00:00,2002-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,B,Firm
470674.1,642669,2000-11-30 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,CINERGY (Into) System,FORWARD,B,Firm
470686.1,,2000-11-30 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,B,Firm
470687.1,,2000-11-30 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,15200,PJM-Western Hub,FORWARD,B,Firm
470697.1,,2000-11-30 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,153600,PJM-Western Hub,FORWARD,S,Firm
470698.1,,2000-11-30 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,35200,PJM-Western Hub,FORWARD,S,Firm
470700.1,,2000-11-30 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,PJM-Western Hub,FORWARD,S,Firm
470707.1,,2000-11-30 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,B,Firm
470709.1,,2000-11-30 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,PJM-Western Hub,FORWARD,B,Firm
