RC,Type,Driver,Name,Source_Reference_Number,Destination_Reference_Number,Destination_Name,Actual_Driver_Quantity,Destination_Module,Source_Module,Period
1742,unique,Hours,Senior Clerk,R413-1742-SNRCK,ABP1742.02,Commercial Related Projects,0,Activity,Resource,2000 May
1742,unique,Hours,Senior Clerk,R413-1742-SNRCK,APE1742.03,Performance Feedback,0,Activity,Resource,2000 May
1742,unique,Hours,Senior Clerk,R413-1742-SNRCK,AEOLXXX.01,Performance Feedback,5,Activity,Resource,2000 May
1742,unique,Hours,Senior Clerk,R413-1742-SNRCK,ABP1742.01,Bus plan/budg activities,0,Activity,Resource,2000 May
1742,unique,Hours,Senior Clerk,R413-1742-SNRCK,APE1742.01,Dvlp Employee Careers,0,Activity,Resource,2000 May
1742,unique,Hours,Senior Clerk,R413-1742-SNRCK,AHR1742.06,Manage Analyst Program,0,Activity,Resource,2000 May
1742,unique,Hours,Senior Clerk,R413-1742-SNRCK,APE1742.02,Provide Mentoring,0,Activity,Resource,2000 May
1742,unique,Hours,Senior Clerk,R413-1742-SNRCK,ATR1742.02,Assess Training Needs,0,Activity,Resource,2000 May
1742,unique,Hours,Senior Clerk,R413-1742-SNRCK,AHR1742.03,Personnel Planning,0,Activity,Resource,2000 May
1742,unique,Hours,Analyst,R413-1742-ANA,AGDCPXX.01-GD,SU New Cparties/Contracts,40,Activity,Resource,2000 May
1742,unique,Hours,Analyst,R413-1742-ANA,AGDCPXX.02-GD,Vldt/UD Cparty & ContData,55,Activity,Resource,2000 May
1742,unique,Hours,Analyst,R413-1742-ANA,AGDCPXX.04-GD,Global Cparty SysMaint.,0,Activity,Resource,2000 May
1742,unique,Hours,Analyst,R413-1742-ANA,AGDCPXX.06-GD,Data Rsrch & Resolution,45,Activity,Resource,2000 May
1742,unique,Hours,Analyst,R413-1742-ANA,ATR1742.01,Participate in Training,0,Activity,Resource,2000 May
1742,unique,Hours,Analyst,R413-1742-ANA,ABP1742.02,Commercial Related Projects,0,Activity,Resource,2000 May
1742,unique,Hours,Analyst,R413-1742-ANA,APE1742.03,Performance Feedback,5,Activity,Resource,2000 May
1742,unique,Hours,Analyst,R413-1742-ANA,AEOLXXX.01,Performance Feedback,15,Activity,Resource,2000 May
1742,unique,Hours,Analyst,R413-1742-ANA,ABP1742.06,Special Projects-Administrative,0,Activity,Resource,2000 May
1742,unique,Hours,Staff,R413-1742-STAFF,AGDCPXX.01-GD,SU New Cparties/Contracts,63,Activity,Resource,2000 May
1742,unique,Hours,Staff,R413-1742-STAFF,AGDCPXX.02-GD,Vldt/UD Cparty & ContData,132,Activity,Resource,2000 May
1742,unique,Hours,Staff,R413-1742-STAFF,AGDCPXX.04-GD,Global Cparty SysMaint.,46,Activity,Resource,2000 May
1742,unique,Hours,Staff,R413-1742-STAFF,AGDCPXX.06-GD,Data Rsrch & Resolution,75,Activity,Resource,2000 May
1742,unique,Hours,Staff,R413-1742-STAFF,ATR1742.01,Participate in Training,12,Activity,Resource,2000 May
1742,unique,Hours,Staff,R413-1742-STAFF,ABP1742.02,Commercial Related Projects,0,Activity,Resource,2000 May
1742,unique,Hours,Staff,R413-1742-STAFF,APE1742.03,Performance Feedback,12,Activity,Resource,2000 May
1742,unique,Hours,Staff,R413-1742-STAFF,AEOLXXX.01,Performance Feedback,36,Activity,Resource,2000 May
1742,unique,Hours,Staff,R413-1742-STAFF,ABP1742.06,Special Projects-Administrative,0,Activity,Resource,2000 May
2372,unique,Hours,Third Party Contractor,R413-2372-TPC,R413-2372-ADM,Management,1,Resource,Resource,2000 May
2372,unique,Hours,Senior Specialist,R413-2372-SNRSP,R413-2372-ADM,Management,1,Resource,Resource,2000 May
2372,unique,Hours,Specialist,R413-2372-SP,R413-2372-ADM,Management,1,Resource,Resource,2000 May
2372,unique,Hours,Director,R413-2372-DIR,R413-2372-ADM,Management,1,Resource,Resource,2000 May
2372,unique,Hours,Manager,R413-2372-MGR,R413-2372-ADM,Management,1,Resource,Resource,2000 May
2372,unique,Hours,Administrative Assistant,R413-2372-AA,R413-2372-ADM,Management,1,Resource,Resource,2000 May
2372,unique,Hours,Senior Admin Assistant,R413-2372-SNRAA,R413-2372-ADM,Management,1,Resource,Resource,2000 May
2372,unique,Hours,Clerk,R413-2372-CLERK,R413-2372-ADM,Management,1,Resource,Resource,2000 May
2372,unique,Hours,Senior Clerk,R413-2372-SNRCK,R413-2372-ADM,Management,1,Resource,Resource,2000 May
2372,unique,Hours,Analyst,R413-2372-ANA,R413-2372-ADM,Management,1,Resource,Resource,2000 May
2372,unique,Hours,Staff,R413-2372-STAFF,R413-2372-ADM,Management,1,Resource,Resource,2000 May
2372,unique,Hours,Management,R413-2372-ADM,R413-0236-ADM,Management,1,Resource,Resource,2000 May
2372,unique,Hours,Management,R413-2372-ADM,R413-0450-ADM,Management,1,Resource,Resource,2000 May
2372,unique,Hours,Management,R413-2372-ADM,R413-1742-ADM,Management,1,Resource,Resource,2000 May
2372,unique,Hours,Management,R413-2372-ADM,R413-2659-ADM,Management,1,Resource,Resource,2000 May
2372,unique,Hours,Management,R413-2372-ADM,R413-2718-ADM,Management,1,Resource,Resource,2000 May
2372,unique,Hours,Management,R413-2372-ADM,R413-2723-ADM,Management,1,Resource,Resource,2000 May
2372,unique,Hours,Management,R413-2372-ADM,R413-1277-ADM,Management,1,Resource,Resource,2000 May
2659,unique,Hours,Senior Specialist,R413-2659-SNRSP,AGDSPXX.01-GD,Identify Discrepancies,20,Activity,Resource,2000 May
2659,unique,Hours,Senior Specialist,R413-2659-SNRSP,ABP2659.07,Develop Processes,0,Activity,Resource,2000 May
2659,unique,Hours,Senior Specialist,R413-2659-SNRSP,AGDSPXX.03-GD,Modify Names and Mergers,15,Activity,Resource,2000 May
2659,unique,Hours,Senior Specialist,R413-2659-SNRSP,AGDSPXX.04-GD,Create New Legal Entities,10,Activity,Resource,2000 May
2659,unique,Hours,Senior Specialist,R413-2659-SNRSP,AGDSPXX.05-GD,Resolve Issues - Global,30,Activity,Resource,2000 May
2659,unique,Hours,Senior Specialist,R413-2659-SNRSP,ABP2659.02,Commercial Related Projects,0,Activity,Resource,2000 May
2659,unique,Hours,Senior Specialist,R413-2659-SNRSP,APE2659.02,Provide Mentoring,0,Activity,Resource,2000 May
2659,unique,Hours,Senior Specialist,R413-2659-SNRSP,APE2659.03,Performance Feedback,10,Activity,Resource,2000 May
2659,unique,Hours,Senior Specialist,R413-2659-SNRSP,ATR2659.01,Participate in Training,0,Activity,Resource,2000 May
2659,unique,Hours,Senior Specialist,R413-2659-SNRSP,ATR2659.02,Assess Training Needs,0,Activity,Resource,2000 May
2659,unique,Hours,Senior Specialist,R413-2659-SNRSP,ATR2659.03,Resrch Existing Training,0,Activity,Resource,2000 May
2659,unique,Hours,Senior Specialist,R413-2659-SNRSP,ATR2659.04,Design & Development,0,Activity,Resource,2000 May
2659,unique,Hours,Senior Specialist,R413-2659-SNRSP,ABP2659.05,System Implementation,99,Activity,Resource,2000 May
2659,unique,Hours,Senior Specialist,R413-2659-SNRSP,AGDSPXX.06-GD,Compliance and Consistency Controls,0,Activity,Resource,2000 May
2659,unique,Hours,Senior Specialist,R413-2659-SNRSP,ABP2659.06,Special Projects-Administrative,0,Activity,Resource,2000 May
2659,unique,Hours,Specialist,R413-2659-SP,AGDSPXX.01-GD,Identify Discrepancies,0,Activity,Resource,2000 May
2659,unique,Hours,Specialist,R413-2659-SP,ABP2659.07,Develop Processes,0,Activity,Resource,2000 May
2659,unique,Hours,Specialist,R413-2659-SP,AGDSPXX.03-GD,Modify Names and Mergers,0,Activity,Resource,2000 May
2659,unique,Hours,Specialist,R413-2659-SP,AGDSPXX.04-GD,Create New Legal Entities,0,Activity,Resource,2000 May
2659,unique,Hours,Specialist,R413-2659-SP,AGDSPXX.05-GD,Resolve Issues - Global,0,Activity,Resource,2000 May
2659,unique,Hours,Specialist,R413-2659-SP,ABP2659.02,Commercial Related Projects,0,Activity,Resource,2000 May
2659,unique,Hours,Specialist,R413-2659-SP,APE2659.02,Provide Mentoring,0,Activity,Resource,2000 May
2659,unique,Hours,Specialist,R413-2659-SP,APE2659.03,Performance Feedback,0,Activity,Resource,2000 May
2659,unique,Hours,Specialist,R413-2659-SP,ATR2659.01,Participate in Training,8,Activity,Resource,2000 May
2659,unique,Hours,Specialist,R413-2659-SP,ATR2659.02,Assess Training Needs,0,Activity,Resource,2000 May
2659,unique,Hours,Specialist,R413-2659-SP,ATR2659.03,Resrch Existing Training,0,Activity,Resource,2000 May
2659,unique,Hours,Specialist,R413-2659-SP,ATR2659.04,Design & Development,0,Activity,Resource,2000 May
2659,unique,Hours,Specialist,R413-2659-SP,ABP2659.05,System Implementation,176,Activity,Resource,2000 May
2659,unique,Hours,Specialist,R413-2659-SP,AGDSPXX.06-GD,Compliance and Consistency Controls,0,Activity,Resource,2000 May
2659,unique,Hours,Specialist,R413-2659-SP,ABP2659.06,Special Projects-Administrative,0,Activity,Resource,2000 May
2659,unique,Hours,Manager,R413-2659-MGR,AGDSPXX.01-GD,Identify Discrepancies,0,Activity,Resource,2000 May
2659,unique,Hours,Manager,R413-2659-MGR,ABP2659.07,Develop Processes,21,Activity,Resource,2000 May
2659,unique,Hours,Manager,R413-2659-MGR,AGDSPXX.03-GD,Modify Names and Mergers,0,Activity,Resource,2000 May
2659,unique,Hours,Manager,R413-2659-MGR,AGDSPXX.04-GD,Create New Legal Entities,0,Activity,Resource,2000 May
2659,unique,Hours,Manager,R413-2659-MGR,AGDSPXX.05-GD,Resolve Issues - Global,0,Activity,Resource,2000 May
2659,unique,Hours,Manager,R413-2659-MGR,ABP2659.01,Bus plan/budg activities,24,Activity,Resource,2000 May
2659,unique,Hours,Manager,R413-2659-MGR,ATR2659.04,Design & Development,0,Activity,Resource,2000 May
2659,unique,Hours,Manager,R413-2659-MGR,ATR2659.03,Resrch Existing Training,0,Activity,Resource,2000 May
2659,unique,Hours,Manager,R413-2659-MGR,ATR2659.02,Assess Training Needs,0,Activity,Resource,2000 May
2659,unique,Hours,Manager,R413-2659-MGR,APE2659.03,Performance Feedback,0,Activity,Resource,2000 May
2659,unique,Hours,Manager,R413-2659-MGR,ATR2659.01,Participate in Training,0,Activity,Resource,2000 May
2659,unique,Hours,Manager,R413-2659-MGR,APE2659.02,Provide Mentoring,15,Activity,Resource,2000 May
2659,unique,Hours,Manager,R413-2659-MGR,ABP2659.02,Commercial Related Projects,0,Activity,Resource,2000 May
2659,unique,Hours,Manager,R413-2659-MGR,ABP2659.05,System Implementation,100,Activity,Resource,2000 May
2659,unique,Hours,Manager,R413-2659-MGR,AGDSPXX.06-GD,Compliance and Consistency Controls,24,Activity,Resource,2000 May
2659,unique,Hours,Manager,R413-2659-MGR,ABP2659.06,Special Projects-Administrative,0,Activity,Resource,2000 May
2659,unique,Hours,Analyst,R413-2659-ANA,AGDSPXX.01-GD,Identify Discrepancies,0,Activity,Resource,2000 May
2659,unique,Hours,Analyst,R413-2659-ANA,ABP2659.07,Develop Processes,0,Activity,Resource,2000 May
2659,unique,Hours,Analyst,R413-2659-ANA,AGDSPXX.03-GD,Modify Names and Mergers,0,Activity,Resource,2000 May
2659,unique,Hours,Analyst,R413-2659-ANA,AGDSPXX.04-GD,Create New Legal Entities,0,Activity,Resource,2000 May
2659,unique,Hours,Analyst,R413-2659-ANA,AGDSPXX.05-GD,Resolve Issues - Global,0,Activity,Resource,2000 May
2659,unique,Hours,Staff,R413-2659-STAFF,AGDSPXX.01-GD,Identify Discrepancies,0,Activity,Resource,2000 May
2659,unique,Hours,Staff,R413-2659-STAFF,ABP2659.07,Develop Processes,0,Activity,Resource,2000 May
2659,unique,Hours,Staff,R413-2659-STAFF,AGDSPXX.03-GD,Modify Names and Mergers,5.25,Activity,Resource,2000 May
2659,unique,Hours,Staff,R413-2659-STAFF,AGDSPXX.04-GD,Create New Legal Entities,1.25,Activity,Resource,2000 May
2659,unique,Hours,Staff,R413-2659-STAFF,AGDSPXX.05-GD,Resolve Issues - Global,28,Activity,Resource,2000 May
2659,unique,Hours,Staff,R413-2659-STAFF,ABP2659.05,System Implementation,114.5,Activity,Resource,2000 May
2659,unique,Hours,Staff,R413-2659-STAFF,AGDSPXX.06-GD,Compliance and Consistency Controls,21,Activity,Resource,2000 May
2659,unique,Hours,Staff,R413-2659-STAFF,ABP2659.06,Special Projects-Administrative,9,Activity,Resource,2000 May
2718,unique,Hours,Third Party Contractor,R413-2718-TPC,R413-2718-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2718,unique,Hours,Senior Specialist,R413-2718-SNRSP,R413-2718-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2718,unique,Hours,Senior Specialist,R413-2718-SNRSP,AGDENXX.01,Data Control,164.5,Activity,Resource,2000 May
2718,unique,Hours,Senior Specialist,R413-2718-SNRSP,AGDENXX.02,Ad Hoc Querying,0,Activity,Resource,2000 May
2718,unique,Hours,Senior Specialist,R413-2718-SNRSP,ABD2718.06,Customer Service,0,Activity,Resource,2000 May
2718,unique,Hours,Senior Specialist,R413-2718-SNRSP,ABP2718.02,Commercial Related Projects,0,Activity,Resource,2000 May
2718,unique,Hours,Senior Specialist,R413-2718-SNRSP,ABP2718.06,Special Projects-Admin,20,Activity,Resource,2000 May
2718,unique,Hours,Senior Specialist,R413-2718-SNRSP,AHR2718.01,External Recruiting,9,Activity,Resource,2000 May
2718,unique,Hours,Senior Specialist,R413-2718-SNRSP,AHR2718.02,Internal Recruiting,13,Activity,Resource,2000 May
2718,unique,Hours,Specialist,R413-2718-SP,R413-2718-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2718,unique,Hours,Director,R413-2718-DIR,R413-2718-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2718,unique,Hours,Manager,R413-2718-MGR,R413-2718-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2718,unique,Hours,Administrative Assistant,R413-2718-AA,R413-2718-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2718,unique,Hours,Senior Admin Assistant,R413-2718-SNRAA,R413-2718-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2718,unique,Hours,Clerk,R413-2718-CLERK,R413-2718-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2718,unique,Hours,Senior Clerk,R413-2718-SNRCK,R413-2718-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2718,unique,Hours,Analyst,R413-2718-ANA,R413-2718-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2718,unique,Hours,Staff,R413-2718-STAFF,R413-2718-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2721,unique,Hours,Third Party Contractor,R413-2721-TPC,R413-2721-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2721,unique,Hours,Senior Specialist,R413-2721-SNRSP,R413-2721-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2721,unique,Hours,Specialist,R413-2721-SP,R413-2721-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2721,unique,Hours,Director,R413-2721-DIR,R413-2721-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2721,unique,Hours,Manager,R413-2721-MGR,R413-2721-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2721,unique,Hours,Administrative Assistant,R413-2721-AA,R413-2721-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2721,unique,Hours,Senior Admin Assistant,R413-2721-SNRAA,R413-2721-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2721,unique,Hours,Clerk,R413-2721-CLERK,R413-2721-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2721,unique,Hours,Senior Clerk,R413-2721-SNRCK,R413-2721-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2721,unique,Hours,Analyst,R413-2721-ANA,R413-2721-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2721,unique,Hours,Staff,R413-2721-STAFF,R413-2721-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2723,unique,Hours,Senior Specialist,R413-2723-SNRSP,AGDRSXX.02-GD,Locational Rates,0,Activity,Resource,2000 May
2723,unique,Hours,Senior Specialist,R413-2723-SNRSP,AGDRSXX.01-GD,Automated Price Loads,0,Activity,Resource,2000 May
2723,unique,Hours,Senior Specialist,R413-2723-SNRSP,AGDRSXX.06-GD,Rate Corrections,2,Activity,Resource,2000 May
2723,unique,Hours,Senior Specialist,R413-2723-SNRSP,ABP2723.02,Commercial Related Projects,40,Activity,Resource,2000 May
2723,unique,Hours,Senior Specialist,R413-2723-SNRSP,APE2723.03,Performance Feedback,36,Activity,Resource,2000 May
2723,unique,Hours,Senior Specialist,R413-2723-SNRSP,ATR2723.01,Participate in Training,4,Activity,Resource,2000 May
2723,unique,Hours,Senior Specialist,R413-2723-SNRSP,ABP2723.06,Special Projects-Administrative,36,Activity,Resource,2000 May
2723,unique,Hours,Senior Specialist,R413-2723-SNRSP,AGDRSXX.07-GD,Data Requests,48,Activity,Resource,2000 May
2723,unique,Hours,Senior Specialist,R413-2723-SNRSP,ABP2723.01,Bus plan/budg activities,6,Activity,Resource,2000 May
2723,unique,Hours,Senior Specialist,R413-2723-SNRSP,APE2723.01,Dvlp Employee Careers,0,Activity,Resource,2000 May
2723,unique,Hours,Manager,R413-2723-MGR,AGDRSXX.02-GD,Locational Rates,0,Activity,Resource,2000 May
2723,unique,Hours,Manager,R413-2723-MGR,AGDRSXX.01-GD,Automated Price Loads,0,Activity,Resource,2000 May
2723,unique,Hours,Manager,R413-2723-MGR,AGDRSXX.06-GD,Rate Corrections,0,Activity,Resource,2000 May
2723,unique,Hours,Analyst,R413-2723-ANA,AGDRSXX.02-GD,Locational Rates,0,Activity,Resource,2000 May
2723,unique,Hours,Analyst,R413-2723-ANA,AGDRSXX.01-GD,Automated Price Loads,95,Activity,Resource,2000 May
2723,unique,Hours,Analyst,R413-2723-ANA,AGDRSXX.06-GD,Rate Corrections,3,Activity,Resource,2000 May
2723,unique,Hours,Analyst,R413-2723-ANA,ABP2723.02,Commercial Related Projects,48,Activity,Resource,2000 May
2723,unique,Hours,Analyst,R413-2723-ANA,APE2723.03,Performance Feedback,4,Activity,Resource,2000 May
2723,unique,Hours,Analyst,R413-2723-ANA,ATR2723.01,Participate in Training,6,Activity,Resource,2000 May
2723,unique,Hours,Analyst,R413-2723-ANA,ABP2723.06,Special Projects-Administrative,20,Activity,Resource,2000 May
2723,unique,Hours,Analyst,R413-2723-ANA,AGDRSXX.07-GD,Data Requests,6,Activity,Resource,2000 May
2723,unique,Hours,Staff,R413-2723-STAFF,AGDRSXX.02-GD,Locational Rates,4,Activity,Resource,2000 May
2723,unique,Hours,Staff,R413-2723-STAFF,AGDRSXX.01-GD,Automated Price Loads,12,Activity,Resource,2000 May
2723,unique,Hours,Staff,R413-2723-STAFF,AGDRSXX.06-GD,Rate Corrections,7,Activity,Resource,2000 May
2723,unique,Hours,Staff,R413-2723-STAFF,ABP2723.02,Commercial Related Projects,60,Activity,Resource,2000 May
2723,unique,Hours,Staff,R413-2723-STAFF,APE2723.03,Performance Feedback,5,Activity,Resource,2000 May
2723,unique,Hours,Staff,R413-2723-STAFF,ATR2723.01,Participate in Training,80,Activity,Resource,2000 May
2723,unique,Hours,Staff,R413-2723-STAFF,ABP2723.06,Special Projects-Administrative,0,Activity,Resource,2000 May
2723,unique,Hours,Staff,R413-2723-STAFF,AGDRSXX.07-GD,Data Requests,0,Activity,Resource,2000 May
2776,unique,Hours,Third Party Contractor,R413-2776-TPC,R413-2776-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2776,unique,Hours,Senior Specialist,R413-2776-SNRSP,R413-2776-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2776,unique,Hours,Specialist,R413-2776-SP,R413-2776-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2776,unique,Hours,Director,R413-2776-DIR,R413-2776-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2776,unique,Hours,Manager,R413-2776-MGR,R413-2776-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2776,unique,Hours,Administrative Assistant,R413-2776-AA,R413-2776-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2776,unique,Hours,Senior Admin Assistant,R413-2776-SNRAA,R413-2776-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2776,unique,Hours,Clerk,R413-2776-CLERK,R413-2776-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2776,unique,Hours,Senior Clerk,R413-2776-SNRCK,R413-2776-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2776,unique,Hours,Analyst,R413-2776-ANA,R413-2776-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
2776,unique,Hours,Staff,R413-2776-STAFF,R413-2776-CAP,Capitalized Salaries,0,Resource,Resource,2000 May
1277,unique,Hours,Senior Specialist,R413-1277-SNRSP,AGDCPES.01-GD,SU New Cparties/Contracts,0,Activity,Resource,2000 May
1277,unique,Hours,Senior Specialist,R413-1277-SNRSP,AGDCPES.02-GD,Vldt/UD Cparty & ContData,0,Activity,Resource,2000 May
1277,unique,Hours,Senior Specialist,R413-1277-SNRSP,AGDCPES.04-GD,Global Cparty SysMaint.,0,Activity,Resource,2000 May
1277,unique,Hours,Senior Specialist,R413-1277-SNRSP,AGDCPES.06-GD,Data Rsrch & Resolution,0,Activity,Resource,2000 May
1277,unique,Hours,Senior Specialist,R413-1277-SNRSP,ABP1277.02,Commercial Related Projects,0,Activity,Resource,2000 May
1277,unique,Hours,Senior Specialist,R413-1277-SNRSP,ABP1277.04,Website/System Development and Coordination,0,Activity,Resource,2000 May
1277,unique,Hours,Senior Specialist,R413-1277-SNRSP,ATR1277.01,Participate in Training,0,Activity,Resource,2000 May
1277,unique,Hours,Senior Specialist,R413-1277-SNRSP,ABP1277.06,Special Projects-Administrative,0,Activity,Resource,2000 May
1277,unique,Hours,Senior Specialist,R413-1277-SNRSP,ATR1277.02,Assess Training Needs,0,Activity,Resource,2000 May
1277,unique,Hours,Manager,R413-1277-MGR,AGDCPES.01-GD,SU New Cparties/Contracts,124,Activity,Resource,2000 May
1277,unique,Hours,Manager,R413-1277-MGR,AGDCPES.02-GD,Vldt/UD Cparty & ContData,0,Activity,Resource,2000 May
1277,unique,Hours,Manager,R413-1277-MGR,AGDCPES.04-GD,Global Cparty SysMaint.,0,Activity,Resource,2000 May
1277,unique,Hours,Manager,R413-1277-MGR,AGDCPES.06-GD,Data Rsrch & Resolution,0,Activity,Resource,2000 May
1277,unique,Hours,Manager,R413-1277-MGR,ABP1277.02,Commercial Related Projects,24,Activity,Resource,2000 May
1277,unique,Hours,Manager,R413-1277-MGR,ABP1277.04,Website/System Development and Coordination,6,Activity,Resource,2000 May
1277,unique,Hours,Manager,R413-1277-MGR,ATR1277.01,Participate in Training,0,Activity,Resource,2000 May
1277,unique,Hours,Manager,R413-1277-MGR,ATR1277.02,Assess Training Needs,2,Activity,Resource,2000 May
1277,unique,Hours,Consultants & Contractors,R413-1277-CON,AGDCPES.01-GD,SU New Cparties/Contracts,592,Activity,Resource,2000 May
1277,unique,Hours,Consultants & Contractors,R413-1277-CON,AGDCPES.02-GD,Vldt/UD Cparty & ContData,0,Activity,Resource,2000 May
1277,unique,Hours,Consultants & Contractors,R413-1277-CON,AGDCPES.04-GD,Global Cparty SysMaint.,0,Activity,Resource,2000 May
1277,unique,Hours,Consultants & Contractors,R413-1277-CON,AGDCPES.06-GD,Data Rsrch & Resolution,24,Activity,Resource,2000 May
1277,unique,Hours,Consultants & Contractors,R413-1277-CON,ABP1277.02,Commercial Related Projects,0,Activity,Resource,2000 May
1277,unique,Hours,Consultants & Contractors,R413-1277-CON,ABP1277.04,Website/System Development and Coordination,0,Activity,Resource,2000 May
1277,unique,Hours,Consultants & Contractors,R413-1277-CON,ATR1277.01,Participate in Training,0,Activity,Resource,2000 May
1277,unique,Hours,Consultants & Contractors,R413-1277-CON,ATR1277.02,Assess Training Needs,0,Activity,Resource,2000 May
0094,unique,Hours,Third Party Contractor,R413-0094-TPC,ABP0094.01,Bus plan/budg activities,0,Activity,Resource,2000 May
0094,unique,Hours,Third Party Contractor,R413-0094-TPC,ADCIRCR.01,Main Official Contract Records,0,Activity,Resource,2000 May
0094,unique,Hours,Third Party Contractor,R413-0094-TPC,ADCIRCR.02,Main Official Confirm Records,1679,Activity,Resource,2000 May
0094,unique,Hours,Third Party Contractor,R413-0094-TPC,ADCIRCR.03,Process Information Requests,0,Activity,Resource,2000 May
0094,unique,Hours,Third Party Contractor,R413-0094-TPC,APE0094.01,Dvlp Employee Careers,0,Activity,Resource,2000 May
0094,unique,Hours,Third Party Contractor,R413-0094-TPC,APE0094.02,Provide Mentoring,0,Activity,Resource,2000 May
0094,unique,Hours,Third Party Contractor,R413-0094-TPC,APE0094.03,Performance Feedback,0,Activity,Resource,2000 May
0094,unique,Hours,Third Party Contractor,R413-0094-TPC,ATR0094.01,Participate in Training,0,Activity,Resource,2000 May
0094,unique,Hours,Third Party Contractor,R413-0094-TPC,ADCIRLS.01,Cord Prod Litg Docs/Reglt,0,Activity,Resource,2000 May
0094,unique,Hours,Third Party Contractor,R413-0094-TPC,ADCIRLS.02,Discrepancy Research,0,Activity,Resource,2000 May
0094,unique,Hours,Third Party Contractor,R413-0094-TPC,ADCIRLS.03,P-4 Project,0,Activity,Resource,2000 May
0094,unique,Hours,Third Party Contractor,R413-0094-TPC,ABP0094.05,System Implementation,0,Activity,Resource,2000 May
0094,unique,Hours,Senior Specialist,R413-0094-SNRSP,ABP0094.01,Bus plan/budg activities,0,Activity,Resource,2000 May
0094,unique,Hours,Senior Specialist,R413-0094-SNRSP,ADCIRCR.01,Main Official Contract Records,0,Activity,Resource,2000 May
0094,unique,Hours,Senior Specialist,R413-0094-SNRSP,ADCIRCR.02,Main Official Confirm Records,0,Activity,Resource,2000 May
0094,unique,Hours,Senior Specialist,R413-0094-SNRSP,ADCIRCR.03,Process Information Requests,0,Activity,Resource,2000 May
0094,unique,Hours,Senior Specialist,R413-0094-SNRSP,APE0094.01,Dvlp Employee Careers,0,Activity,Resource,2000 May
0094,unique,Hours,Senior Specialist,R413-0094-SNRSP,APE0094.02,Provide Mentoring,0,Activity,Resource,2000 May
0094,unique,Hours,Senior Specialist,R413-0094-SNRSP,APE0094.03,Performance Feedback,0,Activity,Resource,2000 May
0094,unique,Hours,Senior Specialist,R413-0094-SNRSP,ATR0094.01,Participate in Training,0,Activity,Resource,2000 May
0094,unique,Hours,Specialist,R413-0094-SP,ADCIRCR.01,Main Official Contract Records,60,Activity,Resource,2000 May
0094,unique,Hours,Specialist,R413-0094-SP,ADCIRCR.02,Main Official Confirm Records,45,Activity,Resource,2000 May
0094,unique,Hours,Specialist,R413-0094-SP,ADCIRCR.03,Process Information Requests,10,Activity,Resource,2000 May
0094,unique,Hours,Specialist,R413-0094-SP,ADCIRLS.01,Cord Prod Litg Docs/Reglt,0,Activity,Resource,2000 May
0094,unique,Hours,Specialist,R413-0094-SP,ADCIRLS.02,Discrepancy Research,0,Activity,Resource,2000 May
0094,unique,Hours,Specialist,R413-0094-SP,ADCIRLS.03,P-4 Project,0,Activity,Resource,2000 May
0094,unique,Hours,Specialist,R413-0094-SP,APE0094.02,Provide Mentoring,10,Activity,Resource,2000 May
0094,unique,Hours,Specialist,R413-0094-SP,APE0094.03,Performance Feedback,0,Activity,Resource,2000 May
0094,unique,Hours,Specialist,R413-0094-SP,APE0094.01,Dvlp Employee Careers,0,Activity,Resource,2000 May
0094,unique,Hours,Manager,R413-0094-MGR,ABP0094.01,Bus plan/budg activities,5,Activity,Resource,2000 May
0094,unique,Hours,Manager,R413-0094-MGR,ADCIRCR.01,Main Official Contract Records,80,Activity,Resource,2000 May
