,,,,,,,,,,,,,,,,,,,,,,,,,
,Average of Price,ZoneCode,,,,,,,,,,,,,,,,,,,,,,,
,1999-06-02 11:00:00,25.466999053955078,25.466999053955078,25.466999053955078,25.466999053955078,25.466999053955078,,25.466999053955078,,,,25.466999053955078,25.466999053955078,,25.466999053955078,25.466999053955078,,25.466999053955078,25.466999053955078,25.466999053955078,25.466999053955078,25.466999053955078,25.466999053955078,25.466999053955078,25.466999053955078
,1999-06-02 12:00:00,25.643999099731445,25.643999099731445,25.643999099731445,25.643999099731445,25.643999099731445,,25.643999099731445,,,,25.643999099731445,25.643999099731445,,25.643999099731445,25.643999099731445,,25.643999099731445,25.643999099731445,25.643999099731445,25.643999099731445,25.643999099731445,25.643999099731445,25.643999099731445,25.643999099731445
,1999-06-02 13:00:00,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164,,25.239999771118164,,,,25.239999771118164,25.239999771118164,,25.239999771118164,25.239999771118164,,25.239999771118164,25.239999771118164,24.110000610351562,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164
,1999-06-02 14:00:00,25.079999923706055,25.079999923706055,25.079999923706055,25.079999923706055,25.079999923706055,,25.079999923706055,,,,25.079999923706055,25.079999923706055,,25.079999923706055,25.079999923706055,,25.079999923706055,25.079999923706055,24.079999923706055,25.079999923706055,25.079999923706055,25.079999923706055,25.079999923706055,25.079999923706055
,1999-06-02 15:00:00,26.101600646972656,26.101600646972656,26.101600646972656,26.101600646972656,26.101600646972656,,26.101600646972656,,,,26.101600646972656,26.101600646972656,,26.101600646972656,26.101600646972656,,26.101600646972656,26.101600646972656,26.101600646972656,26.101600646972656,26.101600646972656,26.101600646972656,26.101600646972656,26.101600646972656
,1999-06-02 16:00:00,25.751699447631836,25.751699447631836,25.751699447631836,25.751699447631836,25.751699447631836,,25.751699447631836,,,,25.751699447631836,25.751699447631836,,25.751699447631836,25.751699447631836,,25.751699447631836,25.751699447631836,25.751699447631836,25.751699447631836,25.751699447631836,25.751699447631836,25.751699447631836,25.751699447631836
,1999-06-02 17:00:00,24.125600814819336,24.125600814819336,24.125600814819336,24.125600814819336,24.125600814819336,,24.125600814819336,,,,24.125600814819336,24.125600814819336,,24.125600814819336,24.125600814819336,,24.125600814819336,24.125600814819336,24.125600814819336,24.125600814819336,24.125600814819336,24.125600814819336,24.125600814819336,24.125600814819336
,1999-06-02 18:00:00,23.867000579833984,23.867000579833984,23.867000579833984,23.867000579833984,23.867000579833984,,23.867000579833984,,,,23.867000579833984,23.867000579833984,,23.867000579833984,23.867000579833984,,23.867000579833984,23.867000579833984,23.867000579833984,23.867000579833984,23.867000579833984,23.867000579833984,23.867000579833984,23.867000579833984
,1999-06-02 19:00:00,23.991100311279297,23.991100311279297,23.991100311279297,23.991100311279297,23.991100311279297,,23.991100311279297,,,,23.991100311279297,23.991100311279297,,23.991100311279297,23.991100311279297,,23.991100311279297,23.991100311279297,23.991100311279297,23.991100311279297,23.991100311279297,23.991100311279297,23.991100311279297,23.991100311279297
,1999-06-02 20:00:00,23.20400047302246,23.20400047302246,23.20400047302246,23.20400047302246,23.20400047302246,,23.20400047302246,,,,23.20400047302246,23.20400047302246,,23.20400047302246,23.20400047302246,,23.20400047302246,23.20400047302246,23.20400047302246,23.20400047302246,23.20400047302246,23.20400047302246,23.20400047302246,23.20400047302246
,1999-06-02 21:00:00,27.193099975585938,27.193099975585938,27.193099975585938,27.193099975585938,27.193099975585938,,27.193099975585938,,,,27.193099975585938,27.193099975585938,,27.193099975585938,27.193099975585938,,27.193099975585938,27.193099975585938,27.193099975585938,27.193099975585938,27.193099975585938,27.193099975585938,27.193099975585938,27.193099975585938
,1999-06-02 22:00:00,23.549299240112305,23.549299240112305,23.549299240112305,23.549299240112305,23.549299240112305,,23.549299240112305,,,,23.549299240112305,23.549299240112305,,23.549299240112305,23.549299240112305,,23.549299240112305,23.549299240112305,23.549299240112305,23.549299240112305,23.549299240112305,23.549299240112305,23.549299240112305,23.549299240112305
,1999-06-02 23:00:00,17.835399627685547,17.835399627685547,17.835399627685547,17.835399627685547,17.835399627685547,,17.835399627685547,,,,17.835399627685547,17.835399627685547,,17.835399627685547,17.835399627685547,,17.835399627685547,17.835399627685547,17.835399627685547,17.835399627685547,17.835399627685547,17.835399627685547,17.835399627685547,17.835399627685547
,1999-06-03 00:00:00,9.992300033569336,9.992300033569336,9.992300033569336,9.992300033569336,9.992300033569336,,9.992300033569336,,,,9.992300033569336,9.992300033569336,,,9.992300033569336,,9.992300033569336,,9.992300033569336,9.992300033569336,9.992300033569336,9.992300033569336,,9.992300033569336
,1999-06-03 01:00:00,8.996399879455566,8.996399879455566,,8.996399879455566,8.996399879455566,,8.996399879455566,,,,8.996399879455566,8.996399879455566,,,8.996399879455566,,8.996399879455566,,8.996399879455566,8.996399879455566,8.996399879455566,8.996399879455566,8.996399879455566,8.996399879455566
,1999-06-03 02:00:00,8.493599891662598,8.493599891662598,,8.493599891662598,8.493599891662598,,8.493599891662598,,,,8.493599891662598,8.493599891662598,,,8.493599891662598,,8.493599891662598,,8.493599891662598,8.493599891662598,8.493599891662598,8.493599891662598,,8.493599891662598
,1999-06-03 03:00:00,6.798699855804443,6.798699855804443,,6.798699855804443,6.798699855804443,,6.798699855804443,,,,6.798699855804443,6.798699855804443,,,6.798699855804443,,6.798699855804443,,6.798699855804443,6.798699855804443,6.798699855804443,6.798699855804443,,6.798699855804443
,1999-06-03 04:00:00,6.7947998046875,6.7947998046875,,6.7947998046875,6.7947998046875,,6.7947998046875,,,,6.7947998046875,6.7947998046875,,,6.7947998046875,,6.7947998046875,,6.7947998046875,6.7947998046875,6.7947998046875,6.7947998046875,,6.7947998046875
,1999-06-03 05:00:00,6.799300193786621,6.799300193786621,,6.799300193786621,6.799300193786621,,6.799300193786621,,,,6.799300193786621,6.799300193786621,,,6.799300193786621,,6.799300193786621,,6.799300193786621,6.799300193786621,6.799300193786621,6.799300193786621,,6.799300193786621
,1999-06-03 06:00:00,8.492600440979004,8.492600440979004,,8.492600440979004,8.492600440979004,,8.492600440979004,,,,8.492600440979004,8.492600440979004,,,8.492600440979004,,8.492600440979004,,8.492600440979004,8.492600440979004,8.492600440979004,8.492600440979004,,8.492600440979004
,1999-06-03 07:00:00,10.991800308227539,10.991800308227539,,10.991800308227539,10.991800308227539,,10.991800308227539,,,,10.991800308227539,10.991800308227539,,,10.991800308227539,,10.991800308227539,,10.991800308227539,10.991800308227539,10.991800308227539,10.991800308227539,,10.991800308227539
,1999-06-03 08:00:00,19.996299743652344,19.996299743652344,,19.996299743652344,19.996299743652344,,19.996299743652344,,,,19.996299743652344,19.996299743652344,,,19.996299743652344,,19.996299743652344,19.996299743652344,19.996299743652344,19.996299743652344,19.996299743652344,19.996299743652344,,19.996299743652344
,1999-06-03 09:00:00,20.99340057373047,20.99340057373047,20.99340057373047,20.99340057373047,20.99340057373047,,20.99340057373047,,,,20.99340057373047,20.99340057373047,,,20.99340057373047,,20.99340057373047,20.99340057373047,20.99340057373047,20.99340057373047,20.99340057373047,20.99340057373047,,20.99340057373047
,1999-06-03 10:00:00,24.100000381469727,24.100000381469727,24.100000381469727,24.100000381469727,24.100000381469727,,24.100000381469727,,,,24.100000381469727,24.100000381469727,,,24.100000381469727,,24.100000381469727,24.100000381469727,23.610000610351562,24.100000381469727,24.100000381469727,24.100000381469727,24.100000381469727,24.100000381469727
,1999-06-03 11:00:00,24.190000534057617,24.190000534057617,24.190000534057617,24.190000534057617,24.190000534057617,,24.190000534057617,,,,24.190000534057617,24.190000534057617,,24.190000534057617,24.190000534057617,,24.190000534057617,24.190000534057617,23.959999084472656,24.190000534057617,24.190000534057617,24.190000534057617,24.190000534057617,24.190000534057617
,1999-06-03 12:00:00,24.7406005859375,24.7406005859375,24.7406005859375,24.7406005859375,24.7406005859375,,24.7406005859375,,,,24.7406005859375,24.7406005859375,,24.7406005859375,24.7406005859375,,24.7406005859375,24.7406005859375,24.7406005859375,24.7406005859375,24.7406005859375,24.7406005859375,,24.7406005859375
,1999-06-03 13:00:00,23.24220085144043,23.24220085144043,23.24220085144043,23.24220085144043,23.24220085144043,,23.24220085144043,,,,23.24220085144043,23.24220085144043,,23.24220085144043,23.24220085144043,,23.24220085144043,23.24220085144043,23.24220085144043,23.24220085144043,23.24220085144043,23.24220085144043,,23.24220085144043
,1999-06-03 14:00:00,23.24020004272461,23.24020004272461,23.24020004272461,23.24020004272461,23.24020004272461,,23.24020004272461,,,,23.24020004272461,23.24020004272461,,23.24020004272461,23.24020004272461,,23.24020004272461,23.24020004272461,23.24020004272461,23.24020004272461,23.24020004272461,23.24020004272461,,23.24020004272461
,1999-06-03 15:00:00,23.867300033569336,23.867300033569336,23.867300033569336,23.867300033569336,23.867300033569336,,23.867300033569336,,,,23.867300033569336,23.867300033569336,,23.867300033569336,23.867300033569336,,23.867300033569336,23.867300033569336,23.867300033569336,23.867300033569336,23.867300033569336,23.867300033569336,,23.867300033569336
,1999-06-03 16:00:00,22.4950008392334,22.4950008392334,22.4950008392334,22.4950008392334,22.4950008392334,,22.4950008392334,,,,22.4950008392334,22.4950008392334,,22.4950008392334,22.4950008392334,,22.4950008392334,22.4950008392334,22.4950008392334,22.4950008392334,22.4950008392334,22.4950008392334,,22.4950008392334
,1999-06-03 17:00:00,21.993200302124023,21.993200302124023,21.993200302124023,21.993200302124023,21.993200302124023,,21.993200302124023,,,,21.993200302124023,21.993200302124023,,21.993200302124023,21.993200302124023,,21.993200302124023,21.993200302124023,21.993200302124023,21.993200302124023,21.993200302124023,21.993200302124023,,21.993200302124023
,1999-06-03 18:00:00,22.003799438476562,22.003799438476562,22.003799438476562,22.003799438476562,22.003799438476562,,22.003799438476562,,,,22.003799438476562,22.003799438476562,,22.003799438476562,22.003799438476562,,22.003799438476562,22.003799438476562,22.003799438476562,22.003799438476562,22.003799438476562,22.003799438476562,,22.003799438476562
,1999-06-03 19:00:00,21.25950050354004,21.25950050354004,21.25950050354004,21.25950050354004,21.25950050354004,,21.25950050354004,,,,21.25950050354004,21.25950050354004,,21.25950050354004,21.25950050354004,,21.25950050354004,21.25950050354004,21.25950050354004,21.25950050354004,21.25950050354004,21.25950050354004,,21.25950050354004
,1999-06-03 20:00:00,20.992599487304688,20.992599487304688,20.992599487304688,20.992599487304688,20.992599487304688,,20.992599487304688,,,,20.992599487304688,20.992599487304688,,20.992599487304688,20.992599487304688,,20.992599487304688,20.992599487304688,20.992599487304688,20.992599487304688,20.992599487304688,20.992599487304688,,20.992599487304688
,1999-06-03 21:00:00,24.376399993896484,24.376399993896484,24.376399993896484,24.376399993896484,24.376399993896484,,24.376399993896484,,,,24.376399993896484,24.376399993896484,,24.376399993896484,24.376399993896484,,24.376399993896484,24.376399993896484,24.376399993896484,24.376399993896484,24.376399993896484,24.376399993896484,,24.376399993896484
,1999-06-03 22:00:00,20.821500778198242,20.821500778198242,20.821500778198242,20.821500778198242,20.821500778198242,,20.821500778198242,,,,20.821500778198242,20.821500778198242,,20.821500778198242,20.821500778198242,,20.821500778198242,20.821500778198242,20.821500778198242,20.821500778198242,20.821500778198242,20.821500778198242,,20.821500778198242
,1999-06-03 23:00:00,15.007200241088867,15.007200241088867,15.007200241088867,15.007200241088867,15.007200241088867,,15.007200241088867,,,,15.007200241088867,15.007200241088867,,15.007200241088867,15.007200241088867,,15.007200241088867,15.007200241088867,15.007200241088867,15.007200241088867,15.007200241088867,15.007200241088867,15.007200241088867,15.007200241088867
,1999-06-04 00:00:00,9.998299598693848,9.998299598693848,9.998299598693848,9.998299598693848,9.998299598693848,,9.998299598693848,,,,9.998299598693848,9.998299598693848,,,9.998299598693848,,9.998299598693848,9.998299598693848,9.998299598693848,9.998299598693848,9.998299598693848,9.998299598693848,9.998299598693848,9.998299598693848
,1999-06-04 01:00:00,8.991499900817871,8.991499900817871,,8.991499900817871,8.991499900817871,,8.991499900817871,,,,8.991499900817871,8.991499900817871,,,8.991499900817871,,8.991499900817871,8.991499900817871,8.991499900817871,8.991499900817871,8.991499900817871,8.991499900817871,,8.991499900817871
,1999-06-04 02:00:00,7.610199928283691,7.610199928283691,,7.610199928283691,7.610199928283691,,7.610199928283691,,,,7.610199928283691,7.610199928283691,,,7.610199928283691,,7.610199928283691,,7.610199928283691,7.610199928283691,7.610199928283691,7.610199928283691,,7.610199928283691
,1999-06-04 03:00:00,7.089700222015381,7.089700222015381,,7.089700222015381,7.089700222015381,,7.089700222015381,,,,7.089700222015381,7.089700222015381,,,7.089700222015381,,7.089700222015381,,7.089700222015381,7.089700222015381,7.089700222015381,7.089700222015381,,7.089700222015381
,1999-06-04 04:00:00,7.423900127410889,7.423900127410889,,7.423900127410889,7.423900127410889,,7.423900127410889,,,,7.423900127410889,7.423900127410889,,,7.423900127410889,,7.423900127410889,,7.423900127410889,7.423900127410889,7.423900127410889,7.423900127410889,,7.423900127410889
,1999-06-04 05:00:00,7.491700172424316,7.491700172424316,,7.491700172424316,7.491700172424316,,7.491700172424316,,,,7.491700172424316,7.491700172424316,,,7.491700172424316,,7.491700172424316,,7.491700172424316,7.491700172424316,7.491700172424316,7.491700172424316,,7.491700172424316
,1999-06-04 06:00:00,8.496500015258789,8.496500015258789,,8.496500015258789,8.496500015258789,,8.496500015258789,,,,8.496500015258789,8.496500015258789,,,8.496500015258789,,8.496500015258789,,8.496500015258789,8.496500015258789,8.496500015258789,8.496500015258789,,8.496500015258789
,1999-06-04 07:00:00,12.300000190734863,12.300000190734863,,12.300000190734863,12.300000190734863,,12.300000190734863,,,,12.300000190734863,12.300000190734863,,,12.300000190734863,,11.390000343322754,,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863
,1999-06-04 08:00:00,18.438899993896484,18.438899993896484,,18.438899993896484,18.438899993896484,,18.438899993896484,,,,18.438899993896484,18.438899993896484,,,18.438899993896484,,18.438899993896484,,18.438899993896484,18.438899993896484,18.438899993896484,18.438899993896484,,18.438899993896484
,1999-06-04 09:00:00,19.425199508666992,19.425199508666992,19.425199508666992,19.425199508666992,19.425199508666992,,19.425199508666992,,,,19.425199508666992,19.425199508666992,,,19.425199508666992,,19.425199508666992,19.425199508666992,19.425199508666992,19.425199508666992,19.425199508666992,19.425199508666992,,19.425199508666992
,1999-06-04 10:00:00,24.993499755859375,24.993499755859375,24.993499755859375,24.993499755859375,24.993499755859375,,24.993499755859375,,,,24.993499755859375,24.993499755859375,,,24.993499755859375,,24.993499755859375,24.993499755859375,24.993499755859375,24.993499755859375,24.993499755859375,24.993499755859375,24.993499755859375,24.993499755859375
,1999-06-04 11:00:00,26.1200008392334,26.1200008392334,26.1200008392334,26.1200008392334,26.1200008392334,,26.1200008392334,,,,24.979999542236328,26.1200008392334,,,26.1200008392334,,26.1200008392334,26.1200008392334,26.1200008392334,26.1200008392334,26.1200008392334,26.1200008392334,26.1200008392334,26.1200008392334
,1999-06-04 12:00:00,24.83839988708496,24.83839988708496,24.83839988708496,24.83839988708496,24.83839988708496,,24.83839988708496,,,,24.83839988708496,24.83839988708496,,,24.83839988708496,,24.83839988708496,24.83839988708496,24.83839988708496,24.83839988708496,24.83839988708496,24.83839988708496,24.83839988708496,24.83839988708496
,1999-06-04 13:00:00,24.74049949645996,24.74049949645996,24.74049949645996,24.74049949645996,24.74049949645996,,24.74049949645996,,,,24.74049949645996,24.74049949645996,,,24.74049949645996,,24.74049949645996,24.74049949645996,24.74049949645996,24.74049949645996,24.74049949645996,24.74049949645996,24.74049949645996,24.74049949645996
,1999-06-04 14:00:00,23.986000061035156,23.986000061035156,23.986000061035156,23.986000061035156,23.986000061035156,,23.986000061035156,,,,23.986000061035156,23.986000061035156,,,23.986000061035156,,23.986000061035156,23.986000061035156,23.986000061035156,23.986000061035156,23.986000061035156,23.986000061035156,23.986000061035156,23.986000061035156
,1999-06-04 15:00:00,21.192800521850586,21.192800521850586,21.192800521850586,21.192800521850586,21.192800521850586,,21.192800521850586,,,,21.192800521850586,21.192800521850586,,,21.192800521850586,,21.192800521850586,21.192800521850586,21.192800521850586,21.192800521850586,21.192800521850586,21.192800521850586,,21.192800521850586
,1999-06-04 16:00:00,20.77589988708496,20.77589988708496,20.77589988708496,20.77589988708496,20.77589988708496,,20.77589988708496,,,,20.77589988708496,20.77589988708496,,,20.77589988708496,,20.77589988708496,20.77589988708496,20.77589988708496,20.77589988708496,20.77589988708496,20.77589988708496,,20.77589988708496
,1999-06-04 17:00:00,19.327800750732422,19.327800750732422,19.327800750732422,19.327800750732422,19.327800750732422,,19.327800750732422,,,,19.327800750732422,19.327800750732422,,,19.327800750732422,,19.327800750732422,19.327800750732422,19.327800750732422,19.327800750732422,19.327800750732422,19.327800750732422,,19.327800750732422
,1999-06-04 18:00:00,18.99570083618164,18.99570083618164,18.99570083618164,18.99570083618164,18.99570083618164,,18.99570083618164,,,,18.99570083618164,18.99570083618164,,,18.99570083618164,,18.99570083618164,18.99570083618164,18.99570083618164,18.99570083618164,18.99570083618164,18.99570083618164,,18.99570083618164
,1999-06-04 19:00:00,17.159000396728516,17.159000396728516,17.159000396728516,17.159000396728516,17.159000396728516,,17.159000396728516,,,,17.159000396728516,17.159000396728516,,,17.159000396728516,,17.159000396728516,,17.159000396728516,17.159000396728516,17.159000396728516,17.159000396728516,,17.159000396728516
,1999-06-04 20:00:00,18.990299224853516,18.990299224853516,18.990299224853516,18.990299224853516,18.990299224853516,,18.990299224853516,,,,18.990299224853516,18.990299224853516,,,18.990299224853516,,18.990299224853516,,18.990299224853516,18.990299224853516,18.990299224853516,18.990299224853516,,18.990299224853516
,1999-06-04 21:00:00,20.131200790405273,20.131200790405273,20.131200790405273,20.131200790405273,20.131200790405273,,20.131200790405273,,,,20.131200790405273,20.131200790405273,,,20.131200790405273,,20.131200790405273,,20.131200790405273,20.131200790405273,20.131200790405273,20.131200790405273,,20.131200790405273
,1999-06-04 22:00:00,17.984899520874023,17.984899520874023,17.984899520874023,17.984899520874023,17.984899520874023,,17.984899520874023,,,,17.984899520874023,17.984899520874023,,,17.984899520874023,,17.984899520874023,,17.984899520874023,17.984899520874023,17.984899520874023,17.984899520874023,,17.984899520874023
,1999-06-04 23:00:00,9.274999618530273,9.274999618530273,9.274999618530273,9.274999618530273,9.274999618530273,,9.274999618530273,,,,9.274999618530273,9.274999618530273,,,9.274999618530273,,9.274999618530273,,9.274999618530273,9.274999618530273,9.274999618530273,9.274999618530273,9.274999618530273,9.274999618530273
,1999-06-05 00:00:00,7.992700099945068,7.992700099945068,7.992700099945068,7.992700099945068,7.992700099945068,,7.992700099945068,,,,7.992700099945068,7.992700099945068,,,7.992700099945068,,7.992700099945068,,7.992700099945068,7.992700099945068,7.992700099945068,7.992700099945068,,7.992700099945068
