 Season Schedule,,,,,,,
Date,Game Number,Visiting Team,Visiting Score,Home Team,Home Score,Game Time/Status,Venue
2013-03-08,851,Hamilton,1,Grand Rapids,2,Final ,"Van Andel Arena Grand Rapids, MI"
2013-03-08,855,Manchester,4,Portland,3,Final OT ,"Cumberland County Civic Center Portland, ME"
2013-03-08,850,Connecticut,0,Binghamton,3,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-03-08,856,W-B/Scranton,0,Providence,2,Final ,"Dunkin' Donuts Center Providence, RI"
2013-03-08,857,Abbotsford,0,Rochester,5,Final ,"Blue Cross Arena Rochester, NY"
2013-03-08,853,Hershey,1,Norfolk,5,Final ,"Norfolk Scope Norfolk, VA"
2013-03-08,852,Chicago,3,Milwaukee,4,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-03-08,854,Rockford,4,Oklahoma City,3,Final SO ,"Cox Convention Center Oklahoma City, OK"
2013-03-08,859,San Antonio,5,Texas,4,Final SO ,"Cedar Park Center Cedar Park, TX"
2013-03-09,871,Abbotsford,4,Toronto,2,Final ,"Ricoh Coliseum Toronto, ON"
2013-03-09,861,Springfield,1,Albany,4,Final ,"Times Union Center Albany, NY"
2013-03-09,870,Syracuse,4,St. John's,2,Final ,"Mile One Centre St. John's, NL"
2013-03-09,860,Connecticut,3,Adirondack,4,Final ,"Glens Falls Civic Center Glens Falls, NY"
2013-03-09,863,Houston,1,Charlotte,2,Final SO ,"Time Warner Cable Arena Charlotte, NC"
2013-03-09,865,Lake Erie,1,Grand Rapids,2,Final ,"Van Andel Arena Grand Rapids, MI"
2013-03-09,866,Peoria,1,Hamilton,3,Final ,"Copps Coliseum Hamilton, ON"
2013-03-09,869,W-B/Scranton,4,Portland,3,Final OT ,"Cumberland County Civic Center Portland, ME"
2013-03-09,872,Providence,4,Worcester,3,Final SO ,"DCU Center Worcester, MA"
2013-03-09,862,Rochester,3,Binghamton,4,Final OT ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-03-09,867,Hershey,1,Norfolk,4,Final ,"Norfolk Scope Norfolk, VA"
2013-03-09,864,Milwaukee,3,Chicago,2,Final SO ,"Allstate Arena Rosemont, IL"
2013-03-09,868,Rockford,7,Oklahoma City,4,Final ,"Cox Convention Center Oklahoma City, OK"
2013-03-10,873,Adirondack,2,Albany,3,Final SO ,"Times Union Center Albany, NY"
2013-03-10,874,Houston,5,Charlotte,2,Final ,"Time Warner Cable Arena Charlotte, NC"
2013-03-10,882,Peoria,1,Toronto,4,Final ,"Ricoh Coliseum Toronto, ON"
2013-03-10,883,Portland,3,Worcester,5,Final ,"DCU Center Worcester, MA"
2013-03-10,879,Connecticut,4,Providence,2,Final ,"Dunkin' Donuts Center Providence, RI"
2013-03-10,875,Rockford,2,Chicago,3,Final ,"Allstate Arena Rosemont, IL"
2013-03-10,876,Grand Rapids,4,Hamilton,1,Final ,"Copps Coliseum Hamilton, ON"
2013-03-10,877,Binghamton,3,Hershey,2,Final ,"Giant Center Hershey, PA"
2013-03-10,878,W-B/Scranton,5,Manchester,4,Final SO ,"Verizon Wireless Arena Manchester, NH"
2013-03-10,880,Abbotsford,2,Rochester,3,Final SO ,"Blue Cross Arena Rochester, NY"
2013-03-10,881,Oklahoma City,3,San Antonio,2,Final ,"AT&T Center San Antonio, TX"
2013-03-12,884,Springfield,2,Bridgeport,3,Final OT ,"Webster Bank Arena Bridgeport, CT"
2013-03-13,885,Norfolk,3,Charlotte,2,Final ,"Time Warner Cable Arena Charlotte, NC"
2013-03-13,886,Chicago,2,Grand Rapids,3,Final OT ,"Van Andel Arena Grand Rapids, MI"
2013-03-13,888,Adirondack,3,Portland,6,Final ,"Cumberland County Civic Center Portland, ME"
2013-03-13,892,Lake Erie,1,Toronto,2,Final ,"Ricoh Coliseum Toronto, ON"
2013-03-13,893,W-B/Scranton,1,Worcester,5,Final ,"DCU Center Worcester, MA"
2013-03-13,889,Binghamton,1,Rochester,3,Final ,"Blue Cross Arena Rochester, NY"
2013-03-13,887,Peoria,0,Milwaukee,2,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-03-13,890,Oklahoma City,3,San Antonio,2,Final SO ,"AT&T Center San Antonio, TX"
2013-03-13,891,Abbotsford,3,Texas,4,Final ,"Cedar Park Center Cedar Park, TX"
2013-03-14,894,Abbotsford,1,Houston,4,Final ,"Toyota Center Houston, TX"
2013-03-15,902,Hamilton,0,St. John's,5,Final ,"Mile One Centre St. John's, NL"
2013-03-15,896,Texas,7,Charlotte,3,Final ,"Time Warner Cable Arena Charlotte, NC"
2013-03-15,897,Bridgeport,2,Manchester,3,Final ,"Verizon Wireless Arena Manchester, NH"
2013-03-15,895,Adirondack,3,Binghamton,2,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-03-15,898,Springfield,2,Providence,3,Final SO ,"Dunkin' Donuts Center Providence, RI"
2013-03-15,899,Albany,3,Rochester,2,Final ,"Blue Cross Arena Rochester, NY"
2013-03-15,903,Norfolk,4,Syracuse,3,Final SO ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-03-15,904,W-B/Scranton,5,Worcester,3,Final ,"DCU Center Worcester, MA"
2013-03-15,900,Chicago,3,Rockford,4,Final ,"BMO Harris Bank Center Rockford, IL"
2013-03-15,901,Houston,2,San Antonio,4,Final ,"AT&T Center San Antonio, TX"
2013-03-16,914,Rochester,1,Toronto,6,Final ,"Ricoh Coliseum Toronto, ON"
2013-03-16,912,Hamilton,3,St. John's,4,Final ,"Mile One Centre St. John's, NL"
2013-03-16,906,Manchester,0,Connecticut,3,Final ,"XL Center Hartford, CT"
2013-03-16,907,Bridgeport,0,Hershey,1,Final OT ,"Giant Center Hershey, PA"
2013-03-16,909,W-B/Scranton,3,Portland,2,Final ,"Cumberland County Civic Center Portland, ME"
2013-03-16,911,Providence,5,Springfield,2,Final ,"MassMutual Center Springfield, MA"
2013-03-16,905,Norfolk,1,Binghamton,5,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-03-16,913,Albany,2,Syracuse,6,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-03-16,908,Grand Rapids,1,Milwaukee,3,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-03-16,910,Peoria,4,Rockford,0,Final ,"BMO Harris Bank Center Rockford, IL"
2013-03-17,915,Albany,0,Bridgeport,2,Final ,"Webster Bank Arena Bridgeport, CT"
2013-03-17,916,Texas,2,Charlotte,3,Final OT ,"Time Warner Cable Arena Charlotte, NC"
2013-03-17,918,Springfield,2,Connecticut,3,Final ,"XL Center Hartford, CT"
2013-03-17,922,Manchester,1,Providence,3,Final ,"Dunkin' Donuts Center Providence, RI"
2013-03-17,917,Rockford,2,Chicago,1,Final ,"Allstate Arena Rosemont, IL"
2013-03-17,920,Toronto,5,Lake Erie,3,Final ,"Quicken Loans Arena Cleveland, OH"
2013-03-17,921,Grand Rapids,2,Peoria,3,Final OT *,"Carver Arena Peoria, IL"
2013-03-17,923,Abbotsford,5,San Antonio,4,Final SO ,"AT&T Center San Antonio, TX"
2013-03-17,919,Adirondack,2,Hershey,5,Final ,"Giant Center Hershey, PA"
2013-03-19,924,Toronto,4,Lake Erie,2,Final ,"Quicken Loans Arena Cleveland, OH"
2013-03-19,925,Adirondack,4,Norfolk,1,Final ,"Norfolk Scope Norfolk, VA"
2013-03-19,926,Rochester,3,Oklahoma City,2,Final SO ,"Cox Convention Center Oklahoma City, OK"
2013-03-19,927,Grand Rapids,1,Peoria,4,Final ,"Carver Arena Peoria, IL"
2013-03-19,928,San Antonio,3,Texas,4,Final ,"Cedar Park Center Cedar Park, TX"
2013-03-20,930,Manchester,0,Springfield,2,Final ,"MassMutual Center Springfield, MA"
2013-03-20,931,W-B/Scranton,0,Syracuse,1,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-03-20,929,Adirondack,0,Norfolk,3,Final ,"Norfolk Scope Norfolk, VA"
2013-03-21,932,Charlotte,1,Houston,4,Final ,"Toyota Center Houston, TX"
2013-03-22,936,Hershey,2,Connecticut,3,Final SO ,"XL Center Hartford, CT"
2013-03-22,937,Lake Erie,4,Grand Rapids,3,Final SO ,"Van Andel Arena Grand Rapids, MI"
2013-03-22,940,St. John's,2,Portland,5,Final ,"Cumberland County Civic Center Portland, ME"
2013-03-22,942,Worcester,1,Springfield,2,Final ,"MassMutual Center Springfield, MA"
2013-03-22,934,Albany,2,Binghamton,5,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-03-22,941,Bridgeport,1,Providence,3,Final ,"Dunkin' Donuts Center Providence, RI"
2013-03-22,943,Hamilton,1,Syracuse,0,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-03-22,938,Peoria,1,Milwaukee,3,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-03-22,939,Houston,3,Oklahoma City,2,Final ,"Cox Convention Center Oklahoma City, OK"
2013-03-22,935,Toronto,3,Chicago,4,Final SO ,"Allstate Arena Rosemont, IL"
2013-03-22,944,Rochester,1,Texas,2,Final ,"Cedar Park Center Cedar Park, TX"
2013-03-22,933,Rockford,5,Abbotsford,2,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-03-23,947,Springfield,4,Bridgeport,3,Final SO ,"Webster Bank Arena Bridgeport, CT"
2013-03-23,948,Adirondack,5,Connecticut,2,Final ,"XL Center Hartford, CT"
2013-03-23,951,Hershey,4,Manchester,6,Final ,"Verizon Wireless Arena Manchester, NH"
2013-03-23,954,St. John's,4,Portland,1,Final ,"Cumberland County Civic Center Portland, ME"
2013-03-23,959,Providence,3,Worcester,5,Final ,"DCU Center Worcester, MA"
2013-03-23,946,Hamilton,2,Binghamton,4,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-03-23,958,Norfolk,4,W-B/Scranton,1,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-03-23,950,Grand Rapids,5,Lake Erie,4,Final OT ,"Quicken Loans Arena Cleveland, OH"
2013-03-23,956,Albany,1,Syracuse,3,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-03-23,952,Toronto,3,Milwaukee,2,Final OT ,"BMO Harris Bradley Center Milwaukee, WI"
2013-03-23,955,Oklahoma City,3,San Antonio,2,Final ,"AT&T Center San Antonio, TX"
2013-03-23,957,Charlotte,4,Texas,2,Final ,"Cedar Park Center Cedar Park, TX"
2013-03-23,949,Rochester,3,Houston,2,Final SO ,"Toyota Center Houston, TX"
2013-03-23,953,Chicago,0,Peoria,3,Final ,"Carver Arena Peoria, IL"
2013-03-23,945,Rockford,3,Abbotsford,4,Final OT ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-03-24,960,Portland,2,Adirondack,4,Final ,"Glens Falls Civic Center Glens Falls, NY"
2013-03-24,961,Albany,2,Bridgeport,4,Final ,"Webster Bank Arena Bridgeport, CT"
2013-03-24,963,Binghamton,1,Connecticut,6,Final ,"XL Center Hartford, CT"
2013-03-24,964,St. John's,4,Manchester,3,Final ,"Verizon Wireless Arena Manchester, NH"
2013-03-24,967,Hershey,4,Worcester,1,Final ,"DCU Center Worcester, MA"
2013-03-24,962,Milwaukee,4,Chicago,1,Final ,"Allstate Arena Rosemont, IL"
2013-03-24,966,Rochester,3,San Antonio,0,Final ,"AT&T Center San Antonio, TX"
2013-03-24,965,Toronto,2,Peoria,3,Final SO ,"Carver Arena Peoria, IL"
2013-03-26,968,Norfolk,1,Charlotte,3,Final ,"Time Warner Cable Arena Charlotte, NC"
2013-03-26,969,Texas,7,Houston,6,Final OT ,"Toyota Center Houston, TX"
2013-03-27,970,St. John's,4,Albany,2,Final ,"Times Union Center Albany, NY"
2013-03-27,974,Providence,3,Portland,2,Final ,"Cumberland County Civic Center Portland, ME"
2013-03-27,978,Manchester,3,Worcester,1,Final ,"DCU Center Worcester, MA"
2013-03-27,975,Syracuse,0,Rochester,1,Final ,"Blue Cross Arena Rochester, NY"
2013-03-27,977,Binghamton,2,W-B/Scranton,4,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-03-27,972,Abbotsford,3,Hamilton,5,Final ,"Copps Coliseum Hamilton, ON"
2013-03-27,971,Oklahoma City,2,Chicago,3,Final SO ,"Allstate Arena Rosemont, IL"
2013-03-27,973,Lake Erie,1,Milwaukee,0,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-03-27,976,Toronto,1,Rockford,4,Final ,"BMO Harris Bank Center Rockford, IL"
2013-03-28,979,Worcester,0,Connecticut,3,Final ,"XL Center Hartford, CT"
2013-03-28,981,Bridgeport,4,Springfield,5,Final ,"MassMutual Center Springfield, MA"
2013-03-28,980,Grand Rapids,1,San Antonio,4,Final ,"AT&T Center San Antonio, TX"
2013-03-29,982,Hershey,3,Albany,5,Final ,"Times Union Center Albany, NY"
2013-03-29,984,San Antonio,5,Charlotte,2,Final ,"Time Warner Cable Arena Charlotte, NC"
2013-03-29,990,Manchester,3,Portland,6,Final ,"Cumberland County Civic Center Portland, ME"
2013-03-29,983,Adirondack,2,Binghamton,5,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-03-29,991,Toronto,4,Rochester,1,Final ,"Blue Cross Arena Rochester, NY"
2013-03-29,993,Providence,3,W-B/Scranton,2,Final SO ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-03-29,986,Abbotsford,4,Hamilton,3,Final ,"Copps Coliseum Hamilton, ON"
2013-03-29,988,Syracuse,4,Norfolk,5,Final OT ,"Norfolk Scope Norfolk, VA"
2013-03-29,987,Grand Rapids,3,Houston,2,Final ,"Toyota Center Houston, TX"
2013-03-29,989,Oklahoma City,4,Peoria,2,Final ,"Carver Arena Peoria, IL"
2013-03-29,992,Milwaukee,3,Rockford,2,Final ,"BMO Harris Bank Center Rockford, IL"
2013-03-29,985,Lake Erie,2,Chicago,5,Final ,"Allstate Arena Rosemont, IL"
2013-03-30,1006,Abbotsford,3,Toronto,4,Final OT ,"Ricoh Coliseum Toronto, ON"
2013-03-30,994,Bridgeport,1,Adirondack,4,Final ,"Glens Falls Civic Center Glens Falls, NY"
2013-03-30,995,Portland,5,Albany,4,Final SO ,"Times Union Center Albany, NY"
2013-03-30,997,San Antonio,0,Charlotte,3,Final ,"Time Warner Cable Arena Charlotte, NC"
2013-03-30,999,Rochester,4,Hamilton,2,Final ,"Copps Coliseum Hamilton, ON"
2013-03-30,1000,Providence,2,Hershey,3,Final ,"Giant Center Hershey, PA"
2013-03-30,1004,Connecticut,1,Springfield,2,Final ,"MassMutual Center Springfield, MA"
2013-03-30,1007,St. John's,5,Worcester,4,Final OT ,"DCU Center Worcester, MA"
2013-03-30,996,W-B/Scranton,3,Binghamton,2,Final SO ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-03-30,1001,Syracuse,0,Norfolk,2,Final ,"Norfolk Scope Norfolk, VA"
2013-03-30,998,Milwaukee,4,Chicago,3,Final ,"Allstate Arena Rosemont, IL"
2013-03-30,1005,Grand Rapids,1,Texas,3,Final ,"Cedar Park Center Cedar Park, TX"
2013-03-30,1002,Lake Erie,0,Peoria,2,Final ,"Carver Arena Peoria, IL"
2013-03-30,1003,Oklahoma City,7,Rockford,3,Final ,"BMO Harris Bank Center Rockford, IL"
2013-04-02,683,Albany,3,Springfield,1,Final *,"MassMutual Center Springfield, MA"
2013-04-02,1013,Bridgeport,4,Worcester,2,Final ,"DCU Center Worcester, MA"
2013-04-02,1009,W-B/Scranton,3,Norfolk,2,Final ,"Norfolk Scope Norfolk, VA"
2013-04-02,1010,Hamilton,1,Oklahoma City,4,Final ,"Cox Convention Center Oklahoma City, OK"
2013-04-02,1012,Chicago,6,San Antonio,3,Final ,"AT&T Center San Antonio, TX"
2013-04-02,1008,Grand Rapids,5,Houston,1,Final ,"Toyota Center Houston, TX"
2013-04-02,1011,Milwaukee,1,Rockford,2,Final ,"BMO Harris Bank Center Rockford, IL"
2013-04-03,1014,Lake Erie,3,Toronto,2,Final OT ,"Ricoh Coliseum Toronto, ON"
2013-04-04,1015,Worcester,3,Bridgeport,6,Final ,"Webster Bank Arena Bridgeport, CT"
2013-04-04,1016,San Antonio,2,Houston,3,Final OT ,"Toyota Center Houston, TX"
2013-04-05,1027,Toronto,3,St. John's,2,Final OT ,"Mile One Centre St. John's, NL"
2013-04-05,1018,W-B/Scranton,3,Adirondack,2,Final OT ,"Glens Falls Civic Center Glens Falls, NY"
2013-04-05,1019,Providence,4,Albany,1,Final ,"Times Union Center Albany, NY"
2013-04-05,1020,Springfield,3,Connecticut,4,Final ,"XL Center Hartford, CT"
2013-04-05,1022,Portland,4,Manchester,2,Final ,"Verizon Wireless Arena Manchester, NH"
2013-04-05,1025,Lake Erie,3,Rochester,1,Final ,"Blue Cross Arena Rochester, NY"
2013-04-05,1024,Binghamton,1,Norfolk,2,Final ,"Norfolk Scope Norfolk, VA"
2013-04-05,1028,Hershey,4,Syracuse,1,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-04-05,1023,Rockford,4,Milwaukee,3,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-04-05,1021,Chicago,2,Houston,5,Final ,"Toyota Center Houston, TX"
2013-04-05,1026,Hamilton,4,San Antonio,2,Final ,"AT&T Center San Antonio, TX"
2013-04-05,1029,Oklahoma City,3,Texas,2,Final ,"Cedar Park Center Cedar Park, TX"
2013-04-05,1017,Grand Rapids,4,Abbotsford,1,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-04-06,1039,Toronto,4,St. John's,2,Final ,"Mile One Centre St. John's, NL"
2013-04-06,1031,Rochester,5,Adirondack,4,Final SO ,"Glens Falls Civic Center Glens Falls, NY"
2013-04-06,1032,Connecticut,3,Bridgeport,2,Final ,"Webster Bank Arena Bridgeport, CT"
2013-04-06,1034,Syracuse,2,Hershey,1,Final ,"Giant Center Hershey, PA"
2013-04-06,1035,Providence,4,Manchester,3,Final ,"Verizon Wireless Arena Manchester, NH"
2013-04-06,1042,Springfield,7,Worcester,1,Final ,"DCU Center Worcester, MA"
2013-04-06,1041,Albany,0,W-B/Scranton,4,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-04-06,1036,Binghamton,0,Norfolk,3,Final ,"Norfolk Scope Norfolk, VA"
2013-04-06,1033,Milwaukee,3,Charlotte,0,Final ,"Time Warner Cable Arena Charlotte, NC"
2013-04-06,1037,Chicago,3,Oklahoma City,0,Final ,"Cox Convention Center Oklahoma City, OK"
2013-04-06,1040,Hamilton,2,Texas,1,Final ,"Cedar Park Center Cedar Park, TX"
2013-04-06,1038,Rockford,5,Peoria,4,Final ,"Carver Arena Peoria, IL"
2013-04-06,1030,Grand Rapids,2,Abbotsford,3,Final SO ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-04-07,1045,Milwaukee,3,Charlotte,2,Final OT ,"Time Warner Cable Arena Charlotte, NC"
2013-04-07,1046,Providence,1,Connecticut,0,Final ,"XL Center Hartford, CT"
2013-04-07,1053,Manchester,4,Worcester,3,Final OT ,"DCU Center Worcester, MA"
2013-04-07,1052,Hershey,3,W-B/Scranton,4,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-04-07,1043,Rochester,3,Albany,2,Final SO ,"Times Union Center Albany, NY"
2013-04-07,1049,Springfield,4,Portland,2,Final ,"Cumberland County Civic Center Portland, ME"
2013-04-07,1051,Texas,5,San Antonio,1,Final ,"AT&T Center San Antonio, TX"
2013-04-07,1044,Adirondack,1,Bridgeport,4,Final ,"Webster Bank Arena Bridgeport, CT"
2013-04-07,1048,Chicago,2,Oklahoma City,5,Final ,"Cox Convention Center Oklahoma City, OK"
2013-04-07,1047,Hamilton,0,Houston,2,Final ,"Toyota Center Houston, TX"
2013-04-07,1050,Peoria,1,Rockford,4,Final ,"BMO Harris Bank Center Rockford, IL"
2013-04-09,1055,Portland,2,St. John's,3,Final ,"Mile One Centre St. John's, NL"
2013-04-09,1054,Syracuse,4,Lake Erie,5,Final OT ,"Quicken Loans Arena Cleveland, OH"
2013-04-09,700,Worcester,3,Bridgeport,0,Final *,"Webster Bank Arena Bridgeport, CT"
2013-04-10,1059,Portland,3,St. John's,4,Final ,"Mile One Centre St. John's, NL"
2013-04-10,1056,Chicago,3,Grand Rapids,2,Final ,"Van Andel Arena Grand Rapids, MI"
2013-04-10,1057,Oklahoma City,4,Houston,1,Final ,"Toyota Center Houston, TX"
2013-04-10,1058,Rockford,0,Peoria,4,Final ,"Carver Arena Peoria, IL"
2013-04-11,1060,Texas,3,Charlotte,4,Final ,"Time Warner Cable Arena Charlotte, NC"
2013-04-11,1061,San Antonio,3,Houston,4,Final ,"Toyota Center Houston, TX"
2013-04-12,1063,Springfield,3,Adirondack,2,Final ,"Glens Falls Civic Center Glens Falls, NY"
2013-04-12,1065,Texas,3,Charlotte,2,Final OT ,"Time Warner Cable Arena Charlotte, NC"
2013-04-12,1066,Milwaukee,4,Grand Rapids,1,Final ,"Van Andel Arena Grand Rapids, MI"
2013-04-12,1068,Connecticut,1,Manchester,3,Final ,"Verizon Wireless Arena Manchester, NH"
2013-04-12,1064,Albany,3,Binghamton,5,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-04-12,1069,Hershey,2,Providence,3,Final ,"Dunkin' Donuts Center Providence, RI"
2013-04-12,1070,Oklahoma City,2,Rochester,3,Final SO ,"Blue Cross Arena Rochester, NY"
2013-04-12,1067,Lake Erie,6,Hamilton,2,Final ,"Copps Coliseum Hamilton, ON"
2013-04-12,1072,Bridgeport,3,Syracuse,2,Final OT ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-04-12,1073,Norfolk,4,Worcester,3,Final ,"DCU Center Worcester, MA"
2013-04-12,1071,Chicago,3,Rockford,7,Final ,"BMO Harris Bank Center Rockford, IL"
2013-04-12,1062,Toronto,0,Abbotsford,3,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-04-13,1075,Binghamton,5,Albany,0,Final ,"Times Union Center Albany, NY"
2013-04-13,1083,W-B/Scranton,3,St. John's,0,Final ,"Mile One Centre St. John's, NL"
2013-04-13,1074,Connecticut,3,Adirondack,4,Final OT ,"Glens Falls Civic Center Glens Falls, NY"
2013-04-13,1077,Peoria,4,Grand Rapids,3,Final OT ,"Van Andel Arena Grand Rapids, MI"
2013-04-13,1080,Hershey,3,Manchester,4,Final ,"Verizon Wireless Arena Manchester, NH"
2013-04-13,1082,Providence,2,Springfield,0,Final ,"MassMutual Center Springfield, MA"
2013-04-13,1085,Norfolk,4,Worcester,3,Final OT ,"DCU Center Worcester, MA"
2013-04-13,1079,Hamilton,2,Lake Erie,3,Final ,"Quicken Loans Arena Cleveland, OH"
2013-04-13,1084,Rochester,1,Syracuse,5,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-04-13,1076,Charlotte,1,Chicago,2,Final SO ,"Allstate Arena Rosemont, IL"
2013-04-13,1078,San Antonio,1,Houston,4,Final ,"Toyota Center Houston, TX"
2013-04-13,1081,Rockford,3,Milwaukee,1,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-04-14,1095,W-B/Scranton,5,St. John's,4,Final OT ,"Mile One Centre St. John's, NL"
2013-04-14,1087,Binghamton,1,Adirondack,2,Final SO ,"Glens Falls Civic Center Glens Falls, NY"
2013-04-14,1088,Rochester,3,Albany,2,Final ,"Times Union Center Albany, NY"
2013-04-14,1090,Worcester,0,Manchester,3,Final ,"Verizon Wireless Arena Manchester, NH"
2013-04-14,1094,Connecticut,3,Springfield,4,Final ,"MassMutual Center Springfield, MA"
2013-04-14,1092,Norfolk,1,Providence,4,Final ,"Dunkin' Donuts Center Providence, RI"
2013-04-14,1091,Hershey,6,Portland,3,Final ,"Cumberland County Civic Center Portland, ME"
2013-04-14,1093,Texas,8,San Antonio,2,Final ,"AT&T Center San Antonio, TX"
2013-04-14,1089,Oklahoma City,4,Hamilton,0,Final ,"Copps Coliseum Hamilton, ON"
2013-04-14,1086,Toronto,1,Abbotsford,3,Final ,"Abbotsford Entertainment & Sports Centre Abbotsford, BC"
2013-04-16,1099,Oklahoma City,1,Toronto,2,Final ,"Ricoh Coliseum Toronto, ON"
2013-04-16,686,Portland,5,Bridgeport,4,Final OT *,"Webster Bank Arena Bridgeport, CT"
2013-04-16,1096,Chicago,2,Milwaukee,3,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-04-16,1098,Texas,3,San Antonio,2,Final SO ,"AT&T Center San Antonio, TX"
2013-04-16,1097,Charlotte,4,Peoria,3,Final OT ,"Carver Arena Peoria, IL"
2013-04-17,1100,Springfield,4,Worcester,3,Final ,"DCU Center Worcester, MA"
2013-04-19,1101,Hershey,2,Adirondack,1,Final ,"Glens Falls Civic Center Glens Falls, NY"
2013-04-19,1102,Connecticut,2,Albany,3,Final ,"Times Union Center Albany, NY"
2013-04-19,1104,Peoria,1,Grand Rapids,3,Final ,"Van Andel Arena Grand Rapids, MI"
2013-04-19,1109,Bridgeport,1,Portland,3,Final ,"Cumberland County Civic Center Portland, ME"
2013-04-19,1103,Manchester,2,Binghamton,1,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-04-19,1110,Springfield,3,Providence,5,Final ,"Dunkin' Donuts Center Providence, RI"
2013-04-19,1111,Toronto,4,Rochester,1,Final ,"Blue Cross Arena Rochester, NY"
2013-04-19,1115,Worcester,4,W-B/Scranton,2,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-04-19,1105,St. John's,1,Hamilton,4,Final ,"Copps Coliseum Hamilton, ON"
2013-04-19,1106,Chicago,5,Lake Erie,2,Final ,"Quicken Loans Arena Cleveland, OH"
2013-04-19,1113,Norfolk,1,Syracuse,6,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-04-19,1107,Charlotte,4,Milwaukee,6,Final ,"BMO Harris Bradley Center Milwaukee, WI"
2013-04-19,1108,Abbotsford,0,Oklahoma City,1,Final ,"Cox Convention Center Oklahoma City, OK"
2013-04-19,1112,Rockford,9,San Antonio,4,Final ,"AT&T Center San Antonio, TX"
2013-04-19,1114,Houston,4,Texas,3,Final ,"Cedar Park Center Cedar Park, TX"
2013-04-20,1129,St. John's,4,Toronto,3,Final SO ,"Ricoh Coliseum Toronto, ON"
2013-04-20,1117,Norfolk,0,Albany,2,Final ,"Times Union Center Albany, NY"
2013-04-20,1116,Springfield,3,Adirondack,2,Final ,"Glens Falls Civic Center Glens Falls, NY"
2013-04-20,1119,Providence,3,Bridgeport,0,Final ,"Webster Bank Arena Bridgeport, CT"
2013-04-20,1124,Connecticut,1,Portland,5,Final ,"Cumberland County Civic Center Portland, ME"
2013-04-20,1118,Hershey,2,Binghamton,4,Final ,"Broome County Veterans Memorial Arena Binghamton, NY"
2013-04-20,1125,Hamilton,1,Rochester,5,Final ,"Blue Cross Arena Rochester, NY"
2013-04-20,1130,Manchester,3,W-B/Scranton,1,Final ,"Mohegan Sun Arena at Casey Plaza Wilkes-Barre, PA"
2013-04-20,1121,Grand Rapids,0,Lake Erie,1,Final ,"Quicken Loans Arena Cleveland, OH"
2013-04-20,1127,Worcester,3,Syracuse,4,Final SO ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-04-20,1120,Milwaukee,2,Chicago,0,Final ,"Allstate Arena Rosemont, IL"
2013-04-20,1122,Abbotsford,3,Oklahoma City,7,Final ,"Cox Convention Center Oklahoma City, OK"
2013-04-20,1126,Houston,5,San Antonio,2,Final ,"AT&T Center San Antonio, TX"
2013-04-20,1128,Rockford,5,Texas,3,Final ,"Cedar Park Center Cedar Park, TX"
2013-04-20,1123,Charlotte,5,Peoria,0,Final ,"Carver Arena Peoria, IL"
